building_type,name,latitude,longitude,building_area_sqm
yes,,27.690598775838687,85.33967193977551,311.76
yes,,27.69009407633099,85.33962549000198,119.62
school,Blooming Bud Higher Secondary School,27.700732282195148,85.34125612063319,64.98
commercial,Chaurasi Parikar,27.700178377434252,85.34276417285747,127.2
yes,Planet Musical,27.69867292262835,85.33980920746151,162.93
yes,,27.686240650537282,85.33366455077135,108.83
residential,,27.68603888130436,85.33125825696776,61.57
yes,,27.688530660718907,85.32525427835569,87.17
yes,,27.687873827871847,85.32697058889066,80.71
yes,,27.688830123350872,85.32601856172673,59.89
yes,,27.688106379354913,85.32566879371552,103.72
yes,,27.688247171378045,85.32545869395675,89.76
yes,,27.68814971401439,85.32554536683236,95.82
yes,,27.68875025000838,85.32517130000001,90.38
yes,,27.68862498983222,85.32635371289717,92.3
yes,,27.688632300002244,85.32623564999875,91.76
yes,,27.688958819258364,85.32593485450776,59.2
yes,,27.688022679043442,85.32564833855284,53.59
yes,,27.68848045000275,85.32606934999973,65.11
yes,,27.688666959049556,85.32511826851206,69.61
yes,,27.68830187758743,85.32558935925165,124.99
yes,,27.687903974313855,85.3268450196489,65.7
yes,,27.688926842663648,85.32622213042688,90.05
yes,,27.68844346536256,85.32515713087913,94.14
yes,,27.688107843461182,85.32686599778975,101.69
yes,,27.68799763547934,85.32695946899928,101.49
yes,,27.688725817891104,85.32541674294035,135.51
yes,,27.68881991347893,85.32610913044674,84.92
yes,,27.688056361408574,85.32552869928914,78.18
yes,,27.68881340000907,85.32624680000026,99.32
yes,,27.688327650018397,85.32490240000784,130.89
yes,,27.688596900002178,85.32608189999955,65.81
yes,,27.687641927937054,85.32737601291383,59.21
yes,,27.681936035829523,85.33907650006934,128.61
yes,,27.687978049953692,85.32704528186156,86.21
yes,,27.68207955005873,85.33912051667681,153.62
yes,,27.688701622587047,85.32609416526599,88.45
house,,27.688145550017406,85.32530485000002,260.17
yes,,27.68837070198777,85.32547316897326,88.11
yes,,27.68784410376589,85.32719039272287,83.34
yes,,27.688929085202933,85.32611730432598,79.72
yes,,27.688001200007378,85.32539860000087,77.42
yes,,27.688944099998622,85.3260182499948,53.46
yes,,27.681903893192754,85.33893050195844,128.15
yes,,27.688495291880532,85.32622604722636,116.99
school,,27.688346605986183,85.32768602651271,459.46
yes,,27.68939855000197,85.32720344999514,63.17
yes,,27.689068535337388,85.3272943852175,117.3
yes,,27.68882445128064,85.32637811020392,79.12
yes,,27.688726735370533,85.32698356753045,96.79
yes,,27.688474509557228,85.32695242631429,58.07
yes,,27.688557299999545,85.32516724999707,70.03
yes,,27.68924650478548,85.32699318909005,169.19
yes,,27.689060975573888,85.3274095935634,107.14
yes,,27.688284656633368,85.32657760322745,83.34
yes,,27.68856777289468,85.32695495626449,72.9
yes,,27.68855450000921,85.32650125000109,58.01
yes,,27.688569192575034,85.32508386918944,50.84
yes,,27.68848120626538,85.32568952665842,71.76
yes,,27.689039558546163,85.32535957618555,83.55
yes,Al Zarafa Human Resource Consultant,27.689082851368678,85.32718950112984,104.44
yes,,27.688715763801767,85.32648577721858,57.24
yes,,27.68795105001081,85.32639314999898,81.27
yes,,27.68912876444561,85.32693113005517,61.53
yes,,27.688078350030597,85.32743839999668,206.94
yes,,27.688705923205514,85.32668561354978,79.77
yes,,27.688944888680172,85.32670712266875,108.25
yes,,27.688990981317858,85.32640126933225,88.71
yes,,27.68819262671262,85.32585875795583,112.87
yes,,27.689186896853396,85.32670851957852,111.67
yes,,27.68872312182403,85.32683890435442,89.1
yes,,27.688781850006464,85.32669295000001,83.0
yes,Shreyam adhikari,27.689095221607804,85.32707300654788,94.12
yes,,27.68955010000424,85.32677344997163,265.66
yes,,27.689067755402345,85.32641707875179,65.92
residential,,27.688879028213844,85.32687109578012,73.14
yes,,27.6883567953152,85.32694013199486,54.29
yes,,27.68881846178402,85.32756785936779,77.6
yes,,27.688701022630465,85.32637017453544,69.89
yes,,27.688919249994676,85.32707169999313,46.3
yes,,27.688147592077282,85.3266496854123,123.61
yes,,27.688884250009174,85.3274725500079,99.56
yes,,27.688904500003375,85.32637979999947,78.46
yes,,27.6889705364778,85.32654560797721,121.51
yes,,27.68881840539438,85.32653217767313,120.43
yes,,27.689058927629848,85.32670888992189,88.71
