building_type,name,latitude,longitude,building_area_sqm
industrial,Simca,27.67546015035947,85.41791976479249,1511.39
school,,27.664724850013087,85.42302975000439,154.16
yes,,27.664567300005988,85.42286340000346,48.25
kindergarten,,27.665093918781654,85.42338080478522,56.22
school,,27.664559146331936,85.4243271147749,131.52
school,,27.66275160685643,85.42551292513556,100.16
school,,27.664890274076704,85.42600200425545,175.72
school,,27.66488435000101,85.42608314999988,26.42
school,,27.66167789313262,85.4265693770724,102.28
school,,27.66440223331691,85.42392644114283,86.26
school,,27.66323356167112,85.42423045047619,66.18
school,,27.66323137052988,85.4243368413316,47.12
school,,27.664820000002216,85.41937719999979,35.95
school,,27.66704164995,85.41610219990604,262.75
yes,,27.67005389999974,85.43182464999826,27.01
school,,27.66403790001761,85.42077445001728,111.21
clinic,Suryavinayak Polyclinic,27.664836247183224,85.4250593200427,119.27
yes,,27.66485332266122,85.42549196711452,39.84
school,,27.665929059626283,85.43459571773383,155.5
clinic,Sipadol Janaswastha,27.66429479807539,85.43330013741887,131.68
yes,,27.675079321053218,85.43582991195747,67.73
yes,Ajima Open Market,27.669743476189815,85.43174289240284,313.26
yes,,27.68001966155175,85.42264871729691,46.09
yes,,27.68025292705818,85.42232035145885,36.35
yes,,27.68022309616438,85.4222941097063,22.28
yes,,27.68057999652889,85.42231855315185,32.96
yes,,27.683041223150614,85.42300369830285,557.65
yes,Poultry farm,27.683151251698657,85.42305064899692,617.42
yes,,27.6836406856594,85.42322716206577,522.43
yes,Poultry farm,27.683779713389143,85.42317331346301,253.63
hut,Mahakali Kapash Udhyog,27.68011848235264,85.42897083020641,20.81
yes,degamana pukhu,27.66981802378483,85.42530443848538,46.62
yes,,27.68203588744308,85.42249822843917,117.99
yes,,27.683016641199217,85.42346953453273,61.87
yes,,27.68384924905866,85.42283689049145,61.81
yes,,27.66617562613658,85.43271103274498,126.92
house,Baidya House,27.66376037117443,85.42307320650254,132.83
house,,27.6653118689531,85.42656514195428,113.67
house,,27.664998935288853,85.4265662943649,31.29
house,,27.664984696030537,85.42662306248664,31.1
house,,27.665021971872207,85.42651645714172,46.4
house,,27.665066910826855,85.42641043620583,26.9
house,,27.665040705687012,85.42645905746205,46.67
house,,27.66510780976845,85.4265120824355,20.76
house,,27.66509869657325,85.42627842091969,49.64
house,,27.66508741146127,85.42633342910824,71.85
yes,,27.6683280500036,85.41363864999681,80.39
yes,,27.668256199722403,85.413783416913,176.29
yes,,27.668141600005775,85.41404124999976,92.44
yes,,27.66800006504386,85.41435086441595,268.43
yes,,27.667929302525316,85.4142267823127,41.58
yes,,27.667850908263517,85.41431796568592,104.93
yes,,27.667872297606582,85.41465394677014,96.83
yes,,27.667780951090478,85.41483482274549,59.67
yes,,27.66773470215261,85.41491982386475,56.85
yes,,27.66755114777998,85.41485607443855,91.12
yes,,27.667637717545375,85.41497679320119,109.43
yes,,27.667642748397316,85.41514738801314,74.73
yes,,27.667598591818177,85.41526691687413,54.06
yes,,27.667240956189104,85.41514333435046,94.79
house,,27.66136060001325,85.41943430000386,141.98
dormitory,,27.673535448669274,85.41959264371285,859.85
yes,,27.673793749998854,85.42003069999954,54.72
yes,,27.673858010616808,85.41993224563674,156.33
yes,,27.67378687354246,85.42010075237765,179.44
yes,,27.673832920468556,85.41946837317319,504.87
residential,Staff Quarters,27.6742826469792,85.41575802429522,220.22
