building_type,name,latitude,longitude,building_area_sqm
yes,,27.72304424348561,85.32293337873998,95.83
yes,,27.723039250008284,85.32313114998728,74.71
yes,,27.721812700007487,85.32544115000374,52.2
yes,,27.721852028961262,85.32532608635964,60.9
yes,,27.72204633251212,85.32346084419262,96.55
yes,,27.72310595542084,85.3250879761233,150.78
yes,,27.721945206059218,85.32368818634532,34.03
yes,,27.72204136651086,85.32315819973967,116.81
yes,,27.723451739705126,85.32269233221132,51.66
yes,,27.72106580653314,85.32396002922475,92.6
yes,,27.723467602884476,85.32282511785279,108.56
yes,,27.72257640626916,85.32299447139269,114.2
yes,,27.72068047798252,85.32447467667501,120.06
yes,,27.718819317663996,85.32286225300298,63.07
yes,,27.72336170000073,85.3228823500085,102.18
commercial,,27.717361300002732,85.32510690000015,23.07
yes,,27.723219018116218,85.32296644752354,79.7
yes,,27.718870496929107,85.3216704165797,92.42
yes,,27.72194779999676,85.326151799994,41.16
yes,,27.722754111641045,85.32387024057098,99.07
yes,,27.718760447846044,85.3226782678563,47.1
yes,,27.723363950004927,85.32415219999459,85.28
yes,,27.719434300006228,85.32337290000186,52.04
yes,,27.723097384438063,85.32409244422992,74.13
yes,,27.71894386238432,85.32258715762799,117.39
yes,,27.718438243529853,85.32608805796764,162.27
yes,,27.723091750001746,85.32523259999851,146.29
yes,,27.7222484500007,85.32365714998839,75.09
yes,,27.723209298156185,85.3241625836596,78.16
yes,,27.72255690461513,85.32433963768935,120.19
yes,,27.718181803578698,85.32255429978838,157.55
yes,,27.720589765676227,85.32412433563627,111.74
apartments,,27.721286217842103,85.32278477169125,130.02
yes,,27.718600809605785,85.32257816928815,128.34
yes,,27.721117449997088,85.32405960000001,36.54
roof,,27.720329342358202,85.32304797311117,49.91
yes,,27.722970031192677,85.32683489008434,88.85
house,,27.720398650007827,85.32290955000116,63.44
yes,,27.722799449438764,85.3270215063997,132.69
yes,,27.72166897768973,85.32469017813138,126.3
yes,,27.722674470109293,85.32726944155829,75.71
yes,,27.72304628565564,85.3260169979026,188.23
yes,,27.721695472529596,85.32274034320598,137.45
yes,,27.72296238121974,85.32654494492594,139.45
yes,,27.72325334474473,85.32634047399772,104.83
yes,,27.722634600003328,85.32471910000352,88.3
yes,,27.722762950005848,85.32515209999936,89.22
house,,27.720114500001216,85.32305609999997,91.39
yes,,27.720754865229917,85.32367167283368,143.92
yes,,27.72247695000534,85.32669244999542,105.91
yes,,27.72258123196837,85.3246073060398,109.75
yes,,27.721927460443155,85.32303219625504,76.53
yes,,27.72254200000878,85.32475149999154,78.11
yes,,27.722462000006303,85.3247774999976,85.39
yes,,27.722862950016452,85.32524934999785,118.47
yes,,27.722658007508564,85.32512972433807,67.22
mixed_use,,27.71848121245751,85.30624182543185,106.42
yes,,27.71862651860639,85.30727809328404,84.73
educational,Cyber P@rk & Communication Pvt.Ltd.,27.719055705858793,85.3092372656038,250.03
mixed_use,,27.7188073821694,85.30696759114305,68.06
commercial,Alternative Technology,27.718081124309094,85.30426181809504,47.33
yes,,27.720623844696902,85.30796927358807,83.7
yes,,27.72029155001234,85.307836350004,61.67
yes,,27.721382300009957,85.30686259998834,140.0
yes,,27.721691182034853,85.30740409273226,77.6
yes,Rochak Handknit Craft,27.718483749169508,85.30615310009898,129.4
yes,,27.71857003339731,85.30717329940231,109.03
residential,,27.718668121090374,85.30619175452179,97.49
yes,DJ's Tourism Services Pvt. Ltd,27.71892438827954,85.30764962597895,96.16
yes,,27.720744993655533,85.30843257799688,57.22
yes,,27.71871717091702,85.30510859560016,181.31
yes,,27.720433900006203,85.30788539999912,116.6
yes,Esparksnepal,27.720075050005406,85.30789349999951,92.29
yes,,27.71800725936727,85.30423495981644,163.14
