building_type,name,latitude,longitude,building_area_sqm
yes,,27.687873827871847,85.32697058889066,80.71
yes,,27.688830123350872,85.32601856172673,59.89
yes,,27.688106379354913,85.32566879371552,103.72
yes,,27.688247171378045,85.32545869395675,89.76
yes,,27.68814971401439,85.32554536683236,95.82
yes,,27.68875025000838,85.32517130000001,90.38
yes,,27.68862498983222,85.32635371289717,92.3
yes,,27.688632300002244,85.32623564999875,91.76
yes,,27.688958819258364,85.32593485450776,59.2
yes,,27.688022679043442,85.32564833855284,53.59
yes,,27.68848045000275,85.32606934999973,65.11
yes,,27.688666959049556,85.32511826851206,69.61
yes,,27.68830187758743,85.32558935925165,124.99
yes,,27.687903974313855,85.3268450196489,65.7
yes,,27.688926842663648,85.32622213042688,90.05
yes,,27.68844346536256,85.32515713087913,94.14
yes,,27.688107843461182,85.32686599778975,101.69
yes,,27.68799763547934,85.32695946899928,101.49
yes,,27.688725817891104,85.32541674294035,135.51
yes,,27.68881991347893,85.32610913044674,84.92
yes,,27.688056361408574,85.32552869928914,78.18
yes,,27.68881340000907,85.32624680000026,99.32
