place_id,restaurant_name,latitude,longitude,search_area,Anchor_Destinations,Daytime_Population,Commercial_Vitality
ChIJXcj2AgAZ6zkR9oezk83p-5U,De Garden Cafe,27.664320000000004,85.3297407,Patan durbar square,0.1947,0.241,0.2076
ChIJLbs4NP0Z6zkRzfuocorrLh8,cozy cafe,27.6733375,85.3270053,Patan durbar square,0.4491,0.2155,0.4439
ChIJR6qpA2IZ6zkRckTnThRkln8,7 Iron Golf | Cafe and Bistro,27.6793207,85.317962,Patan durbar square,0.224,0.5166,0.4773
ChIJKSgjEA4Z6zkRLr32IE_tX50,Yaksha Coffee,27.6699347,85.326043,Patan durbar square,0.3407,0.5716,0.5871
ChIJFRVm3_UZ6zkRBGEfOOPMZ-0,Top Of The World Jhamsikhel,27.6806902,85.31040399999999,Patan durbar square,0.1133,0.2588,0.2218
ChIJYUZDUjQY6zkR78FXlSUQyKY,Cafe Soma - Jhamsikhel,27.6824888,85.31059809999999,Patan durbar square,0.0843,0.2368,0.2198
ChIJP9T8TgAZ6zkRsjTnAdVeBW0,FiLLi Cafe | Labim Mall - Lalitpur,27.6776307,85.3167249,Patan durbar square,0.2262,0.5397,0.5283
ChIJNVMCtRoZ6zkRaacWQm4uMiY,Cafe D Galli,27.6717375,85.32541289999999,Patan durbar square,0.4625,0.4681,0.613
ChIJCbfqmooZ6zkR4BwHCO3Yp6A,Dalucha Cafe - Newari Cuisine Patan,27.6752828,85.31965869999999,Patan durbar square,0.3988,0.628,0.6574
ChIJZYZiYAAZ6zkRZGW2MsoSuJs,Mugly Cafe,27.6802266,85.3217501,Patan durbar square,0.1602,0.3801,0.2878
ChIJ1TqSqcsZ6zkRfDNVCDsswxA,The Village Cafe,27.6777661,85.3093847,Patan durbar square,0.1569,0.2286,0.2314
ChIJTb6ACQAZ6zkRq7R3IPI0w10,Better Coffee,27.688342400000003,85.3091494,Patan durbar square,0.072,0.2281,0.2227
ChIJLW3Z_DYZ6zkRKeJXxchuot8,Seasonal Cafe,27.6759208,85.3204622,Patan durbar square,0.4416,0.4926,0.5604
ChIJuymldgAZ6zkRWJKsOSnGj5w,LA CREZI,27.6759917,85.3080213,Patan durbar square,0.1326,0.2345,0.2218
ChIJfXBDpMUZ6zkRSWQz3BjvT-M,Cafe Du Temple Lalitpur,27.6739613,85.32542699999999,Patan durbar square,0.5082,0.2623,0.5034
ChIJX5iftyoZ6zkREasnVI6EbCE,Café Chuka,27.6762441,85.3229326,Patan durbar square,0.4423,0.3213,0.4739
ChIJLbcDt0IZ6zkRRwNW02jA8Sc,House 5,27.6780862,85.3080385,Patan durbar square,0.1188,0.2176,0.2058
ChIJYxv8AwoZ6zkRPUGZ-qCbiys,Hand Brew Coffee,27.676992400000003,85.3102227,Patan durbar square,0.1821,0.2612,0.258
ChIJlxyesw8Z6zkRGLjEsAkMkuE,COCO by Shaligram {deli AKUJ Patan),27.6709698,85.3115804,Patan durbar square,0.0764,0.4156,0.2967
ChIJz8NpXzQY6zkRthLz231tdaI,kar.ma COFFEE,27.6775609,85.3110554,Patan durbar square,0.1608,0.3057,0.3129
ChIJIblHGwAZ6zkRh0pLnowLyPg,24 March Cafe,27.676515100000003,85.31355909999999,Patan durbar square,0.2592,0.5488,0.4724
ChIJD0rTq8EX6zkRVmvaC6WnYx8,Museum Cafe,27.6333814,85.3178939,Patan durbar square,0.0,0.0,0.0
ChIJN0PVRfoZ6zkR64Nh1Wc9WZE,Chamomile cafe Chiya Diaries,27.6818387,85.3177123,Patan durbar square,0.1115,0.4233,0.3946
ChIJuYQcnWsX6zkRqLT5_leT7E8,ONE2ONE Coffee Shop,27.6581969,85.31718269999999,Patan durbar square,0.0057,0.0629,0.0158
ChIJK1tmjEwX6zkRtV-2jUykF5M,noonsoon cafe,27.6574762,85.3197723,Patan durbar square,0.0033,0.0312,0.0137
ChIJQZw3izcZ6zkRJcRLj71q2h8,Corridor Cafe,27.6719473,85.3249482,Patan durbar square,0.4618,0.5092,0.6663
ChIJzfPBADIY6zkRmTWaWYQ48pE,Cafe' ASSA,27.6726938,85.3088081,Patan durbar square,0.1149,0.2834,0.2493
ChIJPzXtupAZ6zkRpInLP7QNRKA,Cafe Fika,27.6762323,85.3084557,Patan durbar square,0.1683,0.242,0.2186
ChIJLcRwAjIY6zkRuMm_b57kKhA,Saathi cafe,27.6707286,85.3081021,Patan durbar square,0.0663,0.2039,0.2015
ChIJaToMp6QZ6zkRNklFzGAUAFA,46 Cafe,27.6819148,85.3285271,Patan durbar square,0.1569,0.3612,0.4018
ChIJ1c4dM6oZ6zkRTh6ovEWiNkI,"S Cafe, lagankhel",27.6661746,85.3207442,Patan durbar square,0.1002,0.6215,0.4468
ChIJC936EgAZ6zkRGJ9soMztQOs,Joint Bar and Grill,27.6725287,85.3154802,Patan durbar square,0.1312,0.7373,0.5498
ChIJL4Nt4TcZ6zkRrw07pDDh_Ik,Nepal Micropub Jhamsikhel,27.6786375,85.3143559,Patan durbar square,0.2392,0.4437,0.3676
ChIJhbZcVTMY6zkRSbObjZ3kggE,TITOS JHAMSIKHEL,27.6758924,85.3138069,Patan durbar square,0.2601,0.6092,0.4894
ChIJ1eSM9UoZ6zkRqj6vhjwh2Qc,The Lab at Labim - Vinyl & Cocktail Bar,27.6774624,85.3167879,Patan durbar square,0.2397,0.5661,0.5539
ChIJZQBKcf0Z6zkRPwWXpkU4Jv4,Sunset Cafe & Bar,27.6806781,85.3104166,Patan durbar square,0.1133,0.2588,0.2218
ChIJjf3ELVgZ6zkRfkKFRkWGZ64,365 Mini Pub,27.6794525,85.3080161,Patan durbar square,0.1223,0.2206,0.1854
ChIJHVhKXvUZ6zkRoM_A149iGS4,Watering Hole Gastro Pub,27.6787003,85.3111704,Patan durbar square,0.1512,0.2865,0.2543
ChIJyxNFNs4Z6zkR6Fwvilsj9g0,PetPooja Restro & Bar,27.671502,85.3208604,Patan durbar square,0.2545,0.7171,0.6814
ChIJsdfrkTUY6zkRNmOfFQ3Kpj4,Base Camp: Outdoor Lifestyle,27.6808872,85.3100494,Patan durbar square,0.11,0.2576,0.209
ChIJM_7DoKgZ6zkRQrBXzuaYt5o,Vintage Bar & Grill,27.670507,85.31148429999999,Patan durbar square,0.0722,0.3824,0.2637
ChIJfUWPZQAZ6zkRT1WwnCfZFCk,Fruish Bar,27.6716935,85.319497,Patan durbar square,0.1523,0.7149,0.7208
ChIJLXPN5jQY6zkRU7Mp9XWnoZU,Beers N' Cheers,27.6784332,85.3121223,Patan durbar square,0.2001,0.3628,0.3644
ChIJAebuP6cZ6zkRiL-7S_IrAW0,Nepali Ghar Restaurant & Bar,27.676767,85.3246532,Patan durbar square,0.4639,0.2743,0.4581
ChIJa62kjjIY6zkR_LFhjjck9eQ,Manny's Eatery & tapas bar,27.6711925,85.31149429999999,Patan durbar square,0.0788,0.4349,0.3115
ChIJzfbcnI8Z6zkR9AV3g2dZPsI,Vinita's Lounge And Bar,27.671426200000003,85.3202125,Patan durbar square,0.1819,0.7397,0.6942
ChIJ5Z9iQVYZ6zkRPROXQqvkNFA,Brigade bar,27.6756733,85.3150979,Patan durbar square,0.2723,0.6336,0.5255
ChIJTejNBwAZ6zkR4jKEPNnGj9w,TANGERINE brunch l bar,27.6857364,85.31256929999999,Patan durbar square,0.0923,0.3747,0.2587
ChIJ1SFAe7IX6zkRZtV2wr3SmOo,"Mud House Rooftop Restro & Bar (karaoke,tattoos)",27.6576239,85.325566,Patan durbar square,0.0024,0.0174,0.0245
ChIJC20FUogZ6zkRM1V33yXv0p4,The Big O • Fast Casual Restaurant & Bar,27.681703,85.3108147,Patan durbar square,0.0999,0.2452,0.1996
ChIJxy-ZMwAZ6zkRYVk60NgynLM,Bar Bar,27.6785,85.311335,Patan durbar square,0.1569,0.3033,0.2786
ChIJLxPAdMcZ6zkRt1Tcqc1kTXg,Lakhe Bar,27.677404100000004,85.30924019999999,Patan durbar square,0.1626,0.2385,0.2314
ChIJ4aiWULwZ6zkRgGIH-VtRSNg,Rockin Jokers Lounge Bar,27.6784415,85.30991829999999,Patan durbar square,0.156,0.2423,0.2411
ChIJp-utvskZ6zkRysiFZgdhY3U,AmPm Pub,27.6763937,85.3085096,Patan durbar square,0.1659,0.2363,0.2314
ChIJdQDA7MwZ6zkRsVtUQxRYxS4,Indie Restro & Bar,27.6742958,85.3150855,Patan durbar square,0.2584,0.6648,0.5422
ChIJ_WvRtXgZ6zkRWWb7yugCTs0,Dori Bar,27.6722017,85.31966010000001,Patan durbar square,0.1767,0.702,0.7018
ChIJuXA2Qu8Z6zkRdWZWLnZStWs,South Side Wine Bar,27.677632,85.3113412,Patan durbar square,0.1584,0.3515,0.35
ChIJCf01QAAZ6zkR4cmGVxni-wk,DejaVu Bakery and Brew,27.6765759,85.3214479,Patan durbar square,0.4771,0.3851,0.5185
ChIJpRiAYfcZ6zkRGafCMRyIANg,Tumbaha Bakery & Cafe,27.674546,85.3259803,Patan durbar square,0.4983,0.2231,0.3946
ChIJMXqtJUwZ6zkR9kA9Ap00UUY,Little Oven,27.6803424,85.32566779999999,Patan durbar square,0.1713,0.3082,0.2507
ChIJPY5zLLEZ6zkRmlYTSd5xJxE,Baked and Served,27.666097200000003,85.33123789999999,Patan durbar square,0.2351,0.295,0.2829
ChIJ80yHRQAZ6zkRgARcPl_WjeA,The Green Bakery,27.6750143,85.3209097,Patan durbar square,0.5132,0.4914,0.594
ChIJZ5RhXQMZ6zkR1aUoP6ylBLs,Bagels & Co,27.6777831,85.3123464,Patan durbar square,0.246,0.4365,0.4006
ChIJ2XnOdNAZ6zkRLIyT5UuiR8Q,Dragon Bakery,27.6689262,85.3237278,Patan durbar square,0.2091,0.7367,0.5921
ChIJL4t-CgAZ6zkRkBS_ooAjedY,Trisara: The Baking Factory (Kumaripati Branch),27.6715595,85.3187571,Patan durbar square,0.1274,0.7357,0.6292
ChIJU1EiIsIZ6zkRk1oN-iWWGgo,Mangalbazar Bakery & Cafe,27.6737381,85.32586719999999,Patan durbar square,0.4943,0.2478,0.4553
ChIJEURnbQAZ6zkRSnzayK8Ju2I,RnB Coffee by Enerzie Bakery,27.6697534,85.3329497,Patan durbar square,0.2233,0.2996,0.3152
ChIJyQhYlyEZ6zkRFJ7uJDVEgFE,Shreya Bakery,27.673472,85.3192483,Patan durbar square,0.3129,0.7019,0.691
ChIJGevwGBgZ6zkRkXkE8unZ-f4,Makoo Bakery,27.6719052,85.313116,Patan durbar square,0.0977,0.5525,0.3642
ChIJe1xe5d4Z6zkRkTVv0pjKcz8,Reeva's coffee & bakery house,27.6684678,85.3163774,Patan durbar square,0.0572,0.4786,0.3685
ChIJVdJXD8kZ6zkR01xaeHUnHl8,"SHERPA BAKERY AND COFFEE SHOP, PATAN DHOKA",27.679772,85.3204441,Patan durbar square,0.2464,0.4072,0.366
ChIJ3a3VyEQZ6zkRWdBe62BxfW0,German Bakery Lalitpur,27.6757893,85.31436459999999,Patan durbar square,0.2618,0.63,0.496
ChIJ8WGYx_kZ6zkRRUKKILUMgr8,Saath Bakery Cafe (साथ बेकरी क्याफे),27.6650501,85.32030470000001,Patan durbar square,0.0779,0.4783,0.3191
ChIJW8AWRQAZ6zkR99RdoF-Miuw,Traditional Bakery,27.6668553,85.3135532,Patan durbar square,0.0318,0.1923,0.158
ChIJuXZj2ckZ6zkRzwfTmMh-OgY,Fuji Bakery,27.681844,85.32043379999999,Patan durbar square,0.1004,0.4255,0.3056
ChIJ_cQBm6cZ6zkRbbHHIz5W3ss,High Himalayan Bakery,27.6673772,85.3310553,Patan durbar square,0.2555,0.3207,0.3147
ChIJ3Q9VUDAZ6zkR96P91ftRHBI,Home Cafe & Bakery,27.6726121,85.323517,Patan durbar square,0.4989,0.5738,0.7171
ChIJT1lk3f8Z6zkRKwiV-8xFIdw,Dhokaima Bakery,27.6786669,85.3208274,Patan durbar square,0.2756,0.4054,0.4086
ChIJD97BGAAZ6zkR0KbJ0PRkd9E,Kaya's Bakery,27.6687847,85.3297947,Patan durbar square,0.2962,0.3742,0.3722
ChIJF0QB4gAZ6zkRcfpvs7rgJDc,Lady BonBon,27.6770962,85.30910879999999,Patan durbar square,0.165,0.2376,0.2379
ChIJIT28BjIY6zkRhalCG04xYus,Higher Ground Bakery & Crafts,27.670276200000004,85.3087154,Patan durbar square,0.0615,0.2086,0.179
ChIJtyRbQ4sZ6zkR68Hz-ud1fKQ,European Bakery - Ekantakuna,27.6696016,85.30966640000001,Patan durbar square,0.06,0.2136,0.1811
ChIJDbZUt4UX6zkRL_DnSqoODaY,Vienna Bakery Cafe,27.6769263,85.31166449999999,Patan durbar square,0.1827,0.4253,0.3976
ChIJzaP8h9oZ6zkR8D9InKKcNGI,Royal Bakery,27.676429,85.3113023,Patan durbar square,0.1824,0.4404,0.3807
ChIJz7p6tWIZ6zkR2aWE7UhVmHI,European Bakery - Kumaripati,27.670773,85.31988079999999,Patan durbar square,0.156,0.7378,0.6517
ChIJiaR0EpAZ6zkRchVS13kVV1M,MINI CAKERY & BAKERY,27.6605226,85.3398902,Patan durbar square,0.0,0.0,0.0
ChIJFemLUHkX6zkR1pIWcXZ7GsY,Manna Bakery and Confectionary | cake shop in lalitpur,27.6521306,85.3184261,Patan durbar square,0.0,0.0,0.0
ChIJ9dlW2hwZ6zkR2rBXtWxs6pA,Julie's Cakes & Pastries,27.6864496,85.3168494,Patan durbar square,0.157,0.516,0.3234
ChIJ2bGx2CkZ6zkRQCfZAZtjc8o,Gajalaxmi Bakery & Cafe,27.6745116,85.32799020000002,Patan durbar square,0.4502,0.2103,0.393
ChIJhwoXewAZ6zkR36U7Yek9xIM,Lakuri bakery,27.6754021,85.3101327,Patan durbar square,0.1862,0.3819,0.2841
ChIJLeFXn4YZ6zkRCU65LP9YhEs,SAZzz's Bakery,27.6761702,85.32656279999999,Patan durbar square,0.4666,0.2233,0.3857
ChIJryECJdYZ6zkRRSG-Gf6UENQ,Makoo Bakery Talchikhel,27.659103,85.32058440000002,Patan durbar square,0.0213,0.0787,0.0604
ChIJOzk5ucYZ6zkR9s5WXEUbzFY,Shree Seithu Bakery Shop,27.6776585,85.3282598,Patan durbar square,0.3396,0.234,0.307
ChIJDVChD9AZ6zkRuvliC-Qpw4Y,Delight Bakery,27.667772,85.326932,Patan durbar square,0.26,0.4866,0.5324
ChIJUwDhmNoZ6zkRo20sLsjkOzk,MUM'S BAKERY,27.6677409,85.32650679999999,Patan durbar square,0.2561,0.556,0.5576
ChIJdWCgFQAZ6zkRwK9WwAKWOz4,Bishram Bakery,27.667972,85.3263403,Patan durbar square,0.254,0.5649,0.5564
ChIJAxC4-9IZ6zkR363k5MBxw-o,Royal Bakery Factory,27.6675767,85.32466000000001,Patan durbar square,0.2289,0.6551,0.5997
ChIJIUXwDqkZ6zkRiAsv3TWoRSM,Ageno Bakery Cafe,27.6676333,85.31622879999999,Patan durbar square,0.0464,0.402,0.3045
ChIJ5-Gsw0oY6zkR80308R-xdXE,HONG FU PASTRY,27.6836584,85.3124823,Patan durbar square,0.0558,0.2242,0.1193
ChIJv4ZtPwAX6zkRD-wAXwvTKLc,Levain Classic and Authentic Bakery,27.645209,85.3259846,Patan durbar square,0.0,0.0,0.0
ChIJdzxFTAAZ6zkROZ-eowCVSiI,Chocoffle bakery,27.6682716,85.31236469999999,Patan durbar square,0.0416,0.2608,0.1831
ChIJW6L1egAZ6zkRt63-HPm9PJs,Manna Bakery Satdoato,27.6597028,85.3239428,Patan durbar square,0.0216,0.0289,0.0394
ChIJce6VaugZ6zkRJhy_A0g2bvc,Bake House Bakery,27.6744551,85.2995449,Patan durbar square,0.0081,0.0175,0.0224
ChIJYe3FgDMZ6zkRiSZxMxSeNNw,Lavish Bakery Station,27.659453,85.3167423,Patan durbar square,0.0204,0.0949,0.0774
ChIJvfTvaHkX6zkRY05vuUAErzQ,The GrG Bakery,27.647974,85.3189697,Patan durbar square,0.0,0.0,0.0
ChIJP73LduUZ6zkRgkZmi0MfMSg,Cafe Manjari,27.6741803,85.3242621,Patan durbar square,0.4884,0.3062,0.4734
ChIJw15StqMZ6zkROjtju5E__pU,Josh cafe,27.6744182,85.326526,Patan durbar square,0.4726,0.2068,0.4001
ChIJo3GV-LgZ6zkRH8cdcV9XQe8,24 Carat Coffee,27.6718686,85.325828,Patan durbar square,0.4826,0.4099,0.5855
ChIJy_RwCyAZ6zkRYxeeW20uHSc,"San Coffee, Jhamsikhel",27.6795522,85.31018259999999,Patan durbar square,0.1563,0.2198,0.2154
ChIJn13EL2gZ6zkREPd-hyTw-NI,Sips and stories,27.6710786,85.32075689999999,Patan durbar square,0.1915,0.7339,0.6601
ChIJPcWjRsIZ6zkRO6Cx6_VEVOc,"ARABICA COFFEE, Manbhavan",27.6696794,85.3163203,Patan durbar square,0.0859,0.5657,0.4587
ChIJR6Hy4GsZ6zkR4-DVkulXXyM,Coffee Corner & Lounge,27.6737662,85.3245264,Patan durbar square,0.4953,0.3039,0.5075
ChIJwZhwfQAZ6zkRJYGo_uoPbGs,Coffee brewers academy,27.6733029,85.3236912,Patan durbar square,0.5128,0.4518,0.6439
ChIJjUCVUgAZ6zkRoVbYnh_artE,Layaku Cafe,27.6732125,85.324441,Patan durbar square,0.5148,0.418,0.5954
ChIJm55l-CEZ6zkRo_SHMTlDqlM,Himalayan Java Coffee - KGH Patan,27.6766985,85.3211735,Patan durbar square,0.4498,0.3809,0.529
ChIJtymiaAAZ6zkRBqjJMWPSxhQ,Diamas Cafe,27.674912100000004,85.33000439999999,Patan durbar square,0.2783,0.1859,0.2594
ChIJu5S3uOoX6zkRVadplWOZTts,coffee Aagan,27.6766714,85.3161813,Patan durbar square,0.2426,0.6118,0.5622
ChIJrYN5ZgAZ6zkRIyCASLPr5n4,Marquie cafe,27.6741719,85.32469019999999,Patan durbar square,0.5034,0.265,0.4777
ChIJ43YsMQAZ6zkR12MXuX3swVw,The Brew Club,27.67909,85.30793400000002,Patan durbar square,0.1149,0.22,0.195
ChIJwTDNZFYZ6zkR5PC8qyJ8kuE,Coffee Guff,27.6631234,85.3149241,Patan durbar square,0.03,0.1833,0.1286
ChIJg3GDCwAZ6zkRuD9jGo9eXMg,Roastero Coffee,27.6864519,85.3129381,Patan durbar square,0.0867,0.3775,0.2619
ChIJW3JrcQAZ6zkRDwDp95aj-9Y,"Himalayan Java Coffee - Kumaripati, Lalitpur, Nepal",27.6721362,85.31633800000002,Patan durbar square,0.1369,0.7148,0.6148
ChIJKzOlUVwZ6zkRFHJ9SRSwcw4,Coffee Pathsala,27.6727294,85.3198668,Patan durbar square,0.2838,0.7095,0.7061
ChIJqYmxS0wZ6zkRQHI1kxyxd5c,Himalayan Java Coffee - Embark,27.6826875,85.31893749999999,Patan durbar square,0.1205,0.4312,0.2955
ChIJmYVRc3gZ6zkR3JQ-EJBiQIc,The Baristas Coffee School (Kumaripati Branch),27.6708237,85.319704,Patan durbar square,0.1521,0.7433,0.6507
ChIJPQLKcgAZ6zkRikDSn6XDP9o,The Old Alley,27.6729571,85.3248457,Patan durbar square,0.5085,0.4359,0.6018
ChIJHWe64-cZ6zkRHePB8QIB3Lc,Himalayan Java Coffee - Jhamsikhel,27.6790906,85.3099879,Patan durbar square,0.144,0.2157,0.2186
ChIJz7hEpzIY6zkRpjnEYVfDTdE,Himalayan Java Coffee,27.6701731,85.3126151,Patan durbar square,0.0605,0.4091,0.3008
ChIJg3ZZj8kZ6zkRmGgRBG7svpo,Crave (Central Kitchen),27.6722144,85.3169985,Patan durbar square,0.1375,0.7509,0.6251
ChIJJdLrmYoZ6zkRH9qIJZkUChI,Saayoni Cafe,27.6762708,85.3254572,Patan durbar square,0.4874,0.2482,0.41
ChIJW5yaSAAX6zkRFMXuIPv8vd8,Arabica Speciality Coffee House,27.626497300000004,85.31849129999999,Patan durbar square,0.0,0.0,0.0
ChIJfRYn8VQZ6zkRY2x92B8VXwo,Coffee Ritual,27.6740043,85.320212,Patan durbar square,0.4866,0.6306,0.6807
ChIJFyWtIgAZ6zkRJrY12mleY28,Carmandu Collectibles Cafe (C Cube),27.6754668,85.3252426,Patan durbar square,0.4895,0.2643,0.4345
ChIJiTJV4IsZ6zkRwo2YC5J-iXw,"Italian coffee house by pearl coffee, Sankamul",27.6796424,85.32965589999999,Patan durbar square,0.2114,0.3296,0.293
ChIJ23MTPgAX6zkRGsW9qx8VJ-I,Chiya & Chuski,27.6579576,85.3312424,Patan durbar square,0.0315,0.0055,0.0
ChIJ44e2kugZ6zkRp_25BzN5Qf8,JUICY Coffee & Juice,27.6685238,85.3161554,Patan durbar square,0.0614,0.4718,0.3548
ChIJAXhV0iUZ6zkRXbDudUw2rzM,Jojo Tea Coffee,27.673076,85.3199927,Patan durbar square,0.3534,0.6971,0.6572
ChIJazHfXgAX6zkRU5cE0tSJ54Y,Riddhi Chiya Coffee Ghar,27.6509971,85.3305826,Patan durbar square,0.0,0.0,0.0
ChIJ57UfS_0b6zkRwPJGXzHaziY,Lavie Garden,27.7263941,85.3643663,Boudha stupa,0.0753,0.2024,0.1976
ChIJU0gFNQAb6zkRAXjQI1ry6u8,Namaste Restro,27.7188017,85.3604124,Boudha stupa,0.0995,0.3304,0.3269
ChIJOdBOG-Ub6zkR-BFLjt9oq2Y,MuSubi Ramen House,27.7227445,85.363062,Boudha stupa,0.0894,0.3277,0.2284
ChIJ-_cHBMUb6zkRmoBlV_TkFdc,Nirvana House,27.7226502,85.3631369,Boudha stupa,0.0894,0.3241,0.2284
ChIJE2cKWAcb6zkRA8h7AjMqPGM,Moment rooftop Chinese Restaurant(时光中餐厅),27.7223807,85.36109809999999,Boudha stupa,0.0876,0.3142,0.2669
ChIJa_dJljIb6zkRLsSIuabEvBQ,Rolha Restaurant,27.720641300000004,85.3627297,Boudha stupa,0.077,0.3171,0.2113
ChIJc2EwTtob6zkRILYsUxquEro,"Roadhouse Cafe, Boudha",27.720891,85.36202759999999,Boudha stupa,0.0885,0.3158,0.2733
ChIJyfSip5gb6zkR45kMAVMV2Sw,K-in Town restaurant,27.7262068,85.36477149999999,Boudha stupa,0.0785,0.1957,0.204
ChIJl2GdQI8b6zkRxZI4R3zjvM8,MALAYA ROOFTOP,27.722678,85.36267339999999,Boudha stupa,0.0861,0.321,0.2124
ChIJC7OwytEb6zkRg-BTYHELScU,"Pasa Deli By Roadhouse, Boudha",27.7208918,85.36198639999999,Boudha stupa,0.0885,0.3042,0.2733
ChIJ_--L9tob6zkRHxp6kdi8A_Q,Patio 747,27.7204519,85.3628813,Boudha stupa,0.0845,0.3242,0.2337
ChIJHwtKj74b6zkR9Q3iFgD-h7I,Swad griha,27.7149492,85.36339129999999,Boudha stupa,0.0754,0.1546,0.2136
ChIJT1GXxngb6zkRzYoGwaEjym0,Ohana Cafe,27.7231663,85.3591545,Boudha stupa,0.0928,0.3052,0.2216
ChIJ-W78Odob6zkRYdPy6BQewYo,Restaurant Luma,27.7204356,85.3604942,Boudha stupa,0.0783,0.2999,0.2937
ChIJ-6r10FAZ6zkR8ttew4FpXIc,Jadzima Restaurant,27.7213814,85.3628681,Boudha stupa,0.0753,0.3154,0.2349
ChIJC15rGocb6zkRGLG30c-OhHQ,"The Chiya Spot, Boudha",27.7247052,85.36443039999999,Boudha stupa,0.0957,0.2613,0.2578
ChIJLQJn_tob6zkRU85TexyFc6I,"3 D Art Restaurant | Restaurant in Boudha, Kathmandu",27.720511100000003,85.3607865,Boudha stupa,0.0783,0.3063,0.2777
ChIJ9yugc6EZ6zkRnK8J2GsXDPs,Zest restaurant,27.7203855,85.3602106,Boudha stupa,0.075,0.2916,0.2916
ChIJu_-pi-ob6zkR7yewLGrAn9Y,Chulha- Taste of Hyderabad,27.7201619,85.36130159999999,Boudha stupa,0.0812,0.3178,0.2861
ChIJG9E_Y3sb6zkRphSyyughzOU,Ema Restaurant (Bhutanese Restaurant),27.7204282,85.364879,Boudha stupa,0.0737,0.3137,0.3159
ChIJnx0AtNcb6zkR8E0suwRlfiQ,Aema-K Restaurant Hotpot Chinese Continental,27.724463,85.364129,Boudha stupa,0.09,0.2951,0.2575
ChIJC3DP6dob6zkRKDvkAwmkO8A,Mechung Restro & Bar,27.7204527,85.36252259999999,Boudha stupa,0.0803,0.3459,0.285
ChIJczbMnKwb6zkRXOL_s8tPeyA,Prachin Restaurant,27.728830700000003,85.3725324,Boudha stupa,0.0429,0.0944,0.1026
ChIJA58afUsb6zkRcthdp-lU4p4,Nani’s Kitchen,27.72107,85.36146699999999,Boudha stupa,0.0819,0.2926,0.2701
ChIJ_XYlUdob6zkRCKW77n7eH1s,La Casita de Boudhanath - Spanish Tapas Bar & Restaurant,27.7209084,85.3623082,Boudha stupa,0.0909,0.3309,0.2669
ChIJtfILMAAb6zkRo6dap-sggRc,The Melting Pot,27.726754,85.3685096,Boudha stupa,0.0584,0.1386,0.1367
ChIJl2GAYwAb6zkR5xs90vU_aLI,Lokha Newari Restaurant,27.7201834,85.3590176,Boudha stupa,0.0905,0.2866,0.279
ChIJBz-qHkUb6zkR3y9_hgeGNPo,TseYou Restaurant,27.7265363,85.36815759999999,Boudha stupa,0.0593,0.153,0.1367
ChIJv_2Zit4b6zkRfdyCmfucIzk,Thamel Picnic Korean Restaurant (Boudha Branch),27.7204274,85.3604747,Boudha stupa,0.0783,0.2967,0.2969
ChIJN0Hxb9kb6zkRlw-yiI7-2Z0,Sichuan Cafe Restaurant,27.7250647,85.3650031,Boudha stupa,0.0897,0.209,0.2346
ChIJe4GSWwAb6zkR8zSZh3TSAeI,Vanah Cafe,27.7261547,85.36325959999999,Boudha stupa,0.0753,0.1864,0.2028
ChIJN4a731ob6zkRPTRcUVvvEEc,Sangye La Cafe and Restro,27.7235634,85.3634695,Boudha stupa,0.09,0.3165,0.2316
ChIJgVG3qc4b6zkRAilX-bfdGP0,"Fuchhey Restaurant, Boudha",27.7205419,85.3611974,Boudha stupa,0.0816,0.3159,0.2797
ChIJ70JYVTMb6zkRYgxVY3-Pjik,Sichuan Restaurant,27.7231655,85.3605108,Boudha stupa,0.0802,0.3263,0.2724
ChIJ5X6J9ecb6zkR_iDgKmPP64k,Taso Cafe,27.7280474,85.3698132,Boudha stupa,0.0576,0.1031,0.1122
ChIJaxc5aAkb6zkRhvBcnzeqSG0,Himalayan Dolpo Thakali Restaurant,27.7223498,85.36196269999999,Boudha stupa,0.0876,0.3184,0.2701
ChIJ26Mtuv4b6zkRm5dy3p_rRMQ,"Pata Handicrafts, Restaurant and Cafe.",27.7224494,85.3609029,Boudha stupa,0.0876,0.3237,0.2669
ChIJ1RGo3oIb6zkRTJZ12EcXtHk,Cold and Hot Spicy Noodles,27.7231669,85.36193659999999,Boudha stupa,0.0918,0.3227,0.2765
ChIJ3dhhSdob6zkR11gHh3i-g_A,PHO99 BOUDHA,27.72104,85.3615846,Boudha stupa,0.0819,0.3011,0.2701
ChIJiVzarF8Z6zkREUvLLDifIyE,Chacha Chiya Boudha,27.719840500000004,85.36214749999999,Boudha stupa,0.0836,0.3422,0.299
ChIJsxbdcFYb6zkR0u0DUYwg9vE,Mitahara Restaurant,27.726295500000003,85.3636286,Boudha stupa,0.0704,0.1819,0.1944
ChIJ9XzLN_4b6zkRpsUaa9gDjzo,ROKPA Garden Restaurant - Best Restaurant in Boudha,27.7236145,85.3613755,Boudha stupa,0.0843,0.3191,0.2756
ChIJ52qaKgAb6zkR0KGA6IUjXK4,"Mamma Mia Stop Cafe & Restaurant(Indian, Chinese, Nepali, Pizza and Burgers)",27.7184552,85.3601525,Boudha stupa,0.1076,0.3177,0.3143
ChIJ2U1KivYb6zkR-baUpjkKp4Y,Persia's Biryani Restaurant,27.723602,85.36426399999999,Boudha stupa,0.0867,0.3011,0.2893
