place_id,latitude,longitude,search_area,Demand,Accessibility,Competition,Population,label
ChIJszfrUAAZ6zkR7HE8sCuHyjo,27.6948221,85.327726,Baneshwor,0.2,0.4997,0.4874,0.3358,1
ChIJT-gGOAAZ6zkRn1CNZiT5rFE,27.6908011,85.3456003,Baneshwor,0.2974,0.3523,0.4771,0.5675,1
ChIJh9-FdwAZ6zkRdT4kdulW4BU,27.7020335,85.33613729999999,Baneshwor,0.3119,0.4543,0.4895,0.5664,1
ChIJp89_0vMZ6zkRXjkQgCy2w2E,27.7009254,85.3228752,Baneshwor,0.2437,0.372,0.5066,0.3753,1
ChIJP86LJgAZ6zkR7qnmxJYReJE,27.6898605,85.3392372,Baneshwor,0.4401,0.5812,0.412,0.4234,1
ChIJLRSyNpQZ6zkRn59aBsnf-yI,27.7103239,85.3329952,Baneshwor,0.1162,0.3277,0.5146,0.2675,1
ChIJ2V1xmZ0Z6zkRKLskhptgQpg,27.7049571,85.3415878,Baneshwor,0.1803,0.3412,0.5127,0.3687,1
ChIJN8ozxLMZ6zkRhsIRkXptlLc,27.6992055,85.3382542,Baneshwor,0.2944,0.4137,0.4731,0.4666,1
ChIJK4O-5dwZ6zkRon9jY-Mc3BQ,27.7166597,85.34424779999999,Baneshwor,0.0439,0.2707,0.5085,0.0703,1
ChIJQ3zJvbAb6zkRqgMMjJ3S05k,27.7203663,85.3586382,Baneshwor,0.2243,0.4849,0.3319,0.372,1
ChIJfVsitGIZ6zkRD4NPHGzc1Ks,27.7164726,85.3071396,Baneshwor,0.3919,0.5931,0.3378,0.5112,1
ChIJZS3u05hblDkR0nfOsy61A9g,27.702900900000003,85.34114439999999,Baneshwor,0.29,0.3748,0.5082,0.4701,1
ChIJ4TgxViwZ6zkRUf3i-xTuEuE,27.694255,85.33473579999999,Baneshwor,0.3577,0.4334,0.4494,0.5119,1
ChIJ1SctI0kZ6zkRcd1mb8JxApg,27.7097076,85.3146704,Baneshwor,0.5339,0.5655,0.3333,0.5322,1
ChIJmRnjEkgZ6zkRk636_R7Ifko,27.672013,85.34671159999999,Baneshwor,0.158,0.4002,0.4845,0.3537,1
ChIJ5bL1EukZ6zkRRvTc6JYjZ3s,27.6806229,85.3310456,Baneshwor,0.323,0.4441,0.4997,0.417,1
ChIJ2XzBeQAZ6zkRBstaE5cCTBY,27.7046725,85.32985769999999,Baneshwor,0.2871,0.5101,0.5061,0.6255,1
ChIJAZP1QQgZ6zkRouvNkikIrQE,27.6873326,85.33297139999999,Baneshwor,0.4477,0.5393,0.4289,0.474,1
ChIJE4xocnYZ6zkRdOmJlEYdSik,27.6904544,85.33908079999999,Baneshwor,0.4404,0.5777,0.4223,0.4336,1
ChIJqXExGQAZ6zkRYOxWZVdwGCg,27.6860714,85.3157859,Baneshwor,0.3209,0.4126,0.4782,0.3309,1
ChIJJZY54-oZ6zkRXcNVYu-A2Dw,27.6925697,85.2985741,Baneshwor,0.1255,0.3145,0.5106,0.3026,1
ChIJQXLpFZgZ6zkRtofrND8DEWs,27.7150428,85.31190169999999,Baneshwor,0.4662,0.5817,0.2629,0.4476,1
ChIJNzy-nVQZ6zkRTrqAgMIWJ5I,27.7114241,85.3087956,Baneshwor,0.4727,0.4747,0.2926,0.7514,1
ChIJW1T11GsZ6zkR04SpvHMBQtU,27.6931041,85.3279955,Baneshwor,0.2053,0.5319,0.4914,0.3774,1
ChIJz9DjBcoZ6zkRzjptAIEScFI,27.6866732,85.3359557,Baneshwor,0.4344,0.6414,0.4139,0.422,1
ChIJzRhRxpcZ6zkRkNCqmdT8GmM,27.7128965,85.3088215,Baneshwor,0.4631,0.5214,0.2705,0.6703,1
ChIJyZMf4N0Z6zkR9dvPbUCBosc,27.6881102,85.3351323,Baneshwor,0.4534,0.5997,0.4093,0.3997,1
ChIJs2JFIqEZ6zkRglJGdkpIc2Q,27.7123197,85.31144479999999,Baneshwor,0.4944,0.5455,0.2518,0.6086,1
ChIJi-PquGEZ6zkRy-KrKMEuNWE,27.7022594,85.32590139999999,Baneshwor,0.3141,0.5046,0.4915,0.5427,1
ChIJ_0tHDmQZ6zkRhy38P3YzgrI,27.7099414,85.3267309,Baneshwor,0.3388,0.5324,0.5183,0.4719,1
ChIJUwIb6rgZ6zkRLCw2mOvuWwc,27.6956246,85.328428,Baneshwor,0.2243,0.5241,0.487,0.3844,1
ChIJBelmwpMZ6zkRwnVoRBYWlTk,27.6876085,85.3408242,Baneshwor,0.3829,0.5466,0.4525,0.3955,1
ChIJIc25QKgZ6zkRbz_lXTXM2oY,27.7119382,85.30780039999999,Baneshwor,0.4476,0.4996,0.3068,0.7274,1
ChIJM0G-WgAZ6zkRQ5pj0vcugqI,27.7014329,85.3248034,Baneshwor,0.2815,0.444,0.4965,0.4682,1
ChIJIX5slu4Z6zkRi09kEF3leD4,27.7151763,85.3141698,Baneshwor,0.3749,0.5062,0.2762,0.3255,1
ChIJ67J8M7IZ6zkRvKc7Tb6NWUQ,27.6908309,85.3178159,Baneshwor,0.2656,0.4765,0.5402,0.2832,1
ChIJgR0OwFAZ6zkRb_NadwNQYoo,27.703044,85.30763259999999,Baneshwor,0.4756,0.4662,0.3955,0.9904,1
ChIJ0eBjuSgZ6zkRFrzS1BS9v-w,27.7115942,85.3113844,New Road,0.5429,0.5064,0.268,0.6503,1
ChIJKRoo4lMZ6zkRPbStKEegYA8,27.7123015,85.31318879999999,New Road,0.4995,0.4898,0.2389,0.5128,1
ChIJAxEJE1YY6zkRK3lzdvNjNds,27.7033874,85.3076282,New Road,0.4857,0.4692,0.3973,0.9944,1
ChIJI5cshWMZ6zkRFeDpxhjG2BA,27.7103074,85.3109715,New Road,0.5801,0.4881,0.3069,0.7495,1
ChIJZRXgagAZ6zkRWDo93LKEqSI,27.7004267,85.30767019999999,New Road,0.4604,0.5187,0.4104,0.8701,1
ChIJfzH9NoQZ6zkRY6MimRHVnH0,27.7114818,85.3085188,New Road,0.4654,0.4757,0.294,0.7514,1
ChIJTQUWtIsZ6zkRWnavyCQyYFA,27.7038458,85.3103565,New Road,0.5957,0.576,0.386,0.7596,1
ChIJ1RJPR3oZ6zkRr5ahZWt5CAs,27.703702000000003,85.3076057,New Road,0.476,0.4662,0.3962,1.0,1
ChIJ4SyB8jEZ6zkRxcdp8sfukf0,27.7110928,85.3089655,New Road,0.475,0.4297,0.3021,0.7719,1
ChIJpZQkNl0Z6zkRMqJyJrRyBTc,27.697006800000004,85.3020865,New Road,0.3045,0.4329,0.5112,0.654,1
ChIJI-QwKQAZ6zkRyDhhLE__3lI,27.7022505,85.3076052,New Road,0.461,0.4771,0.3923,0.9762,1
ChIJTadnFTQZ6zkRSbgoV1P0f9o,27.7122165,85.3175127,New Road,0.3257,0.5159,0.3639,0.2149,1
ChIJo6M5BHAZ6zkRDwbGRCrpq2c,27.6956683,85.3088842,New Road,0.2952,0.4963,0.5439,0.5157,1
ChIJX497NIYZ6zkRz2V32uTQHYg,27.7018091,85.3085371,New Road,0.5099,0.5658,0.3877,0.9281,1
ChIJMZQcq_0Y6zkR9a1nvFHSVJY,27.7142291,85.3112428,New Road,0.4923,0.5789,0.2441,0.5084,1
ChIJ7f4sHsAZ6zkR6ihoZtPqKXg,27.7011492,85.3108029,New Road,0.5059,0.6211,0.41,0.6103,1
ChIJER-ScVYY6zkR15fjL59K8jk,27.7030669,85.3079085,New Road,0.5139,0.4762,0.394,0.9837,1
ChIJib8GG_gY6zkRokwFKoH9w3c,27.7135653,85.3103256,New Road,0.4757,0.5169,0.2456,0.5839,1
ChIJJ1ov8fwY6zkRvnBM1XPJm-E,27.7145392,85.310165,New Road,0.5304,0.5899,0.2445,0.5503,1
ChIJI4gXLFQZ6zkRBKOKmdMY0LQ,27.7013044,85.3080186,New Road,0.4934,0.5292,0.391,0.9399,1
ChIJC7S-QBIZ6zkRHEWLn0loyog,27.7032796,85.3118257,New Road,0.5353,0.6724,0.4013,0.5684,1
ChIJBbT6PfwY6zkRQyR2OY01qPI,27.71208,85.31017299999999,New Road,0.4996,0.5118,0.2675,0.6837,1
ChIJqXhMMGUZ6zkRB-q3diURd9s,27.7158713,85.3093884,New Road,0.5106,0.6596,0.268,0.5437,1
ChIJrzfqRJ8Z6zkRxMLXJSVV7mc,27.7021383,85.3077928,New Road,0.4742,0.4739,0.3894,0.9752,1
ChIJ24D0IQAZ6zkRMATWgvwP3wc,27.70279,85.3075758,New Road,0.4574,0.4666,0.3923,0.9892,1
ChIJa2-rnAIZ6zkRWdirie0Drpk,27.7147224,85.3139532,New Road,0.3945,0.5397,0.2709,0.3402,1
ChIJhXY_95YZ6zkRVdKSg1V_N_M,27.716168,85.30781089999999,New Road,0.4379,0.6534,0.3211,0.5561,1
ChIJGwVRmy8Z6zkR6XZXcID6Lmg,27.7134881,85.312561,New Road,0.438,0.541,0.2456,0.4776,1
ChIJaR9k-9YZ6zkRZ7QqfJPE1X8,27.702451,85.3112477,New Road,0.5121,0.6443,0.399,0.5729,1
ChIJw_yKPfwY6zkRRWVs2mvgth0,27.7118154,85.30970529999999,New Road,0.4633,0.5025,0.278,0.7189,1
ChIJKzwE8fwY6zkR5s685J8KDfg,27.7144515,85.31008,New Road,0.5267,0.5681,0.246,0.5551,1
ChIJ8zxXh9cZ6zkRv3l8sgKEkZ0,27.713232800000004,85.311424,New Road,0.4721,0.5029,0.2471,0.5568,1
ChIJkwpCY1YY6zkRjr7ZD2UZO2M,27.7026225,85.3075068,New Road,0.4532,0.4663,0.3941,0.9843,1
ChIJLf4nyv0Y6zkRvcrMLJgtwXg,27.7121887,85.3115357,New Road,0.5116,0.5465,0.2564,0.6103,1
ChIJ9VeQiP4Y6zkR4JunXeJFNcI,27.7101785,85.3108663,New Road,0.5811,0.4882,0.3136,0.7572,1
ChIJ1wGLTgAZ6zkRUli2GvDFp1g,27.7022247,85.3078072,New Road,0.4809,0.4738,0.3899,0.9752,1
ChIJrQ1y5PwY6zkRkkDymWQLZkQ,27.714908,85.3104542,New Road,0.545,0.6105,0.2508,0.526,1
ChIJy9Xmck8Z6zkRuesvhbW7dig,27.7133437,85.31240319999999,New Road,0.446,0.5515,0.2421,0.4953,1
ChIJY1oyKqQZ6zkR8r7VlzL9A9A,27.6982899,85.2903437,New Road,0.0281,0.2725,0.5255,0.0827,1
ChIJxbUHmlcZ6zkRw6EiROevx1o,27.7021312,85.30788729999999,New Road,0.4862,0.4723,0.3898,0.9706,1
ChIJ1UKhQKgZ6zkRRk-qhSl1dv0,27.7097504,85.3151867,New Road,0.5104,0.5893,0.3414,0.4928,1
ChIJ3WnaE7cZ6zkR_WPC6NDSmCA,27.712295,85.312243,New Road,0.4939,0.5588,0.2571,0.5689,1
ChIJ9a89c_4Y6zkRa-CjWEpZQpw,27.7104991,85.3123214,New Road,0.5281,0.5291,0.2953,0.6575,1
ChIJ_xXzTvUZ6zkR1tQSfWTa75k,27.6883781,85.30917079999999,New Road,0.1732,0.3224,0.4709,0.3661,1
ChIJzfNPHP0Y6zkRTvhc4AziOY8,27.7152677,85.3112898,New Road,0.4964,0.659,0.2588,0.4734,1
ChIJ51wPf78Z6zkRQaa3OrP-Qxs,27.7017793,85.30854149999999,New Road,0.5145,0.5665,0.3871,0.9267,1
ChIJbeSodM0Z6zkRAm0ihw0Xqzg,27.7135953,85.3122558,New Road,0.4479,0.542,0.2451,0.486,1
ChIJwa1xRwEZ6zkRHWAw8XVqmuY,27.7151966,85.3085258,New Road,0.5304,0.6311,0.2719,0.5799,1
ChIJj6nalNYZ6zkR8_U4QX_kHWo,27.7012102,85.31183360000001,New Road,0.4806,0.6893,0.4113,0.4743,1
ChIJG2WaQGAZ6zkRhTZv0KEHPz8,27.7024273,85.3077248,New Road,0.4731,0.4773,0.3909,0.9841,1
ChIJo_tR_fwY6zkRRTC_kt9aAzo,27.7146352,85.3109793,New Road,0.5126,0.5833,0.243,0.507,1
ChIJT0ZgYXwZ6zkRyHWEWMKx1J0,27.7121854,85.3175564,New Road,0.3646,0.55,0.3612,0.2157,1
ChIJSb4WwekZ6zkRyanICXGYa-8,27.7004989,85.31131649999999,New Road,0.477,0.6332,0.4138,0.5343,1
ChIJw11FQAAZ6zkRZBWKcxP9AdE,27.7010198,85.3116115,New Road,0.4814,0.6913,0.4106,0.5047,1
ChIJVzk28VQY6zkRWCWe3SGd5CA,27.701188400000003,85.31141079999999,New Road,0.4849,0.6211,0.4082,0.5297,1
ChIJPWxHPwAZ6zkRvx5nCREsiAY,27.7003168,85.31174589999999,New Road,0.4357,0.6795,0.423,0.4764,1
ChIJZTwdhFEY6zkR6xNYTTCrmKM,27.695647,85.30812890000001,New Road,0.2576,0.4759,0.5252,0.5334,1
ChIJ9zrhsgQZ6zkRfq9-jn-M2Nk,27.7122434,85.3180016,New Road,0.334,0.5474,0.3708,0.2061,1
ChIJzaGYVS8Z6zkRuIngp7yInN8,27.7032377,85.31818659999999,New Road,0.3368,0.5646,0.514,0.3573,1
ChIJJ1Fva_0Y6zkRSVtptrQz7V0,27.7037579,85.3092563,New Road,0.5701,0.5622,0.3905,0.8867,1
ChIJhTTmSRsZ6zkRIOeab9pfWLY,27.7038683,85.3061326,New Road,0.4226,0.4285,0.4081,0.9295,1
ChIJoemFZVYY6zkROXZA-hd4dVc,27.7028325,85.307552,New Road,0.4532,0.4667,0.3928,0.989,1
ChIJB0OmrrIZ6zkR0YHuxbds6dM,27.710011,85.3140416,New Road,0.5372,0.5735,0.3239,0.5589,1
ChIJtyHxEF0Z6zkRJBKGElwVZuk,27.7034683,85.306564,New Road,0.4425,0.4589,0.4017,0.9439,1
ChIJVaQh9pMZ6zkRH6-ZJvofHV8,27.7131089,85.3102534,New Road,0.4696,0.512,0.2496,0.6058,1
ChIJ4YXY9P8Y6zkRqAIWIDWrNfU,27.7054222,85.3127298,New Road,0.4997,0.719,0.4516,0.6395,1
ChIJ51BdbwEZ6zkRYc9pq0fsvnQ,27.7102986,85.3170511,New Road,0.3905,0.5901,0.3796,0.3145,1
ChIJ3zVXMsYZ6zkRvDSf_vUq4gQ,27.7022638,85.30781809999999,New Road,0.4792,0.4744,0.3889,0.9753,1
ChIJo0OADFYY6zkR9pvbdIF0zQA,27.703605,85.308432,New Road,0.5534,0.4752,0.392,0.9579,1
ChIJsy0a_KsZ6zkRwsiY89sTAE0,27.7154635,85.308459,New Road,0.5169,0.6336,0.2772,0.5747,1
ChIJU7Ryf74Z6zkRyqOx5CCzfOU,27.7178748,85.31125759999999,New Road,0.4296,0.6382,0.3183,0.5136,1
ChIJL2xWblYY6zkRbgFqm-fITic,27.703007,85.30765,New Road,0.4687,0.4656,0.3941,0.9909,1
ChIJ7Td-foEZ6zkRKcAWHW-I60w,27.711154,85.3187232,New Road,0.3588,0.5627,0.3754,0.2299,1
ChIJ8Y1MSAAZ6zkRxqO0ZniJtpM,27.7100543,85.31381739999999,New Road,0.5057,0.5708,0.3156,0.5698,1
ChIJ30UUJQAZ6zkRPh32E5_CdzA,27.7104963,85.31233350000001,New Road,0.531,0.5291,0.2953,0.6573,1
ChIJP_ElzyYZ6zkRqIb4R3D5eeE,27.6872346,85.3141954,New Road,0.2529,0.3913,0.4778,0.322,1
ChIJA3B6ts8Z6zkRr7vNNzhvbCs,27.703916,85.32270129999999,New Road,0.4131,0.5002,0.484,0.5687,1
ChIJRZHYG64Z6zkRgqZ8nIK1yL8,27.694336,85.3198122,New Road,0.1175,0.3875,0.4922,0.1932,1
ChIJD_Cg21UY6zkRQbalUFmXGDU,27.703113,85.3089461,New Road,0.5539,0.5543,0.3877,0.8916,1
ChIJXdc0bCsZ6zkR6st_Dbv-sLA,27.7363502,85.3418117,New Road,0.0,0.1946,0.7825,0.0,1
ChIJKV2VRQAZ6zkRUQ174SJ_8zE,27.7487787,85.33150359999999,New Road,0.0,0.1594,0.7988,0.0,1
ChIJ5fJOp_kZ6zkRe3yoSMqYjI0,27.7068098,85.3232866,New Road,0.4364,0.6002,0.4846,0.5318,1
ChIJ_-ZaUQcZ6zkRN59Bg16EvPE,27.7058008,85.31914909999999,New Road,0.422,0.6187,0.4812,0.4315,1
ChIJ34OfmzUb6zkRqIBuqOnKTvw,27.7219368,85.3645191,New Road,0.2369,0.4825,0.2533,0.3628,1
ChIJncGGeAAZ6zkRKJfE8bW8XCw,27.7048545,85.3057603,New Road,0.4398,0.3937,0.414,0.9068,1
ChIJLyqUmFUY6zkR4rGIUWQxRRc,27.7036341,85.3106112,New Road,0.5703,0.5679,0.3893,0.7196,1
ChIJm7giKgAZ6zkRscb7ePprb4A,27.7022791,85.3078659,New Road,0.4843,0.4743,0.3899,0.9752,1
ChIJ7_oJI5QZ6zkRvywNhQTU0MA,27.7036035,85.30806369999999,New Road,0.5423,0.4753,0.3975,0.983,1
ChIJ94BwJ-0Z6zkRWkBgkdPj2Wo,27.7140921,85.3112041,New Road,0.4925,0.557,0.2415,0.5182,1
ChIJgUr-WHgZ6zkR14LImARrkl8,27.7028303,85.30769719999999,New Road,0.4617,0.4629,0.393,0.9907,1
ChIJg_zcSgAZ6zkR-32Aha-BxJk,27.7140803,85.31029930000001,New Road,0.4918,0.5418,0.2442,0.5591,1
ChIJK2Z2AUcZ6zkRPhnBBU_QSJA,27.7028234,85.3075732,New Road,0.4583,0.466,0.3919,0.9897,1
ChIJ37B9j-MZ6zkRWlS_chICW4I,27.7139056,85.31120659999999,New Road,0.4904,0.5572,0.2391,0.5276,1
ChIJXULqjZ4Z6zkRR35EFsOb4R0,27.715894,85.3104097,New Road,0.5002,0.6672,0.2655,0.5084,1
ChIJeY9Ik2gZ6zkRVAYBRhlYL4Y,27.7116062,85.308982,New Road,0.4748,0.487,0.2876,0.7409,1
ChIJRYPNfHsZ6zkRp1Hf_pW2mVA,27.710634100000004,85.31728509999999,New Road,0.3959,0.6301,0.3727,0.2876,1
ChIJhVJq6-IY6zkRAcY456Xoiso,27.7162317,85.3098124,New Road,0.5038,0.6733,0.2846,0.5315,1
ChIJzS3uP20Z6zkRak192DDvUSc,27.7136325,85.30279519999999,New Road,0.1717,0.3642,0.5274,0.4881,1
ChIJ9T0g7_wY6zkR0C8_nPgzUXA,27.7148006,85.3102287,New Road,0.5427,0.6119,0.2533,0.5395,1
ChIJSwLMdP0Y6zkR03D8Epss23Y,27.7141474,85.3123432,New Road,0.4569,0.5462,0.2483,0.4444,1
ChIJo-_CCgAZ6zkRJdunsOwm5hg,27.7126671,85.3128315,New Road,0.4954,0.517,0.236,0.5175,1
ChIJFTqku_wY6zkRDvO59zmBOvg,27.7157756,85.3092832,New Road,0.5146,0.6605,0.2681,0.5463,1
ChIJi6nVRS4Z6zkRLg-fa3wFNoI,27.7167072,85.3106354,New Road,0.4846,0.6707,0.2896,0.5021,1
ChIJmbyL3P0Y6zkRIohNN4P_R2Q,27.7115757,85.3119984,New Road,0.5382,0.5163,0.274,0.617,1
ChIJyT725PwY6zkRQxOaNWBwzRQ,27.714684100000003,85.3108649,New Road,0.5203,0.6071,0.2441,0.5117,1
ChIJ4R0tyfwY6zkRq4su-AaZBrI,27.716394800000003,85.3100936,New Road,0.4982,0.6723,0.2848,0.5184,1
ChIJ2Vig4_wY6zkR6PA939y0m8M,27.714814800000003,85.31072739999999,New Road,0.53,0.6297,0.2498,0.5128,1
ChIJbcrwHAAZ6zkRrCC7OIZAoNU,27.6995079,85.31166859999999,New Road,0.3891,0.5905,0.4505,0.4727,1
ChIJxYtoGgAZ6zkRZlzbqTtyKBU,27.7015937,85.307969,New Road,0.4727,0.494,0.3911,0.9521,1
ChIJ28h1UgAZ6zkRdYUusJrI9F8,27.6937346,85.31361220000001,New Road,0.2331,0.4773,0.544,0.2942,1
ChIJWQyCVFIZ6zkRfqukDfuI0Ls,27.7108017,85.3109698,New Road,0.5786,0.4874,0.2917,0.7327,1
ChIJcRT8XgEZ6zkR7QiC-9hZL34,27.7064748,85.31639,New Road,0.5008,0.6319,0.432,0.4594,1
ChIJo-gFUgEZ6zkRmXJSRXVxWYM,27.7103826,85.3185259,New Road,0.3752,0.5906,0.3726,0.2601,1
ChIJ0SIXPWQZ6zkRKDs5sku9teg,27.7168163,85.3040877,New Road,0.2045,0.4019,0.4579,0.3316,1
ChIJBwCXQgEZ6zkRxnWQZs0c1xo,27.7103041,85.31758219999999,New Road,0.4047,0.6197,0.3717,0.2837,1
ChIJX5Gp-0UZ6zkRL4SSP6E-xRI,27.686414700000004,85.3084868,New Road,0.1931,0.3437,0.4581,0.3416,1
ChIJIzUX_soZ6zkRkG0YMooiuuQ,27.7175607,85.3116731,New Road,0.4534,0.6343,0.3021,0.4892,1
ChIJ17_r8_YZ6zkRW6-7M9npovM,27.7054456,85.31854609999999,New Road,0.3964,0.6361,0.484,0.3844,1
ChIJecCCLywZ6zkR3WzmVCPMV2c,27.7141875,85.3119375,New Road,0.4724,0.5694,0.2483,0.4701,1
ChIJl3lPbwQZ6zkRInR0MIEDQTg,27.7134535,85.3199302,New Road,0.243,0.4697,0.4053,0.1816,1
ChIJnfeYEjEZ6zkRee9vDPJXNJk,27.6841431,85.3122587,New Road,0.1428,0.3301,0.444,0.2941,1
ChIJ1zermfwY6zkRz_WFBNYjiHg,27.7152331,85.30896369999999,New Road,0.5333,0.6356,0.2617,0.5684,1
ChIJmdZh6PwY6zkRHKlZfE9hMGI,27.7151091,85.310413,New Road,0.5396,0.6328,0.2525,0.5206,1
ChIJn1uQso0Z6zkRYyasz4QFhNE,27.7151098,85.3104135,New Road,0.5396,0.6328,0.2505,0.5206,1
ChIJyTT-UUkZ6zkRAZD3dY0MCvQ,27.7299322,85.3257441,New Road,0.0,0.2308,0.5114,0.0,1
ChIJ90g_6AYZ6zkRPuXBpS6RuHA,27.7172858,85.3125237,New Road,0.4274,0.6152,0.3065,0.4381,1
ChIJqdMgm6AZ6zkRimqbv-3_Scg,27.7113597,85.31124009999999,New Road,0.5565,0.4865,0.2754,0.6717,1
ChIJqSwK0zUZ6zkRm1t0pFEFHyQ,27.7135612,85.3124723,New Road,0.4413,0.5529,0.2456,0.4778,1
ChIJGb53WvQZ6zkRS2HsiRGOutc,27.7143521,85.3101604,New Road,0.5204,0.5658,0.2425,0.5573,1
ChIJv3XRTC0Z6zkRRj7PZEZDbUk,27.7153795,85.3103064,New Road,0.536,0.6441,0.2542,0.5189,1
ChIJ19VAsrgZ6zkR9rLPWhue-eQ,27.7089086,85.3153624,New Road,0.4876,0.5744,0.3613,0.5044,1
ChIJm4X9-J8Z6zkRalvcfPVE0Rs,27.7153902,85.3123293,New Road,0.4595,0.6061,0.272,0.4262,1
ChIJoVvV6SwZ6zkROORAdAg8rbc,27.7136066,85.31247940000002,New Road,0.4421,0.5529,0.2459,0.4748,1
ChIJkQ7S1AEZ6zkRU-pwJyxyBH4,27.7080678,85.3138255,New Road,0.4794,0.5611,0.4104,0.6355,1
ChIJZ0H-CgEZ6zkR-fFqVikMUaM,27.7095047,85.31627850000001,New Road,0.4421,0.576,0.3765,0.4149,1
ChIJ93fS7kkZ6zkRIqSzgvSEeVg,27.7165153,85.31318060000001,New Road,0.3908,0.6085,0.2972,0.3949,1
ChIJiyg2XtQZ6zkR351QBGTls0g,27.7114751,85.3122456,New Road,0.5379,0.5125,0.2675,0.6119,1
ChIJAfzC2cgZ6zkR6eCyNOpfxfo,27.7136713,85.3103007,New Road,0.4808,0.5175,0.2441,0.5783,1
ChIJ8QJQvCwZ6zkReC-fmF-WLRE,27.6994416,85.31153719999999,New Road,0.3981,0.5766,0.4419,0.4853,1
ChIJtZl1CJcZ6zkRVnzxlbb4RuM,27.7142825,85.31049420000001,New Road,0.5024,0.5627,0.2422,0.5451,1
ChIJg5LmPgAZ6zkRXqfD0_UXKZo,27.7028809,85.3115273,New Road,0.503,0.6342,0.4004,0.5713,1
ChIJe39aEFcY6zkRD6H1Yn4PtzU,27.7012121,85.3051354,New Road,0.393,0.3925,0.4344,0.8935,1
ChIJxaBGlYkZ6zkRYIPTSRrqI_8,27.7097295,85.30797629999999,New Road,0.4181,0.3836,0.4028,0.8694,1
ChIJW5SXy-UZ6zkRtDWIDadFRJ8,27.7132693,85.312231,New Road,0.4572,0.5371,0.2431,0.5112,1
ChIJ6-OmRP8Y6zkRVbXs08dD96Y,27.7058903,85.3095037,New Road,0.6325,0.4775,0.3995,0.9563,1
ChIJ2dHZZAAZ6zkRWf2Njwq5tG0,27.701887,85.308078,New Road,0.4877,0.5064,0.3893,0.9561,1
ChIJxy_9gPcZ6zkRCIWPT70UcBY,27.6975551,85.3092068,New Road,0.332,0.5305,0.4981,0.6409,1
ChIJBYsij-0Z6zkR2qMRvGDcP1M,27.7014226,85.29911539999999,New Road,0.2878,0.3451,0.4923,0.5888,1
ChIJZ-e_PFYZ6zkR528f8RiWrjA,27.7158704,85.3074039,New Road,0.4193,0.616,0.3213,0.5509,1
ChIJzf8bY-wZ6zkRKE8xOLXp1w8,27.6990784,85.3070784,New Road,0.3756,0.4926,0.4423,0.8262,1
ChIJQ35mZgAZ6zkRN25xMO2x9Fo,27.7113001,85.307964,New Road,0.4373,0.4271,0.3327,0.7596,1
ChIJ_2Bkim4Z6zkRHcpE2KMunp8,27.6838348,85.3121274,New Road,0.1505,0.3173,0.4443,0.285,1
ChIJYXsJbgAZ6zkRv4zFEsVZZlQ,27.7018911,85.3084215,New Road,0.5033,0.5291,0.3885,0.9411,1
ChIJiyV3QlIZ6zkRH6DAzaeXJqA,27.6981072,85.2984898,New Road,0.2906,0.3511,0.5003,0.6107,1
ChIJ6zvbxfwZ6zkRZWQ7Tta-K9Q,27.6913141,85.2985787,New Road,0.1063,0.3085,0.5018,0.2208,1
ChIJ35G1q1gZ6zkR5FgU2SiWpNQ,27.7078807,85.306105,New Road,0.3531,0.3654,0.4611,0.8633,1
ChIJqX3UTasZ6zkRd_P_6K-OpSs,27.7080599,85.3098662,New Road,0.5334,0.4426,0.4063,0.9072,1
ChIJAQMT1xgZ6zkRsk1nhxmG1RY,27.6909934,85.30544259999999,New Road,0.1285,0.3478,0.5077,0.3495,1
ChIJPUQITgAZ6zkRMiEUHiQyBJ8,27.7035549,85.31032739999999,New Road,0.5462,0.5657,0.3886,0.7434,1
ChIJh92_hqIZ6zkRcSEQIYQOCa8,27.6870644,85.29796499999999,New Road,0.0126,0.2377,0.5281,0.0154,1
ChIJEdqDk1kY6zkRHG_noTwtr58,27.700021,85.3018055,New Road,0.3238,0.3708,0.4964,0.7801,1
ChIJq766BXsZ6zkRuiyENuqEj4k,27.7196722,85.3092114,New Road,0.3578,0.6092,0.4198,0.4946,1
ChIJAWj6fIEZ6zkRxnywESDNvwg,27.6997207,85.2985139,New Road,0.2804,0.3447,0.5022,0.5752,1
ChIJCzzPMFYY6zkRP9cy8lkkra0,27.703868,85.30628589999999,New Road,0.4286,0.4355,0.4078,0.936,1
ChIJ49fARxEZ6zkR7R6piuG4OLY,27.7152982,85.3093133,New Road,0.5351,0.6365,0.2568,0.5579,1
ChIJE529k1kY6zkRo5aQsjiho-g,27.6999585,85.3017541,New Road,0.328,0.3715,0.4964,0.7766,1
ChIJufuvGNAZ6zkR0QKi0Tj-FjA,27.7135763,85.2888716,New Road,0.0,0.2145,0.4878,0.0,1
ChIJg9zqViMZ6zkRweCDKJcTUM8,27.7038993,85.3061398,New Road,0.4213,0.4278,0.4068,0.9288,1
ChIJIzfiKTMZ6zkRvrpVsAY7d7U,27.7087332,85.3064311,New Road,0.366,0.3862,0.4455,0.8568,1
ChIJUzItGgAZ6zkRQ5kDcA7Iw4o,27.7022853,85.3054679,New Road,0.3776,0.431,0.4189,0.9323,1
ChIJud91mQAZ6zkR4uu7r027z64,27.705858,85.3172369,New Road,0.4586,0.6123,0.4537,0.3841,1
