place_id,latitude,longitude,search_area,Demand,Accessibility,Competition,Population
BG_01595,27.71728543263177,85.36497768070942,Boudha stupa,0.2076,0.4875,0.4265,0.3993
BG_01596,27.7123671972758,85.35209482256336,Boudha stupa,0.1094,0.3399,0.5509,0.2611
BG_01597,27.72676301703656,85.35087189267085,Boudha stupa,0.1239,0.4116,0.5219,0.3393
BG_01598,27.727206665871257,85.36796916808902,Boudha stupa,0.124,0.3483,0.3852,0.3521
BG_01599,27.722951533211187,85.35843767567589,Boudha stupa,0.2045,0.4428,0.2959,0.3561
BG_01600,27.72292072881637,85.36927023213845,Boudha stupa,0.2185,0.373,0.4568,0.3778
BG_01601,27.71149342894393,85.36222119286005,Boudha stupa,0.0759,0.3731,0.5351,0.192
BG_01602,27.714612830665622,85.36486050616699,Boudha stupa,0.1452,0.383,0.5024,0.3732
BG_01603,27.71233488735483,85.3699557033659,Boudha stupa,0.1103,0.3022,0.5092,0.2042
BG_01604,27.714757649426808,85.36426778599825,Boudha stupa,0.1474,0.3927,0.4974,0.3728
BG_01605,27.72597099377915,85.36898841393779,Boudha stupa,0.115,0.3314,0.4026,0.3739
BG_01606,27.720509985961773,85.36943388105935,Boudha stupa,0.2244,0.4119,0.4897,0.3354
BG_01607,27.722789765241668,85.37673730814612,Boudha stupa,0.0988,0.3579,0.5106,0.1256
BG_01608,27.71794827464018,85.35654291802636,Boudha stupa,0.2191,0.3621,0.4491,0.456
BG_01609,27.71582243725342,85.36374173325825,Boudha stupa,0.1684,0.4276,0.4482,0.4028
BG_01610,27.729191444351784,85.35682818433732,Boudha stupa,0.1562,0.4934,0.5183,0.4191
BG_01611,27.71790736360836,85.35660239715011,Boudha stupa,0.2171,0.3641,0.4502,0.4544
BG_01612,27.72542656687797,85.35797912004678,Boudha stupa,0.18,0.4757,0.4547,0.4014
BG_01613,27.72299967110155,85.36628920768429,Boudha stupa,0.2281,0.3745,0.2715,0.3721
BG_01614,27.727451090249208,85.3716999055321,Boudha stupa,0.1025,0.3072,0.4814,0.2902
BG_01615,27.72783473894536,85.37183999246882,Boudha stupa,0.1005,0.3061,0.4814,0.2754
BG_01616,27.713629697795422,85.3517964159269,Boudha stupa,0.1481,0.3522,0.554,0.3562
BG_01617,27.720037052502136,85.3533837844746,Boudha stupa,0.3042,0.3991,0.5369,0.446
BG_01618,27.72480623277243,85.34787596392925,Boudha stupa,0.1098,0.3225,0.5081,0.2331
BG_01619,27.71050764507107,85.35745417177861,Boudha stupa,0.0681,0.3639,0.5982,0.1453
BG_01620,27.722831305066137,85.37548972870081,Boudha stupa,0.1337,0.3757,0.4934,0.197
BG_01621,27.73276341860533,85.36007158690785,Boudha stupa,0.1079,0.3349,0.561,0.2536
BG_01622,27.71342405915912,85.36361890090319,Boudha stupa,0.12,0.3825,0.5193,0.3198
BG_01623,27.717611208490272,85.3688293258956,Boudha stupa,0.2131,0.3941,0.5059,0.3429
BG_01624,27.72350447036702,85.36603976006401,Boudha stupa,0.2344,0.3561,0.2762,0.3687
BG_01625,27.71275619315991,85.36514920123211,Boudha stupa,0.1147,0.363,0.5489,0.2964
BG_01626,27.71956105947896,85.36433980193321,Boudha stupa,0.2418,0.4937,0.2894,0.3953
BG_01627,27.734449959255617,85.36235762204343,Boudha stupa,0.0721,0.299,0.5541,0.1601
BG_01628,27.72459893202464,85.37404451221286,Boudha stupa,0.1455,0.3764,0.5162,0.2533
BG_01629,27.715781541027752,85.35243789269423,Boudha stupa,0.3073,0.4006,0.4935,0.488
BG_01630,27.717237065612245,85.36949993692693,Boudha stupa,0.1933,0.3774,0.5168,0.3211
BG_01631,27.71213780748344,85.35704841024045,Boudha stupa,0.1077,0.4066,0.5498,0.2681
BG_01632,27.73297711689017,85.35587540362295,Boudha stupa,0.0759,0.3261,0.6399,0.1845
BG_01633,27.71275007241832,85.35441025719918,Boudha stupa,0.1399,0.3681,0.5227,0.3311
BG_01634,27.712318355611384,85.3678979362251,Boudha stupa,0.1167,0.334,0.5083,0.2467
BG_01635,27.72265801806164,85.35171919644733,Boudha stupa,0.2408,0.4463,0.525,0.4135
BG_01636,27.71422836297221,85.36584253811358,Boudha stupa,0.1385,0.3784,0.5097,0.3634
BG_01637,27.728378711635205,85.35194109518555,Boudha stupa,0.1203,0.4102,0.5492,0.3163
BG_01638,27.73220587326761,85.35303549410622,Boudha stupa,0.0632,0.3277,0.6368,0.1621
BG_01639,27.716893631504984,85.3534101262994,Boudha stupa,0.3099,0.3737,0.5127,0.534
BG_01640,27.723145184469697,85.35261960268602,Boudha stupa,0.2151,0.4381,0.5109,0.4012
BG_01641,27.72023695989113,85.37180857831171,Boudha stupa,0.2024,0.4266,0.4896,0.2925
BG_01642,27.7203651246021,85.35208372963223,Boudha stupa,0.2917,0.431,0.5082,0.4564
BG_01643,27.73015340205273,85.35043913817354,Boudha stupa,0.0613,0.3527,0.6076,0.1745
BG_01644,27.72824845492625,85.35173409013358,Boudha stupa,0.1176,0.4095,0.5543,0.3111
BG_01645,27.718879893960388,85.35327054388934,Boudha stupa,0.2974,0.3954,0.5342,0.4958
BG_01646,27.72784444260624,85.35616390276728,Boudha stupa,0.1752,0.5266,0.5002,0.4394
BG_01647,27.71261406035611,85.36037966072733,Boudha stupa,0.0965,0.414,0.5006,0.2483
BG_01648,27.72783495817092,85.35359183654884,Boudha stupa,0.1722,0.4964,0.5106,0.4207
BG_01649,27.713093373718568,85.35189860799295,Boudha stupa,0.1253,0.3447,0.5607,0.3175
BG_01650,27.725629577203588,85.37334914419982,Boudha stupa,0.1389,0.3445,0.5327,0.2702
BG_01651,27.71635058414851,85.35821892190116,Boudha stupa,0.1718,0.3958,0.4565,0.4665
BG_01652,27.72087506517356,85.3489732918779,Boudha stupa,0.2724,0.3828,0.5023,0.357
BG_01653,27.714565681824784,85.36054550497234,Boudha stupa,0.1371,0.4487,0.4846,0.3768
BG_01654,27.71072883700424,85.3627218097042,Boudha stupa,0.0573,0.3521,0.5604,0.148
BG_01655,27.712766600725413,85.3688299539599,Boudha stupa,0.1286,0.3521,0.4981,0.2502
BG_01656,27.730055088836284,85.35196371057253,Boudha stupa,0.0803,0.3798,0.594,0.2452
BG_01657,27.725778585967586,85.35926271950868,Boudha stupa,0.1486,0.4527,0.4191,0.3943
BG_01658,27.71554683348917,85.36053544465894,Boudha stupa,0.1414,0.4412,0.4649,0.4258
BG_01659,27.71664104915593,85.35277626561978,Boudha stupa,0.319,0.3905,0.5089,0.5256
BG_01660,27.719269308575072,85.35981013704789,Boudha stupa,0.2329,0.4979,0.3035,0.3993
BG_01661,27.71829777762081,85.35276971029714,Boudha stupa,0.2976,0.4057,0.5384,0.5185
BG_01662,27.70951719905084,85.36403655004344,Boudha stupa,0.0311,0.2697,0.6059,0.0833
BG_01663,27.71812672950585,85.35229712940016,Boudha stupa,0.3061,0.3987,0.5343,0.5263
BG_01664,27.73277086586341,85.37003246763612,Boudha stupa,0.0189,0.2551,0.6065,0.1424
BG_01665,27.72658118583152,85.35282697246281,Boudha stupa,0.1744,0.4854,0.512,0.4196
BG_01666,27.71313078164637,85.35653870161019,Boudha stupa,0.1313,0.4096,0.515,0.3443
BG_01667,27.721695397057594,85.35057379628992,Boudha stupa,0.2868,0.4166,0.5059,0.4039
BG_01668,27.725340596745,85.35710935132157,Boudha stupa,0.185,0.4554,0.4763,0.4091
BG_01669,27.718007034587163,85.36636747277626,Boudha stupa,0.2244,0.4288,0.4678,0.3778
BG_01670,27.710385238619043,85.3638938510849,Boudha stupa,0.0508,0.3178,0.5861,0.1362
BG_01671,27.719877669290284,85.35252228245992,Boudha stupa,0.2877,0.3943,0.5127,0.4621
BG_01672,27.71923214146425,85.36976339183937,Boudha stupa,0.2307,0.4415,0.477,0.3255
BG_01673,27.722458907432475,85.35952722306288,Boudha stupa,0.2117,0.475,0.2696,0.3543
BG_01674,27.709333232041683,85.36543547777794,Boudha stupa,0.0319,0.2669,0.5996,0.0887
BG_01675,27.73278231477064,85.35883131194117,Boudha stupa,0.1094,0.3528,0.5687,0.242
BG_01676,27.728448377781508,85.35689180244268,Boudha stupa,0.1712,0.5019,0.4973,0.4276
BG_01677,27.72122379598093,85.35437169706549,Boudha stupa,0.2516,0.3972,0.4953,0.4051
BG_01678,27.73194423734187,85.36644675459813,Boudha stupa,0.083,0.2827,0.5638,0.2499
BG_01679,27.7197805085992,85.371824543335,Boudha stupa,0.2051,0.426,0.5018,0.285
BG_01680,27.7190213616112,85.36848931678004,Boudha stupa,0.213,0.4142,0.4814,0.3562
BG_01681,27.72190049342125,85.35051952858073,Boudha stupa,0.2802,0.396,0.5023,0.3966
BG_01682,27.7225344592306,85.36760718216556,Boudha stupa,0.2143,0.374,0.3811,0.3791
BG_01683,27.71692149672234,85.35230979345562,Boudha stupa,0.3108,0.3902,0.5225,0.5199
BG_01684,27.7224007049713,85.37247894262276,Boudha stupa,0.1911,0.4092,0.4841,0.3047
BG_01685,27.71567038647622,85.36748929119443,Boudha stupa,0.1803,0.3793,0.5252,0.38
BG_01686,27.715071446942734,85.35457558055798,Boudha stupa,0.2063,0.4115,0.513,0.4896
BG_01687,27.71247627831457,85.36173909280568,Boudha stupa,0.0909,0.3989,0.4954,0.2506
BG_01688,27.72171029726721,85.34744960055538,Boudha stupa,0.2008,0.3699,0.4794,0.2606
BG_01689,27.714880950521486,85.35420242559913,Boudha stupa,0.1993,0.4053,0.5204,0.4837
BG_01690,27.73361494209272,85.36111136510827,Boudha stupa,0.0971,0.3099,0.5409,0.1995
BG_01691,27.7204187834058,85.36908325224654,Boudha stupa,0.2229,0.4355,0.4776,0.343
BG_01692,27.724520985434825,85.37115887546969,Boudha stupa,0.2092,0.3483,0.4953,0.3595
BG_01693,27.7129366592656,85.35390878541288,Boudha stupa,0.1372,0.3615,0.5247,0.342
BG_01694,27.72026150175069,85.3758089726049,Boudha stupa,0.1169,0.3737,0.505,0.1585
BG_01695,27.71529629812484,85.37110852438087,Boudha stupa,0.1438,0.3808,0.5521,0.2286
BG_01696,27.71100457485521,85.35848777110772,Boudha stupa,0.0668,0.3555,0.5701,0.1663
BG_01697,27.71881112756524,85.3614799985549,Boudha stupa,0.2477,0.5039,0.2883,0.4333
BG_01698,27.73150377052504,85.3545888031632,Boudha stupa,0.0872,0.3643,0.5821,0.2511
BG_01699,27.71804481876526,85.35698799982177,Boudha stupa,0.2188,0.3659,0.4241,0.441
BG_01700,27.72340134025317,85.36593863291988,Boudha stupa,0.2365,0.3718,0.2731,0.3686
BG_01701,27.7343204775663,85.36435411028418,Boudha stupa,0.0679,0.293,0.6036,0.1487
BG_01702,27.72781591451949,85.34886974481363,Boudha stupa,0.0641,0.353,0.4875,0.1949
BG_01703,27.73157488035629,85.36534856421545,Boudha stupa,0.0947,0.2991,0.5366,0.2863
BG_01704,27.71909682057533,85.37093874177155,Boudha stupa,0.2215,0.466,0.4973,0.2948
BG_01705,27.7257736012482,85.35713280179493,Boudha stupa,0.1885,0.4526,0.4923,0.4135
BG_01706,27.712779700781,85.35954293503497,Boudha stupa,0.108,0.4178,0.531,0.2702
BG_01707,27.725728655026657,85.35426875035135,Boudha stupa,0.1851,0.519,0.4822,0.4403
BG_01708,27.73143829240908,85.3710895408595,Boudha stupa,0.0258,0.2679,0.5512,0.1817
BG_01709,27.732393066938748,85.3541960957091,Boudha stupa,0.0768,0.3149,0.6318,0.1858
BG_01710,27.732266049423387,85.36305751768464,Boudha stupa,0.102,0.3237,0.5497,0.2807
BG_01711,27.725334928118983,85.35949572762816,Boudha stupa,0.1851,0.4674,0.3652,0.3812
BG_01712,27.73389192618065,85.36466182568881,Boudha stupa,0.0745,0.2911,0.6036,0.1663
BG_01713,27.718634850380955,85.3666772330651,Boudha stupa,0.2155,0.4368,0.4388,0.3703
BG_01714,27.72303560549036,85.36496461972824,Boudha stupa,0.2282,0.4528,0.2392,0.3657
BG_01715,27.731451812682007,85.35600958047719,Boudha stupa,0.118,0.4136,0.5694,0.2973
BG_01716,27.719649951073954,85.35188673912188,Boudha stupa,0.3191,0.4285,0.4976,0.4742
BG_01717,27.731105284312765,85.35329009764703,Boudha stupa,0.0839,0.355,0.5838,0.2315
BG_01718,27.72480893799746,85.37500216000589,Boudha stupa,0.1196,0.3732,0.538,0.2035
BG_01719,27.719267252942853,85.36022262896607,Boudha stupa,0.2358,0.5037,0.2823,0.4041
BG_01720,27.720481452558843,85.35960479594186,Boudha stupa,0.2141,0.4921,0.282,0.3693
BG_01721,27.7129962788126,85.35772305887424,Boudha stupa,0.1149,0.4198,0.5374,0.3273
BG_01722,27.71870110752922,85.35545330915932,Boudha stupa,0.2456,0.3821,0.4725,0.4583
BG_01723,27.72522812355112,85.3510408247809,Boudha stupa,0.1591,0.4343,0.4963,0.4016
BG_01724,27.721230934030345,85.34896949574683,Boudha stupa,0.262,0.3873,0.4984,0.3527
BG_01725,27.72248252155888,85.36880490989043,Boudha stupa,0.2199,0.3954,0.4261,0.3714
BG_01726,27.73098903029112,85.35597769864765,Boudha stupa,0.1276,0.4234,0.5526,0.327
BG_01727,27.71078304382062,85.35633078745248,Boudha stupa,0.0765,0.3594,0.5831,0.1715
BG_01728,27.72350508442678,85.3647826602571,Boudha stupa,0.2283,0.4368,0.2345,0.3677
BG_01729,27.72610692968902,85.37418898903437,Boudha stupa,0.1057,0.3082,0.5477,0.219
BG_01730,27.715606703919537,85.35748149505483,Boudha stupa,0.1618,0.3954,0.5071,0.4749
BG_01731,27.726360622885863,85.35426232572986,Boudha stupa,0.1874,0.5125,0.4847,0.4442
BG_01732,27.7176320734236,85.3634286422632,Boudha stupa,0.2233,0.482,0.3689,0.4303
BG_01733,27.716784410834016,85.37487342546643,Boudha stupa,0.0784,0.3453,0.5875,0.1264
BG_01734,27.71881667935973,85.37295780874706,Boudha stupa,0.1585,0.4172,0.5284,0.2311
BG_01735,27.72560903327384,85.35222873938056,Boudha stupa,0.1671,0.4601,0.4996,0.4292
BG_01736,27.716371550498803,85.35518706879226,Boudha stupa,0.2132,0.3778,0.5183,0.5213
BG_01737,27.712058999082537,85.3521329829535,Boudha stupa,0.1043,0.3342,0.55,0.2392
BG_01738,27.713296697818528,85.35278462652333,Boudha stupa,0.138,0.3554,0.5462,0.3539
BG_01739,27.73305326530528,85.35537530019904,Boudha stupa,0.0743,0.3218,0.6472,0.1742
BG_01740,27.7265763426536,85.37521082708024,Boudha stupa,0.0637,0.2737,0.5577,0.1699
BG_01741,27.73448638142392,85.36551057939259,Boudha stupa,0.063,0.2762,0.6247,0.1331
BG_01742,27.72998441092612,85.37147616876264,Boudha stupa,0.0671,0.2967,0.5019,0.2154
BG_01743,27.716109481608644,85.37422610021852,Boudha stupa,0.0902,0.3242,0.5786,0.1358
BG_01744,27.72247767005488,85.37408992368336,Boudha stupa,0.1437,0.3914,0.4827,0.2481
BG_01745,27.71704491431888,85.35556129904718,Boudha stupa,0.208,0.3975,0.4757,0.4981
BG_01746,27.71724708394636,85.3761407614256,Boudha stupa,0.0384,0.3295,0.5839,0.0999
BG_01747,27.726052250973943,85.35748385757118,Boudha stupa,0.1523,0.4532,0.4553,0.41
BG_01748,27.719643082654454,85.35136884947306,Boudha stupa,0.3118,0.4321,0.4843,0.4621
BG_01749,27.712133357308065,85.35840814700248,Boudha stupa,0.1008,0.3992,0.5575,0.2529
BG_01750,27.726327746183525,85.35935915845275,Boudha stupa,0.1434,0.4364,0.4078,0.3935
BG_01751,27.71773017530764,85.36385062516862,Boudha stupa,0.2212,0.4791,0.3837,0.4248
BG_01752,27.71012141068101,85.36173889603344,Boudha stupa,0.0316,0.3176,0.5669,0.0994
BG_01753,27.70981154846802,85.36714444053392,Boudha stupa,0.0514,0.2732,0.5628,0.1157
BG_01754,27.72086004041412,85.3709120629276,Boudha stupa,0.2052,0.419,0.4753,0.3225
BG_01755,27.72958047561046,85.35302603188308,Boudha stupa,0.1319,0.4327,0.5507,0.3164
BG_01756,27.716030076907188,85.3619100341398,Boudha stupa,0.1481,0.4463,0.4383,0.4357
BG_01757,27.713764457783657,85.35088013537832,Boudha stupa,0.1411,0.3303,0.5697,0.332
BG_01758,27.709866640065734,85.35468597785498,Boudha stupa,0.0567,0.3255,0.5805,0.1107
BG_01759,27.716106918511933,85.36164100513766,Boudha stupa,0.1558,0.4488,0.4264,0.4401
BG_01760,27.71013081986761,85.36208690031222,Boudha stupa,0.033,0.3172,0.5688,0.1058
BG_01761,27.71515361865881,85.37018240511904,Boudha stupa,0.1595,0.3769,0.5549,0.2745
BG_01762,27.72932133207541,85.35534001965982,Boudha stupa,0.1526,0.4915,0.503,0.4053
BG_01763,27.71195503428145,85.3547935167524,Boudha stupa,0.1068,0.379,0.5257,0.272
BG_01764,27.73065825966373,85.35978925873557,Boudha stupa,0.1725,0.4488,0.5171,0.3707
BG_01765,27.71540262088084,85.35226294182077,Boudha stupa,0.2977,0.3913,0.4968,0.4721
BG_01766,27.714886502563328,85.36209117558474,Boudha stupa,0.1378,0.3985,0.4836,0.3769
BG_01767,27.71336530616817,85.36444440555827,Boudha stupa,0.1301,0.3757,0.5274,0.322
BG_01768,27.727299643648152,85.34944483439399,Boudha stupa,0.0982,0.3797,0.5199,0.244
BG_01769,27.72108456068741,85.35690867318615,Boudha stupa,0.1909,0.4332,0.377,0.3787
BG_01770,27.73036464151309,85.35589209965657,Boudha stupa,0.1343,0.4791,0.5338,0.3621
BG_01771,27.73380594484567,85.36082991403111,Boudha stupa,0.0912,0.3047,0.5335,0.1845
BG_01772,27.716104449465803,85.37187541757764,Boudha stupa,0.1297,0.3776,0.545,0.2065
BG_01773,27.729358837630244,85.35832332163369,Boudha stupa,0.1627,0.4906,0.5177,0.4019
BG_01774,27.720410188298427,85.36946319581035,Boudha stupa,0.2242,0.4148,0.4914,0.3337
BG_01775,27.73033001584404,85.36234451703467,Boudha stupa,0.1456,0.3655,0.4179,0.3555
BG_01776,27.708303509807344,85.35962890928778,Boudha stupa,0.0087,0.2478,0.8649,0.028
BG_01777,27.716949063093345,85.35230018168345,Boudha stupa,0.3108,0.3912,0.5233,0.5197
BG_01778,27.712586814129573,85.35865627988657,Boudha stupa,0.107,0.4056,0.5439,0.2774
BG_01779,27.713332419402164,85.35954644233765,Boudha stupa,0.119,0.4201,0.5115,0.3097
BG_01780,27.71653836666491,85.37025761096362,Boudha stupa,0.1588,0.3882,0.5162,0.2888
BG_01781,27.71824245604203,85.35384929004225,Boudha stupa,0.3184,0.3855,0.5218,0.5028
BG_01782,27.723628035899782,85.36728785533191,Boudha stupa,0.2221,0.357,0.3341,0.3687
BG_01783,27.732708495379057,85.36009351050542,Boudha stupa,0.1079,0.3351,0.5623,0.2572
BG_01784,27.70913215211092,85.35843466601038,Boudha stupa,0.0207,0.2729,0.6111,0.0559
BG_01785,27.72169746254959,85.34746795012586,Boudha stupa,0.2018,0.3698,0.4791,0.2611
BG_01786,27.716101947007093,85.35361949438023,Boudha stupa,0.2786,0.3923,0.5095,0.5174
BG_01787,27.726169840239045,85.35586661306046,Boudha stupa,0.1731,0.5207,0.4966,0.4262
BG_01788,27.71072193540083,85.36391675256861,Boudha stupa,0.0571,0.3303,0.5771,0.1596
BG_01789,27.708317462144567,85.35967521350162,Boudha stupa,0.0097,0.2481,0.8642,0.028
BG_01790,27.710103255287983,85.35922350612982,Boudha stupa,0.0315,0.3275,0.5836,0.1033
BG_01791,27.71206596347234,85.35976534893322,Boudha stupa,0.083,0.403,0.5264,0.2211
BG_01792,27.714363596669248,85.37179120518816,Boudha stupa,0.1181,0.3392,0.5715,0.182
BG_01793,27.71454737901137,85.35100209471119,Boudha stupa,0.2256,0.3522,0.534,0.3834
BG_01794,27.71889227187396,85.37625236010426,Boudha stupa,0.0848,0.3606,0.5428,0.1114
BG_01795,27.729556051135027,85.3715532202617,Boudha stupa,0.0743,0.303,0.49,0.229
BG_01796,27.71474085910996,85.35527575925938,Boudha stupa,0.182,0.4015,0.5059,0.4697
BG_01797,27.71444258909046,85.36040214592529,Boudha stupa,0.1335,0.45,0.4838,0.3712
BG_01798,27.72262867327884,85.35127513746278,Boudha stupa,0.2675,0.4417,0.5168,0.4109
BG_01799,27.72889736902405,85.35975537223327,Boudha stupa,0.203,0.4411,0.4833,0.3921
BG_01800,27.686531872877943,85.32052512338836,Pulchowk,0.3309,0.4614,0.5481,0.3057
BG_01801,27.679913852007324,85.30249180935817,Pulchowk,0.0729,0.3166,0.5142,0.1544
BG_01802,27.689112493827384,85.31935330256071,Pulchowk,0.2827,0.4442,0.5303,0.3207
BG_01803,27.67075149070684,85.31385200858222,Pulchowk,0.3194,0.4073,0.4589,0.3114
BG_01804,27.66893417139801,85.31982221066636,Pulchowk,0.4623,0.4133,0.483,0.4162
BG_01805,27.680986162477392,85.31583387549645,Pulchowk,0.3324,0.4239,0.4089,0.2265
BG_01806,27.676864277300098,85.3234915597604,Pulchowk,0.4155,0.3817,0.3679,0.403
BG_01807,27.6808854194036,85.32925199667145,Pulchowk,0.2976,0.4073,0.513,0.3621
BG_01808,27.685986257979707,85.324705820259,Pulchowk,0.2364,0.3419,0.5093,0.3339
BG_01809,27.672203530938926,85.30615425178759,Pulchowk,0.127,0.2809,0.5157,0.2599
BG_01810,27.6681770075113,85.31395140947221,Pulchowk,0.1915,0.4043,0.4801,0.3295
BG_01811,27.68919653596886,85.3172884649389,Pulchowk,0.2761,0.4482,0.5185,0.3257
BG_01812,27.674469434310723,85.30461922619435,Pulchowk,0.1277,0.2935,0.5711,0.2465
BG_01813,27.68189491287989,85.3157957972085,Pulchowk,0.2983,0.4096,0.4284,0.2286
BG_01814,27.67480433323519,85.30564288734404,Pulchowk,0.1526,0.3101,0.51,0.2884
BG_01815,27.66897385370572,85.31071083068484,Pulchowk,0.1604,0.3054,0.4714,0.2659
BG_01816,27.67758803415368,85.32537796335035,Pulchowk,0.3919,0.3535,0.3989,0.3987
BG_01817,27.6802664705844,85.3110083044838,Pulchowk,0.2191,0.3525,0.3569,0.252
BG_01818,27.673626503897303,85.31338084461659,Pulchowk,0.3748,0.5033,0.3955,0.2775
BG_01819,27.67578998094089,85.31157312369527,Pulchowk,0.3734,0.423,0.3448,0.2645
BG_01820,27.687571728087043,85.3128310718872,Pulchowk,0.2318,0.3608,0.479,0.3307
BG_01821,27.683682626911228,85.31731580228903,Pulchowk,0.3128,0.4772,0.4772,0.2802
BG_01822,27.678012190509293,85.3298224140708,Pulchowk,0.2659,0.3813,0.4977,0.3611
BG_01823,27.676558675708613,85.31815713966333,Pulchowk,0.4937,0.4123,0.3772,0.3107
BG_01824,27.68485297615984,85.3226047003962,Pulchowk,0.2451,0.3914,0.5219,0.2672
