place_id,latitude,longitude,primary_type,search_area,searched_as,bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m
ChIJd2yMBVQY6zkRDmHMx7iOqU0,27.6996356,85.3090759,coffee_shop,New Road,coffee_shop,67,2,3,34,3,8,4,75,20,20,108,15,59,58,4.1854545454545455,117.45454545454544,163.98375657691264
ChIJhT1MPcUZ6zkRRkC8Jtd2lvM,27.7158954,85.3063167,coffee_shop,New Road,coffee_shop,34,4,1,29,13,8,5,56,13,40,61,22,26,54,4.6,348.962962962963,103.34827343864274
ChIJZ9vbw_0Y6zkRzJwAB6RJrTs,27.7118829,85.3120536,coffee_shop,New Road,coffee_shop,61,3,2,38,14,8,22,65,13,56,99,26,44,106,4.506666666666667,253.65714285714284,34.588587753769524
ChIJjxj5wmwZ6zkROwhDhXpnoxE,27.7157212,85.3094177,store,New Road,coffee_shop,51,6,2,33,19,8,17,70,17,72,92,33,34,101,4.569000000000001,321.86,14.556179965831689
ChIJK8lqKgAZ6zkRCAecAsqBoms,27.7085687,85.30306139999999,coffee_shop,New Road,coffee_shop,13,0,0,23,1,10,1,25,3,16,66,28,35,6,4.916666666666667,13.833333333333334,235.12320811831265
ChIJF1CkICoZ6zkR-fiCy4i7XPE,27.6944364,85.29866179999999,coffee_shop,New Road,coffee_shop,53,1,1,22,10,5,0,38,2,8,45,22,11,5,4.74,21.6,207.7470910203246
ChIJOS2TOG4Z6zkRxttWxVrcMmY,27.7142683,85.3102967,coffee_shop,New Road,coffee_shop,51,2,2,21,17,9,22,62,17,73,96,24,40,113,4.5580357142857135,301.74107142857144,16.335468594253033
ChIJZyzxYwAZ6zkRfTfjygCbNbg,27.6999513,85.3116919,coffee_shop,New Road,coffee_shop,61,5,3,26,3,11,1,62,21,24,99,12,36,42,4.225,98.025,40.987988525771065
ChIJhaRyhSwZ6zkRElCmbSoBS2I,27.7076875,85.3120625,coffee_shop,New Road,coffee_shop,75,6,2,47,16,21,9,56,11,24,113,20,65,38,4.345945945945947,236.02702702702703,34.130591608033406
ChIJY8eVmv0Y6zkRZuqMvR38axA,27.7132225,85.3128918,restaurant,New Road,coffee_shop,52,2,2,24,12,6,20,66,15,59,87,16,24,115,4.548245614035087,307.3684210526316,29.23347106751904
ChIJo4b-UgAZ6zkRdNcuqoUBXRw,27.7021149,85.3194549,coffee_shop,New Road,coffee_shop,29,5,0,9,46,8,1,64,10,16,89,39,6,12,4.236363636363636,33.36363636363637,175.30743100706
ChIJH1FNFv0Z6zkR_N2ZFlnVk8o,27.6993434,85.3127971,coffee_shop,New Road,coffee_shop,38,7,3,15,2,7,0,49,16,15,78,10,25,19,4.255555555555556,35.0,112.5985141638943
ChIJo1lII-0Z6zkReLIutzjNdSU,27.6978482,85.3129034,coffee_shop,New Road,coffee_shop,34,7,3,21,3,7,0,46,12,25,68,8,13,15,4.057142857142858,26.357142857142858,15.53420325954282
ChIJH5q-IjQY6zkRDPms4fnnzqc,27.719647,85.318908,coffee_shop,New Road,coffee_shop,11,3,1,12,8,7,2,62,1,19,50,6,14,18,4.311111111111112,211.16666666666663,11.421469616630292
ChIJYY74N1MY6zkR7T4aqSjtVUY,27.6977909,85.3130473,coffee_shop,New Road,coffee_shop,34,8,3,22,3,8,0,47,12,24,64,7,13,15,4.092857142857143,26.357142857142858,15.53420325954282
ChIJdy8qCAoZ6zkRC251_C00BY0,27.702162500000004,85.31139069999999,coffee_shop,New Road,coffee_shop,84,4,4,36,3,19,9,68,23,23,86,12,58,55,4.184615384615385,187.71153846153845,35.032930134629666
ChIJU81ZokQZ6zkRU_I37TszkbY,27.7108042,85.3184308,coffee_shop,New Road,coffee_shop,44,6,4,25,19,5,9,77,12,18,49,20,21,58,4.363793103448276,238.55172413793105,47.805410951340576
ChIJKS4uZ4QZ6zkRhsVVmS--2D0,27.7080827,85.31884289999999,coffee_shop,New Road,coffee_shop,58,10,3,30,35,7,9,75,17,23,51,39,21,56,4.264285714285714,232.78571428571428,61.50800647058758
ChIJJegmMMsZ6zkR2qDyDOXvMcA,27.7372101,85.3162397,coffee_shop,New Road,coffee_shop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,90.0,413.8750603102458
ChIJhYn9sQcZ6zkRaGGDxvEoEno,27.7079417,85.3222442,coffee_shop,New Road,coffee_shop,52,4,5,22,42,5,6,85,14,22,63,44,22,33,4.212121212121212,120.57575757575758,119.60868963731778
ChIJ85CpyGIZ6zkRiJZaqMLh2Bw,27.6858495,85.3175219,coffee_shop,New Road,coffee_shop,15,4,0,51,27,17,7,76,3,21,70,10,14,15,4.246666666666666,152.53333333333333,71.36566497575795
ChIJRZXNIQAb6zkRQaP9d7-CE_I,27.6870349,85.36625240000001,restaurant,Koteshwor,restaurant,1,1,0,2,1,2,0,6,1,2,8,2,0,14,4.614285714285714,49.21428571428572,11.553256168441038
ChIJUeAXXowZ6zkRW1ntAU1W6C4,27.6861408,85.3484696,restaurant,Koteshwor,restaurant,24,1,0,25,20,9,1,69,2,13,95,24,9,20,4.295,92.9,155.5256882746311
ChIJJw6b68wZ6zkRTtLXkopoYc0,27.675339,85.3446383,restaurant,Koteshwor,restaurant,12,2,0,33,17,15,0,51,3,10,62,25,11,13,4.65,121.41666666666669,41.39797262057648
ChIJVy5sBBYZ6zkRoY4ntlqrzVo,27.6875751,85.3472501,fast_food_restaurant,Koteshwor,restaurant,22,1,0,38,24,10,1,72,4,15,95,26,7,26,4.38,102.24,52.33093848775111
ChIJv0Jc44wZ6zkR8cU3vFaWt0Y,27.685042,85.3474923,hotel,Koteshwor,restaurant,25,1,0,32,26,9,1,70,3,15,85,27,8,19,4.3,89.0,147.60339247838388
ChIJ2V1mF04Z6zkR5qohSTz9AHc,27.6883107,85.34864329999999,restaurant,Koteshwor,restaurant,21,1,0,23,15,9,1,63,3,10,76,23,7,24,4.282608695652174,117.04347826086956,14.290868440564616
ChIJo4LUaAAZ6zkRit7vp0HtHAI,27.6817097,85.34051559999999,restaurant,Koteshwor,restaurant,4,0,0,21,5,5,0,69,5,25,76,18,19,13,4.338461538461539,92.53846153846152,83.129951007109
ChIJhQcxaAAZ6zkRagKfftq0NVM,27.6848043,85.34553679999999,restaurant,Koteshwor,restaurant,26,1,0,38,25,13,1,79,3,24,96,30,10,25,4.376,107.56,14.312723407872884
ChIJ4_WzzzoZ6zkRB-Aka5m9Heg,27.683883,85.3482231,restaurant,Koteshwor,restaurant,27,1,0,32,23,12,0,61,2,12,71,26,7,23,4.204545454545454,119.22727272727272,44.42431511563232
ChIJbQqyJQwZ6zkRldOQb7lSpk4,27.6764541,85.35310779999999,restaurant,Koteshwor,restaurant,10,3,0,21,0,6,0,18,2,8,69,6,1,11,4.5600000000000005,12.8,171.5654487541518
ChIJmwa2l1YZ6zkR2jXrgdIvl80,27.6815145,85.34137609999999,restaurant,Koteshwor,restaurant,5,0,0,23,6,4,0,66,4,26,78,17,17,14,4.435714285714286,86.35714285714286,5.22327030966246
ChIJGyDTQDQb6zkRQgnXUKlVfmA,27.6916503,85.3653645,restaurant,Koteshwor,restaurant,1,1,0,2,0,2,0,4,0,2,6,3,0,15,4.546666666666666,86.33333333333333,80.95331321767777
ChIJ32rFSQAZ6zkRUcjOB2ACNvw,27.668861,85.35366150000002,family_restaurant,Koteshwor,restaurant,1,0,0,14,0,3,0,14,0,5,30,2,4,4,4.625,52.0,116.47115005366774
ChIJe_3CEwQb6zkR4dRadr9uVYk,27.6874723,85.36660499999999,restaurant,Koteshwor,restaurant,1,1,0,2,1,2,0,6,1,1,8,2,0,15,4.613333333333333,49.2,32.071096912234545
ChIJB_fIc4kZ6zkRXhriK3Eulj0,27.6899581,85.35194640000002,family_restaurant,Koteshwor,restaurant,3,0,0,4,5,1,1,24,2,5,22,11,5,5,4.119999999999999,59.6,274.21637593763944
ChIJA8mrz0gZ6zkRfyFBeHDkhbI,27.6838938,85.3486741,restaurant,Koteshwor,restaurant,28,1,0,32,21,12,0,60,2,10,71,25,6,21,4.244999999999999,127.55,44.42431511563232
ChIJza7sBi4Z6zkRih7C33XYuUo,27.6876978,85.3477632,restaurant,Koteshwor,restaurant,22,1,0,34,24,8,1,67,4,13,90,27,7,25,4.275,117.5,52.33093848775111
ChIJEQ_yUEsZ6zkRhwzeo6Lzq9A,27.6789009,85.33531520000001,restaurant,Koteshwor,restaurant,9,1,0,24,10,7,0,66,3,32,76,16,25,9,4.366666666666667,81.44444444444444,73.85700461566324
ChIJb8YcQgAb6zkRU1s2mVRkmNs,27.6881768,85.35978980000002,fast_food_restaurant,Koteshwor,restaurant,3,3,0,7,1,3,0,15,1,4,45,9,4,3,4.8,15.666666666666666,154.149287678669
ChIJrYSjOQAZ6zkRPQpbBS_MTkY,27.674956700000003,85.3535279,fast_food_restaurant,Koteshwor,restaurant,9,2,0,23,0,4,0,23,0,12,60,5,3,7,4.357142857142857,17.714285714285715,171.5654487541518
ChIJbf0oR0Eb6zkRo7fPGnp3BRc,27.6923613,85.36518769999999,restaurant,Koteshwor,restaurant,0,1,0,2,0,2,0,2,0,2,3,3,0,10,4.51,92.1,29.096528013890133
ChIJ23DzVwAZ6zkRWJxRpOO5m2A,27.6781335,85.34583909999999,family_restaurant,Koteshwor,restaurant,23,1,0,44,21,17,0,62,4,18,65,26,11,16,4.407692307692307,46.15384615384615,193.45153083303623
ChIJkZ6ogTgZ6zkRnfM1qtBM0t8,27.736759300000003,85.3347762,restaurant,Koteshwor,restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.333333333333333,265.3333333333333,77.24039931141684
ChIJAcuTSwAb6zkRg5qpGQ4T4cc,27.6868283,85.3659212,family_restaurant,Koteshwor,restaurant,1,1,0,2,1,2,0,8,1,2,10,2,1,14,4.614285714285715,50.0,39.89019980968433
ChIJQUf5NzAb6zkR-xxOmF9Z3WE,27.6873261,85.3622097,restaurant,Koteshwor,restaurant,3,2,0,6,1,3,0,15,2,4,39,9,4,11,4.763636363636364,30.454545454545453,183.8196016448131
ChIJgzpw8rIb6zkRB8mw0JXT0fs,27.6872737,85.36636879999999,vegetarian_restaurant,Koteshwor,restaurant,1,1,0,2,1,2,0,6,1,1,8,3,0,15,4.6066666666666665,51.333333333333336,17.069740964593517
ChIJh9RFrOEZ6zkRF_F-9sH3K5Q,27.6958888,85.35232010000001,restaurant,Koteshwor,restaurant,4,3,0,22,3,16,2,41,3,9,40,8,8,7,4.357142857142857,90.85714285714286,9.580252463559098
ChIJ7yvUPIwZ6zkR44z-Q3tipeY,27.6880508,85.3483346,fast_food_restaurant,Koteshwor,restaurant,20,1,0,27,20,8,1,66,3,9,85,26,7,24,4.269565217391304,122.6086956521739,41.94106437279351
ChIJ392suIYZ6zkRSSMWL7-eHRk,27.69091,85.34551510000001,family_restaurant,Koteshwor,restaurant,9,0,0,27,18,12,1,56,1,12,103,28,15,20,4.473684210526317,45.73684210526316,1.6811443551589833
ChIJixnenLsZ6zkRldYJgwIp_U0,27.6879215,85.3422341,restaurant,Koteshwor,restaurant,25,4,0,49,36,21,1,78,4,17,103,22,14,33,4.354838709677419,170.4193548387097,58.83600562658001
ChIJbRJosA8Z6zkRr8_SnmNLtAM,27.6752685,85.3452148,restaurant,Koteshwor,restaurant,10,3,0,35,16,15,0,51,3,10,66,23,11,15,4.642857142857143,106.42857142857144,16.02264576661915
ChIJqydVhO8b6zkRRucbn9bmgG4,27.6889537,85.3716281,restaurant,Koteshwor,restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.516666666666667,69.5,67.05815912116059
ChIJg_uEol8Z6zkRXRV9mMSrqZA,27.6752738,85.3450522,restaurant,Koteshwor,cafe,10,2,0,34,17,15,0,51,4,10,66,24,11,15,4.585714285714286,105.21428571428572,16.02264576661915
ChIJQV-yBJEZ6zkRkRZtvnkp9no,27.6730343,85.351352,cafe,Koteshwor,cafe,9,2,0,24,0,8,0,23,0,11,66,4,7,9,4.5,102.22222222222224,40.95427935493691
ChIJec7fIQAZ6zkRAb3Kwhg0y5s,27.6971919,85.3501579,cafe,Koteshwor,cafe,5,2,0,30,5,19,1,53,4,14,49,12,13,10,4.388888888888889,83.77777777777777,141.9115202702053
ChIJ-TEX65gZ6zkRDZsk1rx4Bpc,27.6717701,85.33829589999999,bar,Koteshwor,cafe,12,4,0,10,10,3,0,36,0,12,41,3,12,4,4.45,135.75,105.6376465777192
ChIJGSO3zpkZ6zkRpJFg3_UNzr8,27.6879283,85.3416366,fast_food_restaurant,Koteshwor,cafe,24,4,0,44,41,21,1,77,4,17,108,21,13,28,4.385185185185185,178.14814814814815,15.055341085902286
ChIJba8SUO0Z6zkREO0QagVKh90,27.7043272,85.35077660000002,cafe,Koteshwor,cafe,0,0,0,1,4,1,0,6,1,1,1,7,0,2,4.45,315.5,389.0597400013684
ChIJeTja1IAZ6zkRPZ-7_7ebcJM,27.70115,85.3529375,restaurant,Koteshwor,cafe,1,2,0,3,1,4,0,14,0,4,4,3,3,6,4.733333333333333,34.0,102.38279933640884
ChIJzxZ3in0Z6zkRuWQtvhI9Eik,27.714133,85.354951,cafe,Koteshwor,cafe,3,0,0,11,1,5,0,19,3,13,62,26,20,7,4.5285714285714285,17.857142857142858,20.214788500742348
ChIJ7RSzzIcZ6zkRMNp-5YW2EqY,27.695827,85.3523879,cafe,Koteshwor,cafe,4,3,0,22,3,15,2,35,3,9,41,8,8,7,4.466666666666667,96.66666666666669,9.580252463559098
ChIJQ_66IAAb6zkR-tzF3X3PeXc,27.7425625,85.3653125,cafe,Koteshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,987.3401598834906
ChIJsdKyFQAZ6zkR11s9QvxsRxs,27.6779811,85.34886449999999,restaurant,Koteshwor,bar,25,2,0,45,16,16,0,46,3,12,80,20,4,13,4.45,27.2,2.0382952202543327
ChIJF7qEVQAZ6zkR6iuqoiAvvKo,27.6827769,85.3491176,bar,Koteshwor,bar,32,0,0,37,20,11,0,47,4,12,76,20,5,16,4.192857142857143,150.28571428571428,125.61058741099346
ChIJ3_oLIgAZ6zkRaSGMlHCk1Lg,27.6784288,85.3347876,bar,Koteshwor,bar,8,1,0,22,8,5,0,59,3,29,60,14,25,10,4.300000000000001,153.1,73.85700461566324
ChIJr4MajvgZ6zkRb35jPiMR_pc,27.6871245,85.366328,bar,Koteshwor,bar,1,1,0,2,1,2,0,6,1,1,8,2,0,14,4.6000000000000005,49.35714285714285,11.131995814588194
ChIJ4dGCHeoZ6zkRUpPJmIK5M1U,27.6733881,85.34321829999999,bar,Koteshwor,bar,5,2,0,16,14,8,0,40,1,8,49,16,11,10,4.555555555555555,130.11111111111111,46.80435267679877
ChIJPYXpSwAb6zkRyv5xarcAjXM,27.689231000000003,85.365234,bar,Koteshwor,bar,3,2,0,6,1,2,0,9,1,3,21,5,1,19,4.626315789473684,56.05263157894737,37.09248743799735
ChIJwQaB2ToZ6zkR4l-WwqX5-ow,27.6857399,85.3454663,bar,Koteshwor,bar,27,1,0,40,25,11,1,78,4,21,114,30,10,30,4.359999999999999,207.2333333333333,14.37937546656738
ChIJV9U4ewAZ6zkRJntdYBRsgp0,27.6751877,85.35136299999999,bar,Koteshwor,bar,13,3,0,30,0,7,0,27,2,9,63,10,3,11,4.463636363636364,31.727272727272727,203.63755070520224
ChIJ07q86PMZ6zkRKwaiJc1f9yY,27.6779628,85.34886329999999,hotel,Koteshwor,bar,25,2,0,45,16,16,0,46,3,12,79,20,4,13,4.359999999999999,28.3,2.0382952202543327
ChIJcd4MVwAZ6zkRcN_hYzKJM_M,27.6793905,85.3493144,bar,Koteshwor,bar,25,2,0,38,13,14,0,40,3,12,63,20,5,12,4.3100000000000005,26.6,32.53707774879007
ChIJ5UnoKQAb6zkRul_zaje-vNs,27.7195451,85.36750649999999,bar,Koteshwor,bar,16,1,0,41,8,10,0,16,4,14,56,22,6,29,4.637931034482758,82.58620689655173,9.853059412509456
ChIJ05D7XgAZ6zkRe_OKFDpgaBw,27.680391900000004,85.34916559999999,bar,Koteshwor,bar,24,1,0,34,14,12,0,45,4,14,71,22,6,13,4.441666666666667,22.666666666666668,19.82488785971501
ChIJL9OgRQAb6zkRVXKS5_8IRA4,27.688804,85.3701663,bar,Koteshwor,bar,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4.542857142857143,74.14285714285714,29.0194032764449
ChIJ8-bcw0cb6zkRak90inPGX8E,27.7201954,85.3602813,bar,Koteshwor,bar,14,1,0,36,9,10,3,22,12,16,69,15,2,100,4.4363636363636365,167.46464646464648,8.68139289330848
ChIJxVWFymUb6zkRQoHVfuiYD9U,27.6928444,85.3631056,bar,Koteshwor,bar,2,1,0,3,0,2,0,4,0,3,9,4,1,10,4.63,68.0,106.39613173254608
ChIJhZpI8jkb6zkRrMd7d_ww5z0,27.688623900000003,85.37037959999999,bar,Koteshwor,bar,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.6,77.66666666666667,29.0194032764449
ChIJL0WGJAwb6zkRMsBmjSctmtw,27.6993091,85.3679447,bar,Koteshwor,bar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,578.4464233980303
ChIJIwizBv0Y6zkRSn9K5_b84OM,27.7141172,85.3114006,bar,Koteshwor,bar,48,3,2,22,20,8,22,67,17,71,96,22,30,113,4.56875,302.41964285714283,14.639050839537894
ChIJabt9KgAZ6zkRq7L09BUZYL8,27.6760883,85.3459158,bar,Koteshwor,bar,16,3,0,42,16,14,0,50,4,15,74,25,9,17,4.60625,93.5625,114.34513815340227
ChIJ1Qf-7RcZ6zkR5m9n8rHzvoc,27.6727051,85.3511655,bakery,Koteshwor,bakery,9,2,0,24,0,9,0,22,0,11,66,5,7,10,4.5,91.0,40.95427935493691
ChIJN5joAwAb6zkRWEqiTq95zMg,27.688979,85.3621786,bakery,Koteshwor,bakery,3,2,0,6,1,3,0,15,2,4,36,8,3,16,4.612500000000001,42.25,158.90456694518707
ChIJwVSI4vYZ6zkRM7FIIapJ5_c,27.6733622,85.35188839999999,bakery,Koteshwor,bakery,9,2,0,24,0,8,0,21,0,11,69,4,7,7,4.442857142857142,10.857142857142858,17.8435918579665
ChIJjYciewAX6zkRSfm3SAVT0Ds,27.6773857,85.3428382,bakery,Koteshwor,bakery,12,2,0,36,17,10,0,70,4,17,81,23,18,16,4.466666666666667,65.93333333333334,69.00617711783354
ChIJU-OKElAb6zkRJ7qVh6HyQIo,27.6842585,85.35595579999999,bakery,Koteshwor,bakery,0,1,0,2,1,0,0,0,1,3,43,5,1,0,,,576.492758541198
ChIJazuZYAcR6zkRFureagVcfwk,27.6638748,85.33094849999999,cake_shop,Koteshwor,bakery,8,5,2,14,5,10,3,29,5,19,39,16,9,6,4.4,51.16666666666666,128.8386662233438
ChIJDQLYdvMZ6zkR3xBqhdTPW1w,27.6803226,85.34898009999999,bakery,Koteshwor,bakery,25,1,0,35,14,13,0,45,4,15,72,23,6,13,4.454545454545454,23.90909090909091,19.82488785971501
ChIJey435_gZ6zkRwKX-lXbMrdg,27.6706854,85.3339397,cake_shop,Koteshwor,bakery,14,5,2,12,12,10,2,34,0,19,68,17,21,9,4.55,79.25,142.2845434131056
ChIJxRaeQQAb6zkRVYM3HjO7nao,27.6777377,85.36193970000001,bakery,Koteshwor,bakery,7,1,0,13,3,4,0,12,1,10,41,8,9,3,4.033333333333333,13.666666666666666,43.6728685906968
ChIJx-qg9Tgb6zkROZydsqlrNm0,27.6732629,85.355592,bakery,Koteshwor,bakery,14,3,0,22,1,8,0,22,0,11,56,7,9,9,4.433333333333334,20.33333333333333,277.10633955128435
ChIJYfk0--wZ6zkRP0Fh1hlWknA,27.6923926,85.3648943,bakery,Koteshwor,bakery,0,1,0,2,0,2,0,4,0,2,4,3,0,10,4.630000000000001,68.4,29.096528013890133
ChIJ34CehPMZ6zkRsZRXUjhk1kY,27.679678000000003,85.3492529,bakery,Koteshwor,bakery,25,2,0,37,14,14,0,41,4,12,62,20,6,12,4.5600000000000005,25.0,32.53707774879007
ChIJa0xkdI0Z6zkR5YxOs7HHQIw,27.6854752,85.34575540000002,bakery,Koteshwor,bakery,24,1,0,38,28,11,1,77,3,21,107,29,8,28,4.4071428571428575,98.92857142857144,40.9467108940392
ChIJnSWsRQAZ6zkRtAFnqv95fis,27.6789791,85.3490777,cake_shop,Koteshwor,bakery,27,2,0,41,17,15,0,47,3,13,75,21,4,13,4.36,26.5,51.34116912704288
ChIJ-ZwYhs0Z6zkR5UglUYthnDY,27.673564,85.34278650000002,bakery,Koteshwor,bakery,6,2,0,16,16,8,0,44,2,8,45,17,11,12,4.681818181818181,111.8181818181818,46.80435267679877
ChIJW7en_bYZ6zkR4ND6ps-hm8M,27.6733821,85.3517086,bakery,Koteshwor,bakery,9,2,0,24,0,8,0,21,0,11,68,4,7,7,4.514285714285714,17.142857142857142,17.8435918579665
ChIJLSbjvdMZ6zkRhn5LQZ1lUiQ,27.6743091,85.33196050000001,bakery,Koteshwor,bakery,5,1,0,7,5,4,1,25,3,16,52,18,33,7,4.742857142857143,81.57142857142857,150.6552750430222
ChIJ2VA0NQAb6zkR3NgDWMlS430,27.6918953,85.3629684,bakery,Koteshwor,bakery,3,2,0,4,0,3,0,8,0,3,23,4,1,10,4.7,65.8,106.39613173254608
ChIJl2WQPBEb6zkRkQLeWhuBz-M,27.6781138,85.3618119,bakery,Koteshwor,bakery,7,1,0,11,2,4,0,11,1,9,41,9,5,2,4.95,17.0,43.6728685906968
ChIJZbnhoBoZ6zkRQm6egiD6Lrc,27.6655625,85.3353125,bakery,Koteshwor,bakery,11,3,2,20,12,10,0,28,2,13,48,8,7,5,4.48,476.8,27.28159139177935
ChIJkTFYzYwZ6zkRggwdTzY35cE,27.6830231,85.3478726,coffee_shop,Koteshwor,bakery,36,1,0,41,24,13,0,64,4,17,94,29,7,19,4.329411764705882,128.23529411764707,101.65443637555126
ChIJI1xCPQsb6zkRlwSC-jhjoHc,27.6737711,85.3598647,bakery,Koteshwor,bakery,8,1,0,14,3,3,0,14,1,7,54,9,7,3,4.7,13.0,358.45829820688976
ChIJqQYYRzoa6zkRam7zPMZqiNM,27.693456,85.3690697,bakery,Koteshwor,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.5,104.2,231.0217736710182
ChIJN3douN4Z6zkRGce-pzlve0g,27.6729322,85.3440389,coffee_shop,Koteshwor,coffee_shop,3,2,0,16,13,8,0,37,1,6,47,16,11,9,4.5125,131.375,95.3936542749867
ChIJhZZNeAAZ6zkRwonehGllU_s,27.6771095,85.34742729999999,,Koteshwor,coffee_shop,22,2,0,41,18,16,0,48,4,15,71,23,8,16,4.430769230769231,29.53846153846154,170.28835428495836
ChIJc7RrBFkb6zkRJIl-UcVL-G4,27.6692426,85.3578643,coffee_shop,Koteshwor,coffee_shop,2,0,0,10,0,2,0,8,0,4,17,2,2,4,4.475,34.25,341.2033853889936
ChIJE_1jboAZ6zkRW0mHwDBZ6gk,27.6743183,85.3353484,coffee_shop,Koteshwor,coffee_shop,4,1,0,6,5,5,0,32,3,20,44,12,13,5,4.640000000000001,39.8,313.9303395635734
ChIJSyH4LQAb6zkRLamTSa7ed-w,27.6893518,85.36062059999999,coffee_shop,Koteshwor,coffee_shop,3,2,0,6,1,3,0,15,1,4,38,8,3,7,4.714285714285714,24.285714285714285,154.149287678669
ChIJwWzxZgAb6zkRKvUseFJWTok,27.6879158,85.3678337,coffee_shop,Koteshwor,coffee_shop,1,0,0,0,1,0,0,2,1,0,1,1,0,15,4.533333333333333,71.93333333333334,65.38594918379845
ChIJc0o_PlkZ6zkRmB9GbWvJMT8,27.6720574,85.3466382,coffee_shop,Koteshwor,coffee_shop,2,2,0,19,8,7,0,35,1,6,54,15,11,10,4.622222222222222,52.44444444444444,8.753343352917483
ChIJ_b2sUBAZ6zkR69H1lHX3Ht8,27.6709375,85.3388125,coffee_shop,Koteshwor,coffee_shop,12,4,0,11,9,4,0,31,0,12,36,2,13,3,4.5,36.333333333333336,105.6376465777192
ChIJu6-vYjQZ6zkRiy5sWIdvrus,27.6922602,85.34709149999999,coffee_shop,Koteshwor,coffee_shop,12,1,0,17,9,8,1,60,2,11,99,21,12,11,4.260000000000001,42.3,120.88410806093168
ChIJ0eGoMegb6zkRgz2W9ajOZfk,27.688525,85.3685895,coffee_shop,Koteshwor,coffee_shop,0,0,0,0,0,0,0,1,0,0,0,1,0,15,4.5600000000000005,61.06666666666667,35.25825263407167
ChIJB0dKMgAZ6zkRr8WuH6RS5o8,27.6882168,85.34874239999999,coffee_shop,Koteshwor,coffee_shop,21,1,0,22,15,8,1,62,3,10,76,23,8,24,4.269565217391304,122.8695652173913,14.290868440564616
ChIJF6bO7voZ6zkRutLPuhkCshM,27.6954041,85.3545137,coffee_shop,Koteshwor,coffee_shop,3,3,0,17,2,9,2,20,2,5,10,4,3,5,4.575,51.5,214.5137781947635
ChIJn0YnnwIZ6zkRnTOkQC2YTHA,27.6710351,85.32690079999999,coffee_shop,Koteshwor,coffee_shop,33,2,0,32,8,12,28,35,0,9,119,25,84,52,4.40392156862745,151.2941176470588,35.0134900343488
ChIJzVYxW9UX6zkRepvkxp9T7Cc,27.6611336,85.3439935,coffee_shop,Koteshwor,coffee_shop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.9,162.0,409.79124663845903
ChIJn6vXfh0b6zkR87b_vChzO6w,27.6744056,85.3691595,coffee_shop,Koteshwor,coffee_shop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,326.0,197.8345559958591
ChIJOexAZAAZ6zkRAQf8-eYOC-k,27.6912983,85.34651939999999,coffee_shop,Koteshwor,coffee_shop,11,0,0,26,15,10,1,62,2,11,108,27,11,14,4.233333333333333,51.16666666666666,106.04582573597408
ChIJ99_sYAAZ6zkRHdjQaiawNHw,27.7001269,85.3545551,coffee_shop,Koteshwor,coffee_shop,1,0,0,3,1,6,1,13,1,3,1,2,3,5,4.68,153.4,106.83443288556091
ChIJSUsat04b6zkRu56a-RweF6c,27.6730235,85.4310544,restaurant,Bhaktapur durbar square,restaurant,17,3,1,10,3,10,18,18,5,16,72,28,78,74,4.398484848484848,83.37878787878788,39.96690742471986
ChIJLZDyCwAb6zkRpLvmbA5i6Sw,27.6706505,85.4218284,restaurant,Bhaktapur durbar square,restaurant,5,2,1,14,8,9,1,6,2,12,47,24,22,26,4.181818181818182,114.6818181818182,30.217960400964103
ChIJ6QXUKKgb6zkR3hmlc1AnGb8,27.6721412,85.423476,family_restaurant,Bhaktapur durbar square,restaurant,7,2,2,16,8,11,5,11,4,17,47,27,36,42,4.332432432432433,120.70270270270272,11.775092318191591
ChIJxZP-06gb6zkRSOFcbLceNrk,27.6727094,85.42583789999999,restaurant,Bhaktapur durbar square,restaurant,14,2,2,18,3,14,12,14,5,19,82,30,52,83,4.320270270270271,99.56756756756756,12.925942364579498
ChIJuYI2P_cb6zkRVhcUl4zMQF0,27.6723139,85.42414889999999,restaurant,Bhaktapur durbar square,restaurant,9,2,2,18,7,11,9,11,4,18,53,26,45,56,4.350980392156863,77.47058823529412,9.245523683041071
ChIJbWl5JgAb6zkR_rhwOeLDjXk,27.6711897,85.4284526,restaurant,Bhaktapur durbar square,restaurant,17,0,2,17,4,10,13,15,2,16,70,33,65,74,4.340298507462686,90.73134328358208,38.70479170904714
ChIJ0zAq7egb6zkRkpMjOy1p9Gw,27.6719049,85.4294919,restaurant,Bhaktapur durbar square,restaurant,18,1,2,10,4,9,13,19,3,16,70,33,71,72,4.367692307692307,74.03076923076924,6.7592132122984285
