bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m,place_id,latitude,longitude,search_area,primary_type,searched_as
47,6,0,62,29,17,1,94,3,29,108,39,11,44,4.3475,170.075,22.923225590680573,ChIJc-nrUxEZ6zkRrxJH4cIyJ-g,27.6719398,85.316265,Pulchowk,south_indian_restaurant,restaurant
14,3,0,36,13,12,1,66,1,19,54,17,16,19,4.326315789473684,132.89473684210526,38.67542992936474,ChIJFx1xI4MZ6zkRxMe16hGA7Us,27.6875563,85.3143475,Pulchowk,restaurant,restaurant
34,3,3,59,9,14,2,87,5,21,109,28,19,53,4.321153846153846,337.5192307692308,64.68290608038092,ChIJTbRsbAoZ6zkRmJuwBhXuIHY,27.6773762,85.3161348,Pulchowk,fast_food_restaurant,restaurant
3,0,0,19,8,2,1,48,4,14,43,16,8,22,4.4818181818181815,199.86363636363637,71.91671285674246,ChIJuUpNcT8Z6zkRfrioR3vk2rs,27.6844543,85.30720029999999,Pulchowk,noodle_shop,restaurant
36,3,3,60,15,12,4,89,5,20,120,29,25,57,4.389285714285714,278.6607142857143,40.409061085634306,ChIJG2immcsZ6zkRwAJ_cdEmBL4,27.6772806,85.317143,Pulchowk,fast_food_restaurant,restaurant
5,0,0,19,6,1,2,53,6,18,52,13,17,47,4.357446808510639,284.93617021276594,24.30692510924903,ChIJbe5CLXIZ6zkRpYZye3fYXJY,27.6788833,85.3078515,Pulchowk,vegan_restaurant,restaurant
29,4,3,51,26,7,5,95,6,17,98,13,16,41,4.3829268292682935,325.4146341463415,121.59890649398314,ChIJzfmYUcoZ6zkRRHpDIecoo7o,27.6795379,85.31675369999999,Pulchowk,japanese_restaurant,restaurant
5,0,0,20,3,3,2,56,2,11,44,15,10,28,4.492857142857143,209.92857142857142,11.5860348912818,ChIJM-slnccZ6zkRVGSKrHSPzP0,27.682999,85.3115102,Pulchowk,cafe,cafe
5,0,0,19,7,3,2,48,1,10,35,15,9,29,4.372413793103448,181.9655172413793,0.9395786107799838,ChIJBUK3DQAZ6zkR0qAfH1urkCo,27.6837215,85.3121211,Pulchowk,cafe,cafe
5,0,0,19,7,3,2,48,1,10,35,15,9,29,4.393103448275862,178.75862068965517,0.9395786107799838,ChIJjzr-60oY6zkRCW3-LSFtuAY,27.683729900000003,85.31212239999999,Pulchowk,cafe,cafe
5,0,0,20,5,2,2,64,5,16,45,12,16,32,4.365625,222.96875,86.71297634355614,ChIJV75ip5IZ6zkRXMctLejDX08,27.6795084,85.30650020000002,Pulchowk,cafe,cafe
3,0,0,19,2,1,3,61,3,13,60,14,11,40,4.5,262.8,19.199628004151474,ChIJ2UTdhp8Z6zkRK2LRLf-KStk,27.6818587,85.3109001,Pulchowk,cafe,cafe
4,0,0,8,5,1,1,32,1,12,47,18,11,7,4.414285714285714,257.42857142857144,259.612704597316,ChIJxeqcgYwZ6zkRU55ziDh9ab8,27.688729,85.3061182,Pulchowk,cafe,cafe
3,0,0,16,9,2,1,55,4,13,40,15,8,11,4.390909090909091,343.54545454545456,43.57424799006416,ChIJScjQbEkY6zkRg7QW3Jmg86w,27.685495,85.30716389999999,Pulchowk,cafe,cafe
55,7,0,67,36,19,1,88,5,19,103,41,26,35,4.3838709677419345,107.70967741935483,20.228102652605283,ChIJ-49B6M0Z6zkRu5Fdvyb-aYs,27.6716466,85.3185769,Pulchowk,restaurant,cafe
21,1,1,41,5,8,3,56,4,19,80,21,22,63,4.369354838709678,262.4032258064516,32.88926977209414,ChIJ-3j8jDQY6zkRFSur2LREuso,27.6773446,85.3114245,Pulchowk,restaurant,bar
3,0,0,19,6,2,1,53,5,15,41,12,6,22,4.481818181818181,230.4090909090909,38.31655006045667,ChIJVzANLssZ6zkRogrVUX-FhrQ,27.6825327,85.30606089999999,Pulchowk,restaurant,bar
39,6,3,60,8,18,3,81,5,28,81,32,22,59,4.303448275862069,328.7241379310345,5.090781706559565,ChIJr6FwwvYZ6zkRKA1m4vVrYbo,27.675678,85.3130443,Pulchowk,educational_institution,bar
6,0,0,21,4,1,2,51,5,21,49,12,15,45,4.36888888888889,284.35555555555555,9.522132777858381,ChIJkdldap4Z6zkR2rNifwVKVKw,27.6793672,85.30802779999999,Pulchowk,bar,bar
5,0,1,15,6,2,2,48,3,19,63,21,22,56,4.382142857142857,298.375,35.044080363726536,ChIJRZQuwW0Z6zkR8i-gPkKMPTk,27.6771275,85.30946229999999,Pulchowk,bar,bar
6,0,0,21,4,1,2,48,5,21,49,12,15,46,4.3673913043478265,275.3695652173913,19.971903197439406,ChIJf5rPeTYY6zkRoMstS4GsHS4,27.6793506,85.3082294,Pulchowk,cafe,bakery
38,6,3,60,8,18,3,82,5,28,83,33,22,59,4.303448275862069,329.3448275862069,21.802959780689722,ChIJuY1lMAAZ6zkRnHIa0T0f_1w,27.6755826,85.312851,Pulchowk,bakery,bakery
0,0,0,0,0,0,0,0,0,0,0,1,0,4,4.475,93.5,95.32402974942147,ChIJazruMSwZ6zkRNh3ktgdbR9M,27.6643366,85.30643889999999,Pulchowk,bakery,bakery
16,3,0,54,21,17,7,81,1,22,74,10,15,15,4.279999999999999,108.46666666666667,37.9064240910203,ChIJgdMlXbQZ6zkRU6mWqfkhNu0,27.6861076,85.31685829999999,Pulchowk,bakery,bakery
9,0,0,15,12,4,2,36,3,17,58,21,19,24,4.195833333333334,166.16666666666666,119.50164189536876,ChIJgWlxCFYZ6zkR9JAThzxFzsg,27.6732691,85.3077835,Pulchowk,bakery,bakery
0,0,0,1,0,0,0,1,0,0,5,1,0,5,4.7,82.2,95.32402974942147,ChIJO3Pr3i4Y6zkRTK2hvri9ZcI,27.6651047,85.3060038,Pulchowk,bakery,bakery
54,4,2,62,26,14,9,99,7,29,137,37,34,55,4.382692307692308,181.71153846153845,53.93157004139302,ChIJ6bHJZgwZ6zkRMWuopHfRpPQ,27.6754765,85.3188023,Pulchowk,coffee_shop,coffee_shop
22,1,1,25,13,6,30,60,3,15,114,23,55,58,4.501724137931034,184.77586206896552,25.199871491385416,ChIJ4Yo_8TAZ6zkRGKPzhRgoV6Y,27.6771414,85.3221353,Pulchowk,coffee_shop,coffee_shop
31,2,3,55,6,12,3,70,4,21,77,28,20,55,4.361111111111111,330.01851851851853,28.113003743313236,ChIJDaESYooZ6zkR95lOvrruaP8,27.6774876,85.3136507,Pulchowk,coffee_shop,coffee_shop
7,2,0,11,38,4,8,64,6,18,62,14,15,26,4.426923076923076,172.23076923076923,63.347484754868844,ChIJdaJcHzcZ6zkRRnFjrdTKIPc,27.6797589,85.32211939999999,Pulchowk,coffee_shop,coffee_shop
8,1,0,29,9,3,2,61,1,14,44,14,9,27,4.388888888888889,149.7037037037037,81.61119019745279,ChIJ9xh6cmsZ6zkRzYwoMq4nYTo,27.6848372,85.3125354,Pulchowk,coffee_shop,coffee_shop
6,0,0,22,4,1,3,62,5,18,66,15,12,45,4.4222222222222225,297.3333333333333,28.771727238825303,ChIJeUyRJx4Z6zkRAIVxFk1vS_k,27.68124,85.309983,Pulchowk,coffee_shop,coffee_shop
54,4,2,69,25,15,8,103,7,28,130,36,31,59,4.391071428571428,201.375,53.93157004139302,ChIJ83oofgAZ6zkRQtSRZ4tmRhk,27.6755315,85.31825909999999,Pulchowk,coffee_shop,coffee_shop
17,3,0,48,22,15,7,88,1,20,80,13,14,22,4.372727272727273,135.04545454545453,53.8065969576944,ChIJJRXk9bQZ6zkRIrfeDzBCGnA,27.6858812,85.3162878,Pulchowk,coffee_shop,coffee_shop
13,3,0,28,38,2,7,96,4,15,79,12,8,16,4.31875,373.6875,39.73995397875042,ChIJQxNX58kZ6zkRBCcMMb6q6RM,27.681687,85.3200126,Pulchowk,coffee_shop,coffee_shop
31,4,3,9,8,2,10,56,11,21,46,12,17,42,4.278571428571429,247.38095238095238,95.8570210781239,ChIJFTEGCF0Z6zkRAUlWTVR50Ks,27.713080700000003,85.32120839999999,Durbar Marg,restaurant,restaurant
45,6,4,26,18,6,9,71,14,20,54,21,23,57,4.359649122807017,246.64912280701753,5.7645958749559965,ChIJH4vhg4cZ6zkRXOZgN2rEomQ,27.7111605,85.3176646,Durbar Marg,japanese_restaurant,restaurant
47,6,4,25,15,5,10,67,12,26,63,18,22,61,4.408333333333333,248.18333333333334,5.122788445345896,ChIJbbQ43QMZ6zkR__QRHrXYpiE,27.7118646,85.3174327,Durbar Marg,restaurant,restaurant
51,8,3,30,26,7,7,75,13,24,99,26,29,56,4.378571428571428,239.28571428571428,37.39164805594176,ChIJg7OfNwAZ6zkR8pa1OcCcyO8,27.7099695,85.3171349,Durbar Marg,restaurant,restaurant
32,5,4,13,28,5,10,61,12,34,65,24,19,35,4.234285714285714,196.88571428571427,95.8570210781239,ChIJ3SQpXzAZ6zkRzekDC-FcoSY,27.713297200000003,85.3221495,Durbar Marg,restaurant,restaurant
50,6,4,29,30,5,8,81,14,19,56,26,21,59,4.345762711864406,229.89830508474577,26.773779200491166,ChIJE-ouL4YZ6zkR7_xFCVSv2I4,27.7100198,85.31839959999999,Durbar Marg,restaurant,restaurant
49,2,1,22,15,7,21,67,18,66,84,19,24,111,4.550000000000001,299.03636363636366,8.64111786244432,ChIJxWRuIwAZ6zkR2HxAVMxW6QE,27.7136586,85.3124141,Durbar Marg,restaurant,restaurant
66,7,3,39,20,12,17,71,9,32,95,22,45,71,4.409859154929577,296.0845070422535,42.3457528664607,ChIJg46X5o8Z6zkREkj7a26YfNk,27.7093357,85.314537,Durbar Marg,restaurant,restaurant
51,6,2,34,21,8,16,66,16,66,78,34,33,89,4.560227272727272,316.21590909090907,19.143470754559992,ChIJkTeWUrgZ6zkR44SY-NQs9fA,27.7165347,85.3099797,Durbar Marg,restaurant,restaurant
20,4,2,12,24,9,6,68,5,24,70,24,11,19,4.373684210526316,199.1578947368421,85.72791521695768,ChIJE2swU_8Z6zkRz9f7evko5w4,27.7179539,85.32119279999999,Durbar Marg,restaurant,restaurant
37,4,3,14,12,3,10,75,11,22,67,19,18,47,4.329787234042553,257.17021276595744,42.434674915807896,ChIJKY6fFwQZ6zkRluR-PhnTTsU,27.7113194,85.3200713,Durbar Marg,fine_dining_restaurant,restaurant
62,6,3,37,19,12,17,74,10,36,118,21,44,75,4.421333333333333,283.73333333333335,26.648200887076474,ChIJ05yfPQAZ6zkRWUj3dSMJhbs,27.709698,85.3144004,Durbar Marg,restaurant,restaurant
51,8,3,29,29,7,8,81,14,21,69,30,23,61,4.3426229508196705,218.55737704918033,50.5046672083667,ChIJ3SuOYnQZ6zkRnX7uEBDKj6I,27.7095661,85.3181672,Durbar Marg,korean_restaurant,restaurant
47,6,4,26,25,5,9,81,12,19,55,19,21,58,4.358620689655172,236.68965517241378,17.38151514780158,ChIJ4R64fK4Z6zkRfMfmusj2izs,27.7103312,85.3187738,Durbar Marg,barbecue_restaurant,restaurant
50,6,4,28,32,5,8,83,13,20,60,25,21,61,4.367213114754098,230.2622950819672,37.282069440965735,ChIJl3vA69QZ6zkRppbjPwIyFWU,27.7098791,85.31895349999999,Durbar Marg,restaurant,restaurant
17,2,2,13,23,10,4,74,3,32,76,26,17,19,4.3578947368421055,192.68421052631578,64.87504194532066,ChIJjSKguUcZ6zkRIUXgo2yayqc,27.7201262,85.320506,Durbar Marg,italian_restaurant,restaurant
36,4,3,13,9,3,10,71,11,20,65,15,18,48,4.295833333333333,258.9166666666667,42.434674915807896,ChIJQSkj1IEZ6zkRQLYRXZbzDDM,27.7116943,85.31998349999999,Durbar Marg,korean_restaurant,restaurant
12,3,1,14,8,7,2,62,1,19,50,8,14,18,4.333333333333333,187.33333333333334,37.469759790617324,ChIJZXybGywZ6zkRmj-uXmw_Ixc,27.7201287,85.3187041,Durbar Marg,restaurant,restaurant
45,6,4,26,19,6,9,71,14,20,52,21,22,58,4.379310344827586,251.6551724137931,5.7645958749559965,ChIJTbwdP2YZ6zkRKMxlUGbdRV0,27.7111284,85.3177106,Durbar Marg,north_indian_restaurant,restaurant
65,7,3,38,24,13,11,75,9,23,98,21,33,64,4.375,237.296875,4.614372366076142,ChIJnVOJKgAZ6zkRUMlG4Wv03wA,27.7089264,85.3153201,Durbar Marg,family_restaurant,restaurant
47,6,4,25,14,5,10,68,11,26,62,18,22,61,4.406666666666666,252.48333333333332,5.122788445345896,ChIJNy0w3QMZ6zkRmxcefUNbZs4,27.7119078,85.3174512,Durbar Marg,restaurant,restaurant
50,6,5,17,27,3,8,81,14,27,70,27,20,50,4.332000000000001,253.4,85.42414345830895,ChIJjxAnHwAZ6zkRjSNQl7jZZNg,27.7098658,85.3216273,Durbar Marg,restaurant,restaurant
39,6,4,19,10,5,10,55,10,17,53,13,18,57,4.401754385964912,252.0,17.62401989066426,ChIJe-92wX8Z6zkRfqUNcKY8If8,27.7124301,85.3179602,Durbar Marg,restaurant,restaurant
23,5,1,12,27,7,2,57,7,29,48,24,16,6,4.066666666666666,128.33333333333334,204.55662986730002,ChIJnwE-FBkZ6zkRrOJVI5vj2h8,27.7172725,85.3260166,Durbar Marg,latin_american_restaurant,restaurant
50,10,2,28,39,8,9,75,17,24,68,42,24,49,4.297959183673469,188.10204081632654,61.36601235248628,ChIJ5bMucukZ6zkRhWZincwoOqc,27.7075948,85.31913730000001,Durbar Marg,restaurant,restaurant
45,6,4,28,21,6,9,77,14,21,57,24,21,58,4.3293103448275865,212.0,24.18193940558325,ChIJjZmBR-wZ6zkR5in4VQZnD3E,27.710545,85.31786389999999,Durbar Marg,american_restaurant,restaurant
34,4,3,11,17,3,10,63,11,24,54,14,19,43,4.2953488372093025,243.62790697674419,38.03974518877577,ChIJ404zg2wZ6zkRM4vC3jQOJ8Q,27.7121029,85.3220461,Durbar Marg,restaurant,restaurant
11,2,1,12,3,7,2,62,1,24,57,15,15,18,4.305555555555555,165.5,70.46724255843243,ChIJOcXvxAAZ6zkRkfyxga71qBg,27.7210812,85.3201443,Durbar Marg,cafe,cafe
52,1,2,24,12,6,21,66,16,56,90,17,27,115,4.543859649122807,318.53508771929825,29.131844278612963,ChIJSZfWvYAZ6zkRqnfF_uOh-9Y,27.7129596,85.3128904,Durbar Marg,restaurant,cafe
48,3,2,23,20,8,22,67,17,71,96,21,30,112,4.561261261261261,303.84684684684686,14.664795582442206,ChIJQT_mFMMZ6zkRW9YSEWckajo,27.7141074,85.31154889999999,Durbar Marg,restaurant,cafe
68,7,3,43,24,14,14,71,10,24,89,22,43,63,4.382539682539682,253.38095238095238,45.43350863464769,ChIJo0Z1yAEZ6zkRdqaPbuqCfKg,27.7088767,85.31486280000001,Durbar Marg,cafe,cafe
17,2,1,13,23,10,4,73,3,37,78,29,14,19,4.352631578947368,172.8421052631579,64.87504194532066,ChIJx8n7ODIZ6zkRNQ1NNPnoEY8,27.7205091,85.32100369999999,Durbar Marg,vegan_restaurant,cafe
50,0,1,26,15,7,22,70,17,66,85,25,32,112,4.556756756756756,295.7477477477477,19.809562750929025,ChIJrcbdAfYZ6zkRHKuLki7ZqNs,27.713094,85.3112974,Durbar Marg,asian_restaurant,cafe
50,7,3,28,30,5,8,83,13,20,54,24,21,60,4.361666666666666,215.2,26.773779200491166,ChIJgetObwEZ6zkRdFAVd2i63qo,27.7098379,85.3185783,Durbar Marg,fast_food_restaurant,cafe
17,2,4,11,13,3,0,31,5,29,45,16,12,6,4.45,57.666666666666664,296.350593202841,ChIJESrzEmUZ6zkRywtql9bIjJA,27.7125742,85.32942039999999,Durbar Marg,restaurant,cafe
49,1,2,21,16,10,22,63,17,73,95,27,36,111,4.5600000000000005,306.55454545454546,46.72210524959625,ChIJhZtuBAAZ6zkRtCXKPSW3Ik8,27.7141831,85.3097146,Durbar Marg,restaurant,cafe
15,3,2,12,24,9,6,61,3,24,61,18,13,18,4.4111111111111105,213.33333333333334,135.25322034063842,ChIJd0-MRBsZ6zkR4X5fXqV7HfM,27.7181144,85.31915149999999,Durbar Marg,restaurant,cafe
46,3,2,20,18,8,22,65,17,70,98,22,36,112,4.568468468468468,306.6936936936937,12.212355385846053,ChIJ2y1Q2v0Z6zkRRS5RF-2R7BE,27.714484,85.3116089,Durbar Marg,cafe,cafe
44,3,2,23,15,8,22,66,15,62,91,19,24,105,4.559047619047619,328.3619047619048,82.63712776040104,ChIJh8VZef0Y6zkRdQD5iZupN_I,27.71431,85.313255,Durbar Marg,dessert_shop,cafe
31,5,0,21,6,3,0,27,1,10,29,16,8,4,4.75,55.5,289.0311030195303,ChIJ66X5HeQY6zkREJfLqA6hhWM,27.7225233,85.3075336,Durbar Marg,fast_food_restaurant,cafe
48,2,2,22,18,8,22,68,17,70,95,23,30,114,4.55575221238938,301.1858407079646,1.1915646209058472,ChIJcbYzmGkZ6zkR6kWIh9pb2A8,27.7139023,85.31119509999999,Durbar Marg,bar,bar
47,6,3,29,23,8,13,65,15,56,59,33,36,86,4.551764705882354,302.1764705882353,34.580952041823714,ChIJt1NtOQAZ6zkRqBvSqngnBT0,27.7173105,85.3118827,Durbar Marg,bar,bar
46,2,2,22,18,7,22,63,17,75,96,24,31,113,4.554464285714286,302.2142857142857,29.253910442483182,ChIJCU_p7pgZ6zkRxN65zUtQNXg,27.714071,85.3109084,Durbar Marg,bar,bar
48,6,2,24,20,7,20,70,18,77,107,28,35,105,4.5625,315.4807692307692,40.35073855088643,ChIJP14qT5gZ6zkRc1tOzAtIU-8,27.7153342,85.31088749999999,Durbar Marg,sports_bar,bar
17,2,1,12,24,11,5,70,5,28,73,23,15,19,4.342105263157894,196.68421052631578,34.18715856516166,ChIJV4SzPAAZ6zkRJPWkWWHNMP8,27.7186239,85.32075809999999,Durbar Marg,restaurant,bar
52,4,2,24,18,7,22,71,17,75,105,29,39,109,4.564814814814816,308.962962962963,1.1096749842939435,ChIJv7Xyo4EZ6zkRqcLp6sOKoD0,27.7147963,85.3107194,Durbar Marg,bar,bar
48,3,1,22,17,8,22,68,15,64,88,19,32,110,4.552293577981652,300.5045871559633,2.4697935740567503,ChIJJRnZj34Z6zkRDlCTaKTeFIw,27.7141682,85.31235219999999,Durbar Marg,restaurant,bar
52,4,2,24,18,7,22,71,17,75,107,29,39,109,4.565740740740741,309.02777777777777,1.1096749842939435,ChIJDQiHomgZ6zkR4ex3fKbILIw,27.714793200000003,85.31073010000001,Durbar Marg,bar,bar
52,5,2,26,18,8,21,71,17,76,114,30,40,107,4.5669811320754725,313.0188679245283,10.254173918416939,ChIJ99FqB4cZ6zkRf1kFJXP5Tzw,27.7149832,85.3103936,Durbar Marg,bar,bar
11,2,1,13,7,8,2,64,1,20,55,12,12,18,4.311111111111112,212.77777777777777,18.740215398623487,ChIJCRG0A_oZ6zkRbdEm7DfNBcs,27.72058,85.3195848,Durbar Marg,bar_and_grill,bar
39,5,7,14,19,3,8,84,13,24,77,19,23,53,4.30943396226415,240.75471698113208,71.86926232066328,ChIJE25mry0Z6zkRxGe4HYULJME,27.710612,85.3218449,Durbar Marg,family_restaurant,bar
44,6,4,23,16,5,10,73,11,19,50,18,19,56,4.360714285714286,247.32142857142858,30.028459707495866,ChIJ-5WoVwAZ6zkRdynP3ZTmI-c,27.7113363,85.31894849999999,Durbar Marg,bar,bar
46,6,2,27,21,6,20,69,18,75,104,32,34,105,4.5625,318.28846153846155,30.551863512786266,ChIJmQzjveUZ6zkRVGJjFGjxHik,27.7156107,85.3104752,Durbar Marg,bar,bar
9,3,1,10,12,5,4,47,2,18,47,6,8,20,4.365,189.55,22.228705924079474,ChIJoeEPvxwZ6zkRzoOqMT1NTTc,27.7182622,85.31759029999999,Durbar Marg,irish_pub,bar
46,6,2,26,23,7,17,65,16,64,65,32,31,92,4.556043956043957,326.1978021978022,11.956097210763478,ChIJKZoe8koZ6zkRIES8aJ60QnE,27.7166018,85.3117911,Durbar Marg,bar,bar
11,2,1,13,7,7,2,63,1,20,56,13,12,18,4.377777777777777,214.77777777777777,18.740215398623487,ChIJP0R6IOIZ6zkRbN2AzQdmX5E,27.7205398,85.3197694,Durbar Marg,bar_and_grill,bar
50,3,2,21,19,7,22,66,17,76,99,26,38,113,4.558928571428571,302.16964285714283,9.093865504168267,ChIJb06gWusZ6zkRa8HSGuowCk8,27.7146038,85.3110645,Durbar Marg,bar,bar
44,6,4,25,17,6,9,69,14,22,57,20,22,59,4.391525423728814,245.76271186440678,30.722607162629213,ChIJj5PTFIMZ6zkRdmZhAmty2qA,27.7114339,85.31761279999999,Durbar Marg,bar,bar
50,5,2,23,54,8,5,84,13,22,66,53,22,20,4.173684210526315,86.47368421052632,18.42670762390713,ChIJ5aFZaWUZ6zkR876eTp8DNZY,27.7067752,85.3226487,Durbar Marg,restaurant,bar
31,7,2,12,30,6,7,64,12,39,59,26,21,15,4.233333333333333,162.06666666666666,67.50674103120642,ChIJubK2YgAZ6zkRNSsNFMCyNH4,27.7141246,85.32409059999999,Durbar Marg,bar,bar
43,6,4,24,17,5,10,77,12,19,57,18,19,53,4.366037735849057,250.73584905660377,53.364363415367244,ChIJg2H6pwYZ6zkRU30HgbsSTJ8,27.7110683,85.3193981,Durbar Marg,bar,bar
37,6,6,15,24,3,8,79,13,24,55,21,21,41,4.253658536585366,160.6829268292683,28.524814754852006,ChIJX0FEbgYZ6zkRx5j6jTq7_As,27.710183,85.3225518,Durbar Marg,bakery,bakery
38,5,1,30,7,6,2,47,4,25,30,20,14,13,4.592307692307692,170.3846153846154,243.9890143536302,ChIJy3bb4qoZ6zkRu0BdsocnNAs,27.7187183,85.3053343,Durbar Marg,bakery,bakery
50,7,2,40,21,8,10,60,14,52,45,38,32,75,4.581333333333333,289.41333333333336,100.66950219776156,ChIJUcodQWoZ6zkRfFx91t50LcA,27.7173965,85.3090639,Durbar Marg,bakery,bakery
40,5,6,13,19,3,8,81,12,24,52,20,21,43,4.255813953488372,159.58139534883722,28.524814754852006,ChIJgTIdbQYZ6zkRZu60jO41tVQ,27.7104404,85.3225477,Durbar Marg,bakery,bakery
29,6,1,26,20,14,1,51,3,28,47,27,27,14,4.6000000000000005,105.5,199.97524094012303,ChIJxeI13_oZ6zkRxMZTFRsp9nI,27.7206,85.3127516,Durbar Marg,bakery,bakery
48,3,2,19,19,6,22,67,18,74,98,24,39,109,4.578703703703704,310.1296296296296,36.27162050656523,ChIJu_X0Rv4Y6zkRvFT1-95D_BU,27.7147559,85.31140409999999,Durbar Marg,bakery,bakery
9,1,0,12,3,7,2,51,1,23,48,18,11,12,4.358333333333333,234.5,203.54416537528076,ChIJ089i1BsZ6zkRbc4H6XpzUTo,27.7226686,85.32118299999999,Durbar Marg,bakery,bakery
4,0,0,2,0,1,0,2,0,4,3,5,2,1,4.8,53.0,354.7345411056892,ChIJS9PwEQAZ6zkRocb4SE8Gi2w,27.7275637,85.3212817,Durbar Marg,bakery,bakery
26,4,1,13,32,4,2,66,7,30,79,26,11,7,4.328571428571428,80.57142857142857,246.4873828566031,ChIJISKDTXIZ6zkRxLDorML2sWI,27.7149557,85.32674829999999,Durbar Marg,bakery,bakery
45,4,0,18,57,8,1,90,9,12,56,54,13,18,4.229411764705882,54.35294117647059,83.78163263156357,ChIJpYSkvjgZ6zkRYTOBrW-olRo,27.7055942,85.3235222,Durbar Marg,bakery,bakery
52,6,2,36,21,8,14,65,15,59,75,35,32,87,4.562790697674419,299.8837209302326,31.635276376180435,ChIJbyNRtfwY6zkRrGEF5rFe-NE,27.7166978,85.3097164,Durbar Marg,bakery,bakery
22,6,5,14,19,4,4,52,10,34,51,18,21,11,3.963636363636364,138.0909090909091,210.19562963140677,ChIJgd0eUwAZ6zkR_CVZLHHtjNA,27.7127503,85.32642179999999,Durbar Marg,bakery,bakery
10,4,1,10,11,5,4,49,2,17,47,6,9,19,4.315789473684211,221.3684210526316,22.228705924079474,ChIJb0gpytQZ6zkRJUJc0CPDDeY,27.7183316,85.3178018,Durbar Marg,bakery,bakery
45,6,1,38,18,11,9,60,11,47,46,33,32,70,4.585714285714285,285.4,106.20198276105808,ChIJ-QPAp-MY6zkRG6j2Cn9rB74,27.717118,85.3079534,Durbar Marg,restaurant,bakery
31,5,4,21,31,7,4,67,13,27,57,32,22,14,4.021428571428571,117.28571428571429,176.6269587435354,ChIJie9ANwAZ6zkRnCnx0-JwrBY,27.7078732,85.32508179999999,Durbar Marg,bakery,bakery
44,7,1,35,18,8,5,56,12,45,52,36,34,59,4.564406779661018,306.6949152542373,122.40768738467838,ChIJ2REYQugZ6zkRPSx1Y_2Fnh4,27.718583400000004,85.3094211,Durbar Marg,bakery,bakery
13,3,1,19,16,12,1,24,3,17,34,18,19,3,4.433333333333334,89.66666666666667,199.97524094012303,ChIJid2efgAZ6zkRPAU-4COccVQ,27.7223568,85.3132157,Durbar Marg,bakery,bakery
39,7,0,14,52,8,1,79,11,18,93,51,7,18,4.3352941176470585,51.88235294117647,71.84161941868119,ChIJ5zf0NJQZ6zkRGeIlEngLTZI,27.7032642,85.3208126,Durbar Marg,bakery,bakery
58,3,1,40,12,12,21,69,9,41,151,25,59,79,4.521518987341772,252.74683544303798,16.30363017822201,ChIJ1Z1Vj_4Y6zkRE3jEFjRct8o,27.7101184,85.31071539999999,Durbar Marg,bakery,bakery
39,3,0,12,50,9,1,72,8,15,79,49,11,18,4.322222222222222,54.388888888888886,113.15023842688694,ChIJwSDjACYZ6zkRTOsCnNrQMN8,27.7029036,85.32233579999999,Durbar Marg,bakery,bakery
12,2,1,15,8,7,2,63,2,19,52,8,13,18,4.4,215.16666666666666,37.469759790617324,ChIJ6fw6hxsZ6zkR2DQIedjCrt8,27.7204342,85.318867,Durbar Marg,bakery,bakery
46,3,2,19,18,8,22,64,18,67,97,22,35,111,4.568181818181818,309.5090909090909,12.212355385846053,ChIJnwuastAZ6zkR3YcqTfdvV0o,27.7145508,85.3117074,Durbar Marg,bakery,bakery
46,4,0,20,63,9,1,87,10,11,81,56,15,21,4.409999999999999,52.25,83.78163263156357,ChIJkbaSH6gZ6zkRvk-Os87lSqQ,27.7054298,85.322693,Durbar Marg,bakery,bakery
36,6,0,12,48,8,1,72,11,18,93,47,6,17,4.3999999999999995,58.0625,71.84161941868119,ChIJ25U2qqkZ6zkRznA1QbAclOQ,27.702676,85.321119,Durbar Marg,bakery,bakery
77,6,2,46,18,21,9,57,12,21,115,18,61,36,4.357142857142857,163.54285714285714,34.18798869788685,ChIJf2OVyf8Y6zkRhqqliAyVtEY,27.707644,85.3124057,Durbar Marg,bakery,bakery
28,4,3,8,4,3,10,42,9,16,36,8,14,44,4.329545454545454,280.29545454545456,90.25043968763744,ChIJX-mnAQAZ6zkRNYAqoLh2dW0,27.7133912,85.31901769999999,Durbar Marg,coffee_shop,coffee_shop
40,6,4,18,10,5,10,57,10,18,49,13,18,59,4.4,269.1896551724138,17.62401989066426,ChIJZzPGMBEZ6zkR6qS5VUb9IAs,27.7125778,85.3178939,Durbar Marg,coffee_shop,coffee_shop
11,2,1,14,8,8,2,65,1,20,53,12,12,18,4.294444444444444,212.66666666666666,23.782671019802677,ChIJ2Vc10PYZ6zkRkSR5jdia5Mk,27.7205065,85.3193582,Durbar Marg,coffee_shop,coffee_shop
35,4,3,9,15,3,10,63,11,24,54,13,18,44,4.295454545454546,238.6818181818182,38.03974518877577,ChIJKeJgwHgZ6zkREJXglgCAvWY,27.7122662,85.3217068,Durbar Marg,coffee_shop,coffee_shop
64,6,4,29,19,7,22,71,10,40,113,18,32,90,4.4348314606741575,278.8426966292135,61.778162662351065,ChIJNWdzN1oZ6zkRv6pyxdGY42E,27.7109851,85.31456639999999,Durbar Marg,coffee_shop,coffee_shop
