bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m,place_id,latitude,longitude,search_area,primary_type,searched_as,label
3,2,0,6,1,2,0,14,2,5,56,6,6,5,4.840000000000001,11.8,289.7875298884427,BG_00835,27.685564139193374,85.35992105747214,Koteshwor,,,0
8,1,0,20,0,5,0,18,0,10,47,5,6,9,4.644444444444444,18.666666666666668,245.548568309228,BG_00836,27.67109875899006,85.3550565404213,Koteshwor,,,0
2,2,0,7,0,2,0,10,1,3,45,5,4,5,4.840000000000001,11.8,218.67776753120256,BG_00837,27.68847981807134,85.35759906820469,Koteshwor,,,0
13,1,0,26,14,12,1,61,2,11,107,25,13,11,4.4444444444444455,33.22222222222222,133.28252855650496,BG_00838,27.692773829682963,85.34573147938366,Koteshwor,,,0
35,1,0,51,20,14,0,88,6,25,101,34,17,24,4.340909090909091,78.86363636363636,124.2590398565148,BG_00839,27.68151807848914,85.34548831138372,Koteshwor,,,0
0,1,0,2,1,0,0,6,1,4,43,5,3,2,4.9,6.0,136.63321702863885,BG_00840,27.685128452836786,85.35693747922224,Koteshwor,,,0
18,4,0,43,13,16,0,46,4,13,87,26,10,18,4.652941176470589,83.17647058823529,137.15582764270263,BG_00841,27.67525205110376,85.34694087609793,Koteshwor,,,0
3,2,0,7,0,2,0,12,1,3,54,6,4,5,4.840000000000001,11.8,169.1519428768089,BG_00842,27.68713570696094,85.3585355796776,Koteshwor,,,0
21,1,0,40,19,14,0,57,8,25,90,20,16,29,4.479310344827585,191.5862068965517,140.02756715018373,BG_00843,27.684204216564275,85.34252220001692,Koteshwor,,,0
14,2,0,29,25,11,1,61,1,12,122,31,17,21,4.484210526315789,29.68421052631579,133.63386898143042,BG_00844,27.691317359626,85.34423988110727,Koteshwor,,,0
5,3,0,23,5,17,2,51,3,11,50,13,8,8,4.357142857142857,90.85714285714286,83.07243642231612,BG_00845,27.69538808585611,85.35169322562494,Koteshwor,,,0
2,1,0,11,2,8,2,18,2,2,7,4,2,5,4.5,64.5,71.38978033594623,BG_00846,27.695265137358152,85.35522047923409,Koteshwor,,,0
24,2,0,34,12,12,0,34,3,8,63,19,5,13,4.281818181818182,24.363636363636363,112.80912923859674,BG_00847,27.679762556308184,85.35039254793986,Koteshwor,,,0
2,0,0,6,3,1,0,8,1,7,26,7,6,2,4.2,4.0,262.7091539875202,BG_00848,27.680383998508223,85.36104397479967,Koteshwor,,,0
2,1,0,4,0,1,1,6,0,3,28,4,5,3,4.5,50.66666666666666,416.5732852450686,BG_00849,27.69054475396551,85.35650946616065,Koteshwor,,,0
2,0,0,5,1,1,0,7,1,6,25,5,7,2,4.2,4.0,299.43684314201346,BG_00850,27.680808037856316,85.36157672700249,Koteshwor,,,0
8,2,0,27,11,10,0,64,4,19,78,19,17,16,4.466666666666667,76.8,144.154989507122,BG_00851,27.67815229582101,85.34165751565509,Koteshwor,,,0
11,2,0,37,17,13,0,60,4,14,62,24,12,15,4.6000000000000005,50.85714285714285,145.28929051294736,BG_00852,27.67661634634413,85.34405818328348,Koteshwor,,,0
9,4,0,31,9,14,0,36,3,11,67,22,9,18,4.635294117647058,76.47058823529412,252.93107172826652,BG_00853,27.67429385926409,85.34753329206586,Koteshwor,,,0
9,2,0,28,9,10,0,39,1,9,69,19,10,15,4.621428571428572,91.35714285714286,149.19135818111394,BG_00854,27.673390397483903,85.34685118455958,Koteshwor,,,0
11,3,0,21,1,7,0,24,0,12,55,6,5,8,4.4375,16.25,118.87893379484042,BG_00855,27.674710592949683,85.35470084485333,Koteshwor,,,0
12,1,0,25,7,6,0,70,5,29,88,19,20,14,4.378571428571429,82.07142857142857,85.48861871554377,BG_00856,27.680622157899183,85.33658875846443,Koteshwor,,,0
10,1,0,30,18,9,0,55,1,12,94,36,15,16,4.45,52.92857142857143,69.43482859102367,BG_00857,27.693713116192946,85.34396777136878,Koteshwor,,,0
2,2,0,4,0,1,0,8,1,2,41,5,4,3,4.933333333333334,6.666666666666667,281.453075526104,BG_00858,27.68827078158962,85.35693830105991,Koteshwor,,,0
7,2,0,14,14,6,0,39,1,8,48,16,11,12,4.590909090909091,111.36363636363636,61.15474779486877,BG_00859,27.67283631721571,85.34320518561447,Koteshwor,,,0
3,2,0,5,2,2,0,14,2,4,37,6,4,13,4.746153846153846,29.0,198.9067004352329,BG_00860,27.68611444901249,85.36369758453155,Koteshwor,,,0
3,2,0,7,0,3,0,14,1,4,42,8,3,5,4.700000000000001,16.2,107.23301653364112,BG_00861,27.689210720670776,85.35954504360716,Koteshwor,,,0
1,0,0,3,5,1,1,22,0,4,17,9,4,4,3.9,97.0,90.9100225194869,BG_00862,27.690099709576916,85.35285425220228,Koteshwor,,,0
5,2,0,15,17,4,0,50,2,9,47,16,12,11,4.6,42.8,134.50804795603284,BG_00863,27.674322109968195,85.34172160222538,Koteshwor,,,0
23,1,0,43,19,17,0,66,7,18,72,29,15,21,4.427777777777778,52.94444444444444,97.64581603348827,BG_00864,27.678490557753644,85.34493412764381,Koteshwor,,,0
46,7,2,61,51,20,0,63,9,19,85,26,14,51,4.326,240.66,139.5350776168117,BG_00865,27.688477697147075,85.3389625715389,Koteshwor,,,0
1,2,0,4,0,1,0,6,1,1,42,5,4,3,4.933333333333334,6.666666666666667,315.6912279918424,BG_00866,27.6870767334829,85.3564252125066,Koteshwor,,,0
25,5,1,39,38,14,0,75,8,20,96,20,13,35,4.345714285714285,154.65714285714284,76.01258508831837,BG_00867,27.68714520280535,85.34000828815351,Koteshwor,,,0
20,1,1,37,29,11,1,73,2,14,95,43,15,27,4.276923076923077,159.03846153846155,139.7301614846993,BG_00868,27.69375418854271,85.34093051657146,Koteshwor,,,0
19,3,0,45,7,15,0,37,4,14,83,19,9,19,4.576470588235294,77.47058823529412,242.6681407695912,BG_00869,27.675094463879645,85.34839083430714,Koteshwor,,,0
3,1,0,10,9,5,0,49,2,20,64,12,10,8,4.15,196.5,296.2225511863832,BG_00870,27.67714602908392,85.33758051750448,Koteshwor,,,0
29,2,1,38,37,12,1,88,8,19,98,24,15,30,4.256666666666667,152.36666666666667,91.61231508691516,BG_00871,27.68386175362114,85.3349047080876,Koteshwor,,,0
28,5,1,38,39,14,1,79,9,19,100,22,14,29,4.248275862068966,166.20689655172413,145.12979314456214,BG_00872,27.684194808123085,85.33580984073309,Koteshwor,,,0
0,1,0,2,1,0,0,2,0,4,45,4,1,1,5.0,1.0,223.5878994375406,BG_00873,27.68224330550376,85.3560716620719,Koteshwor,,,0
7,0,0,21,0,9,0,16,0,10,57,7,6,9,4.699999999999999,100.88888888888889,183.94796439315323,BG_00874,27.671091299391534,85.35072824602084,Koteshwor,,,0
34,1,0,38,26,13,0,68,3,22,81,27,10,21,4.294736842105263,122.57894736842104,68.94802839742275,BG_00875,27.683343555832877,85.34727344311234,Koteshwor,,,0
14,2,0,35,28,12,0,57,7,25,90,18,17,25,4.424,189.64,64.44369489946706,BG_00876,27.6843220980626,85.3405286157923,Koteshwor,,,0
1,1,0,3,2,2,0,13,2,4,20,4,3,11,4.718181818181818,32.54545454545455,237.1888435804329,BG_00877,27.68558775307852,85.36396153849793,Koteshwor,,,0
2,0,0,7,3,1,0,8,1,8,28,6,6,2,4.2,4.0,153.6757729658613,BG_00878,27.67949991875168,85.36186399965905,Koteshwor,,,0
13,1,0,26,17,11,1,65,2,9,116,28,14,13,4.472727272727273,43.81818181818182,141.7536574808243,BG_00879,27.69223539620461,85.34519165971356,Koteshwor,,,0
7,0,0,16,5,5,1,49,2,11,75,19,7,12,4.163636363636363,55.72727272727273,246.11418787656152,BG_00880,27.6917499202796,85.34952001003427,Koteshwor,,,0
2,0,0,4,2,0,0,11,1,4,13,4,5,6,4.666666666666667,24.83333333333333,433.7584264810183,BG_00881,27.683447279024804,85.36370483763832,Koteshwor,,,0
6,0,0,20,7,6,0,27,1,5,66,16,12,13,4.641666666666667,89.41666666666667,94.75015079456912,BG_00882,27.672118057141088,85.34766478237735,Koteshwor,,,0
3,2,0,6,1,2,0,14,2,4,53,7,5,5,4.840000000000001,11.8,223.27141875036628,BG_00883,27.686164597554097,85.35990856881489,Koteshwor,,,0
3,2,0,6,1,3,0,15,2,4,35,7,3,18,4.65,41.27777777777778,125.03964155894776,BG_00884,27.688335694554425,85.36322012920759,Koteshwor,,,0
0,1,0,2,1,0,0,6,1,4,44,5,3,2,4.9,6.0,122.87167332799623,BG_00885,27.684451164566138,85.35718251800016,Koteshwor,,,0
27,1,0,48,17,18,0,63,6,22,76,34,13,21,4.361111111111111,53.94444444444444,122.85558962810389,BG_00886,27.67999593914348,85.34496271897594,Koteshwor,,,0
3,2,0,7,1,3,0,15,2,4,43,9,4,7,4.714285714285715,25.285714285714285,110.36166776119951,BG_00887,27.68817743428494,85.36090867871785,Koteshwor,,,0
2,0,0,9,3,2,0,8,1,7,35,6,4,3,4.433333333333334,13.0,185.00226354931328,BG_00888,27.67806876022649,85.36377789525424,Koteshwor,,,0
0,1,0,1,1,0,0,5,0,5,41,6,2,1,5.0,1.0,395.6716015539031,BG_00889,27.680813998044897,85.35701338746796,Koteshwor,,,0
6,0,0,38,16,7,0,60,4,26,95,27,15,14,4.5285714285714285,69.64285714285714,117.52419961901286,BG_00890,27.68131313349036,85.34274737097512,Koteshwor,,,0
30,1,0,47,20,18,0,67,5,22,80,35,12,21,4.377777777777777,53.44444444444444,186.1849888268323,BG_00891,27.679897446868928,85.3458299010165,Koteshwor,,,0
8,3,0,34,12,8,0,56,4,12,90,30,15,9,4.522222222222222,72.44444444444444,194.7613749105716,BG_00892,27.695410483531013,85.34614701571283,Koteshwor,,,0
0,2,0,2,0,1,0,6,1,2,44,5,3,2,4.9,6.0,196.3529508825613,BG_00893,27.6859288162162,85.35662055237177,Koteshwor,,,0
10,3,0,29,5,11,0,26,2,8,64,14,10,16,4.5600000000000005,79.86666666666666,217.71880689015148,BG_00894,27.67374794482001,85.34929501086341,Koteshwor,,,0
3,2,0,6,0,3,0,8,0,3,29,4,3,11,4.609090909090909,47.27272727272727,102.15128371906764,BG_00895,27.69151584538577,85.36202452496079,Koteshwor,,,0
10,0,0,11,10,6,0,41,2,8,51,14,5,10,4.311111111111112,191.0,271.60483469587774,BG_00896,27.684110849425988,85.35142763004391,Koteshwor,,,0
13,1,0,27,15,11,1,63,2,11,108,25,12,11,4.4444444444444455,33.22222222222222,131.42608061334604,BG_00897,27.69263880275768,85.34560238468387,Koteshwor,,,0
1,1,0,4,2,0,0,12,2,3,47,7,5,3,4.733333333333333,6.333333333333333,370.1176484435744,BG_00898,27.684216886045963,85.36083847884625,Koteshwor,,,0
54,7,3,51,44,16,0,60,10,16,71,22,10,52,4.292307692307693,252.73076923076923,64.4471819028323,BG_00899,27.68807851885201,85.3374194643196,Koteshwor,,,0
3,4,0,3,1,1,0,1,3,3,30,14,7,4,4.733333333333333,71.66666666666667,346.6211982749408,BG_00900,27.679018249206116,85.43027980319704,Bhaktapur durbar square,,,0
15,2,0,12,5,9,6,12,1,8,55,27,48,45,4.347368421052632,81.5,267.5394841688995,BG_00901,27.667471889617836,85.43007247075687,Bhaktapur durbar square,,,0
9,5,1,15,3,3,2,13,3,12,46,19,21,21,4.584210526315789,64.26315789473684,77.87789259335264,BG_00902,27.67803822848211,85.43649726484597,Bhaktapur durbar square,,,0
21,6,0,33,9,13,0,12,2,11,78,31,21,34,4.403333333333333,64.9,190.4194287211293,BG_00903,27.66778693078185,85.42280314938085,Bhaktapur durbar square,,,0
9,4,1,8,1,4,3,10,5,14,43,22,19,20,4.6,89.8125,105.93729466257804,BG_00904,27.676817387851592,85.43015787066336,Bhaktapur durbar square,,,0
16,10,1,18,4,5,10,23,4,17,69,25,57,34,4.541935483870967,73.64516129032258,93.35381343407892,BG_00905,27.6746466959665,85.43506346456634,Bhaktapur durbar square,,,0
4,2,1,12,5,9,1,5,2,13,38,13,11,27,4.270833333333334,132.66666666666666,217.285487378989,BG_00906,27.673865665521674,85.42164856001594,Bhaktapur durbar square,,,0
3,4,1,7,1,4,1,6,4,10,36,16,15,6,4.733333333333333,71.66666666666667,257.34598490012866,BG_00907,27.678201593706344,85.4301470469026,Bhaktapur durbar square,,,0
15,4,0,14,1,4,0,5,0,6,42,13,2,18,4.776470588235294,50.23529411764706,200.8290351356981,BG_00908,27.66157431904168,85.42440019026557,Bhaktapur durbar square,,,0
0,0,0,0,0,0,0,2,1,7,14,2,1,4,4.933333333333334,22.0,214.6039324334785,BG_00909,27.678038822269755,85.42261691833814,Bhaktapur durbar square,,,0
0,0,0,0,1,0,0,2,0,6,8,4,2,2,4.55,36.0,459.2333487557573,BG_00910,27.67522243297763,85.41673699608943,Bhaktapur durbar square,,,0
7,2,1,12,0,0,0,6,2,4,26,7,6,15,4.513333333333334,66.93333333333334,262.6217315681926,BG_00911,27.680507509205235,85.43884204142536,Bhaktapur durbar square,,,0
3,1,0,1,7,4,0,7,0,3,23,8,8,1,3.3,12.0,499.25641960183503,BG_00912,27.667580510840565,85.41741725463143,Bhaktapur durbar square,,,0
0,1,0,1,1,0,0,0,0,0,3,1,3,0,,,666.1637482036213,BG_00913,27.68245458163377,85.43295600339127,Bhaktapur durbar square,,,0
23,4,0,25,1,8,0,14,0,14,77,24,9,21,4.616666666666667,50.333333333333336,101.25562762877432,BG_00914,27.664602445482384,85.42424920028962,Bhaktapur durbar square,,,0
11,5,1,13,5,9,8,18,2,11,66,20,68,15,4.299999999999999,83.46153846153847,259.8492762830536,BG_00915,27.67096988900084,85.43663666504324,Bhaktapur durbar square,,,0
1,0,0,1,0,2,0,0,0,2,21,7,0,6,4.883333333333334,11.333333333333334,178.3258650290442,BG_00916,27.65977861705567,85.4223147557438,Bhaktapur durbar square,,,0
0,1,0,2,1,0,0,0,0,0,3,4,3,0,,,601.5007064411565,BG_00917,27.681793618505196,85.43295811136065,Bhaktapur durbar square,,,0
14,7,1,20,7,7,9,25,2,17,57,19,73,27,4.499999999999999,78.17391304347827,107.490281132587,BG_00918,27.672750978484885,85.43607920504888,Bhaktapur durbar square,,,0
0,0,0,0,0,0,0,2,0,5,7,1,2,3,4.933333333333334,22.0,314.521430018808,BG_00919,27.679810767836315,85.4228298917273,Bhaktapur durbar square,,,0
0,0,1,0,0,0,0,0,0,1,3,3,1,0,,,548.5771374970337,BG_00920,27.68225733484715,85.4359344995262,Bhaktapur durbar square,,,0
0,0,0,1,0,0,0,1,0,0,4,0,2,0,,,762.5856024876522,BG_00921,27.68290772395021,85.43040596532269,Bhaktapur durbar square,,,0
6,2,0,4,1,7,0,5,0,4,48,13,3,3,3.85,5.5,268.67497486135574,BG_00922,27.664852186231684,85.43614899492638,Bhaktapur durbar square,,,0
5,1,0,0,0,4,0,5,0,1,30,5,4,2,4.75,19.5,469.001612336238,BG_00923,27.66420852193126,85.41681977643317,Bhaktapur durbar square,,,0
0,1,0,1,1,0,0,0,0,0,3,2,2,0,,,599.4929459374226,BG_00924,27.68202909380561,85.4335265941799,Bhaktapur durbar square,,,0
1,1,0,1,6,4,0,6,0,3,23,6,8,0,,,520.8264683248791,BG_00925,27.66811759205542,85.41673946487802,Bhaktapur durbar square,,,0
5,2,1,6,1,3,1,8,4,11,26,12,10,6,4.75,69.5,343.7965991126828,BG_00926,27.6779201889779,85.42778510604356,Bhaktapur durbar square,,,0
10,0,1,6,5,9,16,15,1,11,50,27,96,62,4.367857142857144,87.07142857142857,63.946262975419984,BG_00927,27.671427781381563,85.43302330061339,Bhaktapur durbar square,,,0
7,4,0,10,2,3,0,17,0,7,29,10,8,12,4.490909090909091,31.363636363636363,149.0174004612255,BG_00928,27.674912948777703,85.44269327181937,Bhaktapur durbar square,,,0
10,1,0,14,1,3,0,6,0,7,35,11,2,10,4.819999999999999,76.6,161.9199480477853,BG_00929,27.66160444354565,85.4269546277768,Bhaktapur durbar square,,,0
10,1,0,10,1,3,0,9,0,5,36,11,6,8,4.771428571428571,106.28571428571428,91.14868614028214,BG_00930,27.663409507017203,85.42964501459383,Bhaktapur durbar square,,,0
14,4,1,8,4,8,9,18,6,16,69,29,47,64,4.430357142857143,80.39285714285714,112.6509723417842,BG_00931,27.67501820630332,85.42984961064109,Bhaktapur durbar square,,,0
0,0,0,0,0,0,0,1,0,1,5,0,1,1,5.0,2.0,360.7695694438165,BG_00932,27.680069458473373,85.41769127685659,Bhaktapur durbar square,,,0
11,2,1,6,4,13,0,11,0,4,45,22,35,9,4.42,7.2,236.437839544226,BG_00933,27.667441571488578,85.43296059201492,Bhaktapur durbar square,,,0
1,1,0,0,2,1,0,1,0,3,9,3,4,2,4.6,22.0,389.1206696701457,BG_00934,27.66908148432669,85.41487952248323,Bhaktapur durbar square,,,0
18,4,0,19,1,7,0,12,0,9,72,17,5,17,4.66875,53.4375,51.93558153009989,BG_00935,27.66376425969881,85.42199817550225,Bhaktapur durbar square,,,0
13,2,0,19,2,5,0,10,0,7,60,21,15,12,4.68,80.2,180.05844627913785,BG_00936,27.66508241557429,85.42985630343004,Bhaktapur durbar square,,,0
0,0,0,0,1,0,0,2,0,3,3,4,1,1,4.1,70.0,200.50285213036128,BG_00937,27.673690367968977,85.41450291246923,Bhaktapur durbar square,,,0
23,2,1,23,5,9,10,12,2,12,72,33,60,70,4.348437500000001,91.921875,61.04057733954783,BG_00938,27.669003201319757,85.42746223373027,Bhaktapur durbar square,,,0
0,0,0,1,0,0,0,1,0,0,2,0,1,0,,,901.6108348980008,BG_00939,27.683744865750317,85.42683508705103,Bhaktapur durbar square,,,0
8,2,1,7,1,7,0,5,0,4,45,16,31,4,4.233333333333333,4.333333333333333,77.4871862155689,BG_00940,27.665748286562625,85.43369112317401,Bhaktapur durbar square,,,0
13,7,1,22,7,6,8,31,3,18,55,16,56,27,4.5086956521739125,79.69565217391305,69.53544644355962,BG_00941,27.6732364267858,85.4375005841923,Bhaktapur durbar square,,,0
3,4,0,3,1,2,0,5,3,7,33,15,11,4,4.733333333333333,71.66666666666667,278.0461035425857,BG_00942,27.678400257215877,85.43054485288022,Bhaktapur durbar square,,,0
0,0,0,0,0,0,0,1,0,1,0,2,0,2,5.0,2.0,432.77542086860586,BG_00943,27.660151272361592,85.43265210158177,Bhaktapur durbar square,,,0
0,0,0,0,0,0,0,3,1,8,14,2,1,4,4.933333333333334,22.0,295.0317251490946,BG_00944,27.678205073665687,85.42356693173846,Bhaktapur durbar square,,,0
5,5,1,9,2,2,2,9,3,8,36,21,25,18,4.706666666666666,99.8,96.29435579430428,BG_00945,27.6770934561656,85.43214156924124,Bhaktapur durbar square,,,0
3,4,0,2,1,1,0,4,3,5,33,15,7,4,4.733333333333333,71.66666666666667,323.3047193098351,BG_00946,27.679008184445,85.4312830344122,Bhaktapur durbar square,,,0
8,2,1,7,1,7,0,6,0,3,44,16,30,4,4.233333333333333,4.333333333333333,55.058151349430055,BG_00947,27.66580712303445,85.43306873493268,Bhaktapur durbar square,,,0
14,4,1,12,5,10,17,18,5,17,76,34,69,63,4.401818181818183,91.50909090909092,97.59471863890256,BG_00948,27.67374904455845,85.43204036511337,Bhaktapur durbar square,,,0
14,8,1,11,5,8,11,20,3,20,67,29,77,46,4.385,90.875,75.61388847431844,BG_00949,27.67312322024481,85.43403844082616,Bhaktapur durbar square,,,0
2,0,0,9,3,7,0,3,1,9,16,10,5,14,4.361538461538462,108.23076923076924,365.1493236361467,BG_00950,27.673818862014254,85.41849798312289,Bhaktapur durbar square,,,0
5,0,0,1,4,3,0,7,2,4,18,6,5,2,3.0,2.0,410.3703362366268,BG_00951,27.66873438449853,85.44188079025965,Bhaktapur durbar square,,,0
13,4,1,8,4,7,8,17,2,11,65,23,66,22,4.409999999999998,71.45,227.36828435329693,BG_00952,27.67052282662812,85.43491486772167,Bhaktapur durbar square,,,0
4,1,0,3,1,4,0,3,0,3,22,3,1,1,3.0,2.0,375.1776355017001,BG_00953,27.663787150433944,85.43925858111713,Bhaktapur durbar square,,,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,853.163228221921,BG_00954,27.684490922517924,85.42496597249298,Bhaktapur durbar square,,,0
1,0,0,1,1,2,0,2,0,3,13,5,0,2,5.0,2.0,334.8404445529919,BG_00955,27.661902682174357,85.4333730661282,Bhaktapur durbar square,,,0
3,2,0,9,9,7,0,3,1,5,16,11,9,12,4.245454545454546,127.63636363636364,240.6370487784308,BG_00956,27.67126728321219,85.41829523803109,Bhaktapur durbar square,,,0
4,2,1,12,0,8,1,5,2,14,39,11,9,27,4.270833333333334,132.66666666666666,117.53674330289095,BG_00957,27.67485638620196,85.42188432647828,Bhaktapur durbar square,,,0
15,1,0,14,4,9,6,10,1,8,55,29,49,45,4.335897435897436,79.3076923076923,269.4396990065,BG_00958,27.667605984782007,85.4303547002474,Bhaktapur durbar square,,,0
8,1,0,7,2,3,0,8,0,4,35,15,11,6,4.68,147.4,51.82374424163016,BG_00959,27.664017789767712,85.4307309594732,Bhaktapur durbar square,,,0
9,0,0,6,1,2,0,6,0,5,27,9,3,7,4.771428571428571,106.28571428571428,266.81556126196045,BG_00960,27.661773575998787,85.42875948273118,Bhaktapur durbar square,,,0
12,5,1,14,7,6,8,20,2,14,51,21,72,19,4.4875,69.625,179.67890137843605,BG_00961,27.67204419931453,85.43723250892381,Bhaktapur durbar square,,,0
0,0,0,2,2,0,0,2,0,3,8,4,2,2,4.55,37.0,379.515398049523,BG_00962,27.67331989284077,85.41631462771673,Bhaktapur durbar square,,,0
9,1,0,8,1,4,0,5,0,3,36,18,15,2,5.0,2.0,183.71769220160303,BG_00963,27.66516126107563,85.43110573529282,Bhaktapur durbar square,,,0
8,2,1,6,1,9,0,6,0,4,46,17,31,4,4.233333333333333,4.333333333333333,121.94704772251885,BG_00964,27.66604169080489,85.43400248068588,Bhaktapur durbar square,,,0
0,0,0,1,0,0,0,1,0,0,2,0,1,0,,,840.4361426709719,BG_00965,27.683754626627827,85.43117317522362,Bhaktapur durbar square,,,0
13,5,0,21,2,3,0,21,2,10,42,9,14,16,4.45,48.142857142857146,193.77660772591105,BG_00966,27.67549959155137,85.4418174796104,Bhaktapur durbar square,,,0
0,0,0,1,0,4,0,4,1,10,15,5,1,5,4.95,17.5,188.7151626718057,BG_00967,27.676276704428115,85.4209192529361,Bhaktapur durbar square,,,0
5,2,0,4,1,6,0,5,0,4,47,12,1,4,4.233333333333333,4.333333333333333,262.99344915033663,BG_00968,27.66409379043765,85.43536784885633,Bhaktapur durbar square,,,0
0,0,1,4,0,2,0,5,2,7,17,6,5,4,4.9,32.0,432.4375989900356,BG_00969,27.67893272994555,85.42606029623623,Bhaktapur durbar square,,,0
24,4,1,24,5,10,10,11,2,11,78,33,61,72,4.340000000000001,91.86153846153846,96.51902950757896,BG_00970,27.66904447802421,85.42706773532099,Bhaktapur durbar square,,,0
8,4,0,11,5,3,1,24,2,10,25,10,21,8,4.766666666666667,11.333333333333334,138.45145621450433,BG_00971,27.67271407045571,85.44114885240334,Bhaktapur durbar square,,,0
4,1,2,8,0,6,2,10,2,16,38,8,8,17,4.292307692307692,136.92307692307693,98.83778880127954,BG_00972,27.67640125084993,85.42418168681829,Bhaktapur durbar square,,,0
16,5,0,13,8,8,0,11,1,9,60,21,10,15,4.715384615384616,9.461538461538462,142.4291957322049,BG_00973,27.666083384459498,85.4207742955418,Bhaktapur durbar square,,,0
7,6,1,13,2,1,1,6,4,9,44,16,13,17,4.62,72.66666666666667,222.32407886490304,BG_00974,27.67898901317828,85.43528748511913,Bhaktapur durbar square,,,0
13,2,1,6,5,13,1,11,1,6,63,24,50,23,4.277777777777778,70.94444444444444,245.41945741673368,BG_00975,27.668572054694376,85.43336027379208,Bhaktapur durbar square,,,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,976.970438091082,BG_00976,27.68498137859629,85.43103553442114,Bhaktapur durbar square,,,0
9,4,0,11,6,4,7,22,2,12,25,11,27,6,4.675,14.0,87.11379533673475,BG_00977,27.671783129842108,85.44003262925834,Bhaktapur durbar square,,,0
15,5,0,13,8,9,0,10,1,7,66,21,10,20,4.622222222222222,72.94444444444444,162.7715950841202,BG_00978,27.666832118102345,85.42075493403284,Bhaktapur durbar square,,,0
14,4,1,12,5,9,16,18,5,17,74,33,68,61,4.383018867924529,93.41509433962264,88.43790539909503,BG_00979,27.67394144817345,85.4321992261223,Bhaktapur durbar square,,,0
10,2,0,5,8,7,0,7,0,4,47,10,6,8,4.471428571428571,14.0,347.574629168158,BG_00980,27.66658550521856,85.41872705624952,Bhaktapur durbar square,,,0
1,0,0,1,1,0,0,1,0,3,7,4,0,2,5.0,2.0,366.8371712845967,BG_00981,27.66115932782039,85.43308697418655,Bhaktapur durbar square,,,0
0,0,0,1,0,0,0,3,0,7,14,3,2,3,4.933333333333334,22.0,116.52156278123918,BG_00982,27.676982514081555,85.4199248952265,Bhaktapur durbar square,,,0
4,2,1,11,1,7,0,6,1,13,40,12,9,24,4.204761904761905,142.57142857142858,278.3832734394924,BG_00983,27.67445719474541,85.4202489778278,Bhaktapur durbar square,,,0
15,2,2,23,5,16,12,15,5,20,88,34,55,85,4.327027027027028,99.75675675675676,119.05365320759712,BG_00984,27.671564230002,85.42577436846703,Bhaktapur durbar square,,,0
23,4,0,25,1,6,0,12,0,13,68,26,7,21,4.616666666666667,50.333333333333336,86.19546904799004,BG_00985,27.663774065059688,85.42444482509809,Bhaktapur durbar square,,,0
0,0,0,0,1,0,0,2,0,3,2,3,1,1,4.1,70.0,163.70363356948394,BG_00986,27.674113259848973,85.4140115670602,Bhaktapur durbar square,,,0
23,4,0,27,1,7,1,11,1,14,80,27,18,23,4.63,58.2,134.5645890848476,BG_00987,27.66549508485755,85.42651236704032,Bhaktapur durbar square,,,0
10,4,0,12,6,4,7,24,2,12,26,11,35,11,4.488888888888889,96.33333333333331,64.72167469880858,BG_00988,27.67198691719717,85.43963066419462,Bhaktapur durbar square,,,0
0,0,0,0,0,0,0,0,0,2,3,0,2,1,5.0,2.0,339.9170870768815,BG_00989,27.68099250149794,85.42056799300317,Bhaktapur durbar square,,,0
17,3,1,6,5,9,19,15,3,13,66,30,94,71,4.398461538461539,82.41538461538461,69.62481882752806,BG_00990,27.67232836491531,85.43184526925275,Bhaktapur durbar square,,,0
