place_id,restaurant_name,latitude,longitude,search_area,building_count_500m,Demand,Accessibility,Competition,Population
ChIJyfJrg8UZ6zkRZyRZ_2Z1WYo,Sarang Bakery And Coffee Shop,27.6737046,85.32437550000002,Patan durbar square,2927,0.4465,0.3591,0.3594,0.5117
ChIJ2Zn9jzMY6zkRcl40FAR3XdQ,Kairos Cafe,27.6751698,85.3104099,Patan durbar square,1637,0.2955,0.4172,0.3725,0.2862
ChIJY9T8qL0Z6zkRx_dFeJwWZgo,The Entrance Cafe,27.6806826,85.3211855,Patan durbar square,1360,0.2875,0.4129,0.441,0.2378
ChIJl7E3GskZ6zkRMHlHIEZCtWE,Dhokaima Cafe,27.6781168,85.3208863,Patan durbar square,1729,0.3885,0.4726,0.4222,0.3023
ChIJ5YzodAAZ6zkRpmTxhIkIq6Y,"Caffeophilia, Jhamsikhel",27.6757871,85.3131375,Patan durbar square,1410,0.4401,0.5075,0.3609,0.2465
ChIJXcj2AgAZ6zkR9oezk83p-5U,De Garden Cafe,27.664320000000004,85.3297407,Patan durbar square,2041,0.2144,0.4931,0.4646,0.3568
ChIJLbs4NP0Z6zkRzfuocorrLh8,cozy cafe,27.6733375,85.3270053,Patan durbar square,2867,0.3695,0.3463,0.3972,0.5012
ChIJR6qpA2IZ6zkRckTnThRkln8,7 Iron Golf | Cafe and Bistro,27.6793207,85.317962,Patan durbar square,1434,0.406,0.4726,0.4171,0.2507
ChIJKSgjEA4Z6zkRLr32IE_tX50,Yaksha Coffee,27.6699347,85.326043,Patan durbar square,3204,0.4998,0.4261,0.4282,0.5601
ChIJFRVm3_UZ6zkRBGEfOOPMZ-0,Top Of The World Jhamsikhel,27.6806902,85.31040399999999,Patan durbar square,1465,0.198,0.3654,0.3829,0.2561
ChIJYUZDUjQY6zkR78FXlSUQyKY,Cafe Soma - Jhamsikhel,27.6824888,85.31059809999999,Patan durbar square,1483,0.1803,0.3563,0.4232,0.2593
ChIJP9T8TgAZ6zkRsjTnAdVeBW0,FiLLi Cafe | Labim Mall - Lalitpur,27.6776307,85.3167249,Patan durbar square,1484,0.4314,0.437,0.3708,0.2594
ChIJNVMCtRoZ6zkRaacWQm4uMiY,Cafe D Galli,27.6717375,85.32541289999999,Patan durbar square,3191,0.5145,0.3837,0.3933,0.5579
ChIJCbfqmooZ6zkR4BwHCO3Yp6A,Dalucha Cafe - Newari Cuisine Patan,27.6752828,85.31965869999999,Patan durbar square,2144,0.5614,0.4356,0.3871,0.3748
ChIJZYZiYAAZ6zkRZGW2MsoSuJs,Mugly Cafe,27.6802266,85.3217501,Patan durbar square,1379,0.276,0.4073,0.4353,0.2411
ChIJ1TqSqcsZ6zkRfDNVCDsswxA,The Village Cafe,27.6777661,85.3093847,Patan durbar square,1559,0.2056,0.3782,0.3717,0.2726
ChIJTb6ACQAZ6zkRq7R3IPI0w10,Better Coffee,27.688342400000003,85.3091494,Patan durbar square,2093,0.1743,0.3219,0.4696,0.3659
ChIJLW3Z_DYZ6zkRKeJXxchuot8,Seasonal Cafe,27.6759208,85.3204622,Patan durbar square,2107,0.4982,0.4139,0.3802,0.3684
ChIJuymldgAZ6zkRWJKsOSnGj5w,LA CREZI,27.6759917,85.3080213,Patan durbar square,1803,0.1963,0.3662,0.4056,0.3152
ChIJfXBDpMUZ6zkRSWQz3BjvT-M,Cafe Du Temple Lalitpur,27.6739613,85.32542699999999,Patan durbar square,2833,0.4246,0.3581,0.3804,0.4953
ChIJX5iftyoZ6zkREasnVI6EbCE,Café Chuka,27.6762441,85.3229326,Patan durbar square,2354,0.4125,0.37,0.3684,0.4115
ChIJLbcDt0IZ6zkRRwNW02jA8Sc,House 5,27.6780862,85.3080385,Patan durbar square,1726,0.1807,0.3909,0.4054,0.3017
ChIJYxv8AwoZ6zkRPUGZ-qCbiys,Hand Brew Coffee,27.676992400000003,85.3102227,Patan durbar square,1506,0.2338,0.356,0.3652,0.2633
ChIJlxyesw8Z6zkRGLjEsAkMkuE,COCO by Shaligram {deli AKUJ Patan),27.6709698,85.3115804,Patan durbar square,1727,0.2629,0.416,0.4575,0.3019
ChIJz8NpXzQY6zkRthLz231tdaI,kar.ma COFFEE,27.6775609,85.3110554,Patan durbar square,1452,0.2598,0.3424,0.3626,0.2538
ChIJIblHGwAZ6zkRh0pLnowLyPg,24 March Cafe,27.676515100000003,85.31355909999999,Patan durbar square,1363,0.4268,0.4599,0.3625,0.2383
ChIJD0rTq8EX6zkRVmvaC6WnYx8,Museum Cafe,27.6333814,85.3178939,Patan durbar square,0,0.0,0.1481,0.7944,0.0
ChIJN0PVRfoZ6zkR64Nh1Wc9WZE,Chamomile cafe Chiya Diaries,27.6818387,85.3177123,Patan durbar square,1327,0.3098,0.4414,0.4516,0.232
ChIJuYQcnWsX6zkRqLT5_leT7E8,ONE2ONE Coffee Shop,27.6581969,85.31718269999999,Patan durbar square,165,0.0281,0.2676,0.5239,0.0288
ChIJK1tmjEwX6zkRtV-2jUykF5M,noonsoon cafe,27.6574762,85.3197723,Patan durbar square,212,0.0161,0.2673,0.5244,0.0371
ChIJQZw3izcZ6zkRJcRLj71q2h8,Corridor Cafe,27.6719473,85.3249482,Patan durbar square,3153,0.5458,0.396,0.3821,0.5512
ChIJzfPBADIY6zkRmTWaWYQ48pE,Cafe' ASSA,27.6726938,85.3088081,Patan durbar square,1803,0.2159,0.3404,0.4602,0.3152
ChIJPzXtupAZ6zkRpInLP7QNRKA,Cafe Fika,27.6762323,85.3084557,Patan durbar square,1741,0.2096,0.3643,0.3875,0.3044
ChIJLcRwAjIY6zkRuMm_b57kKhA,Saathi cafe,27.6707286,85.3081021,Patan durbar square,1524,0.1572,0.3125,0.4793,0.2664
ChIJaToMp6QZ6zkRNklFzGAUAFA,46 Cafe,27.6819148,85.3285271,Patan durbar square,1949,0.3066,0.4136,0.5085,0.3407
ChIJ1c4dM6oZ6zkRTh6ovEWiNkI,"S Cafe, lagankhel",27.6661746,85.3207442,Patan durbar square,2069,0.3895,0.4331,0.5177,0.3617
ChIJC936EgAZ6zkRGJ9soMztQOs,Joint Bar and Grill,27.6725287,85.3154802,Patan durbar square,1678,0.4728,0.5176,0.3942,0.2934
ChIJL4Nt4TcZ6zkRrw07pDDh_Ik,Nepal Micropub Jhamsikhel,27.6786375,85.3143559,Patan durbar square,1297,0.3502,0.4305,0.3592,0.2267
ChIJhbZcVTMY6zkRSbObjZ3kggE,TITOS JHAMSIKHEL,27.6758924,85.3138069,Patan durbar square,1423,0.4529,0.5095,0.365,0.2488
ChIJ1eSM9UoZ6zkRqj6vhjwh2Qc,The Lab at Labim - Vinyl & Cocktail Bar,27.6774624,85.3167879,Patan durbar square,1518,0.4532,0.4342,0.3665,0.2654
ChIJZQBKcf0Z6zkRPwWXpkU4Jv4,Sunset Cafe & Bar,27.6806781,85.3104166,Patan durbar square,1466,0.198,0.3654,0.3824,0.2563
ChIJjf3ELVgZ6zkRfkKFRkWGZ64,365 Mini Pub,27.6794525,85.3080161,Patan durbar square,1687,0.1761,0.3912,0.393,0.2949
ChIJHVhKXvUZ6zkRoM_A149iGS4,Watering Hole Gastro Pub,27.6787003,85.3111704,Patan durbar square,1456,0.2307,0.3421,0.3557,0.2545
ChIJyxNFNs4Z6zkR6Fwvilsj9g0,PetPooja Restro & Bar,27.671502,85.3208604,Patan durbar square,2645,0.551,0.4509,0.4084,0.4624
ChIJsdfrkTUY6zkRNmOfFQ3Kpj4,Base Camp: Outdoor Lifestyle,27.6808872,85.3100494,Patan durbar square,1465,0.1922,0.3754,0.3848,0.2561
ChIJM_7DoKgZ6zkRQrBXzuaYt5o,Vintage Bar & Grill,27.670507,85.31148429999999,Patan durbar square,1714,0.2394,0.4136,0.4651,0.2997
ChIJfUWPZQAZ6zkRT1WwnCfZFCk,Fruish Bar,27.6716935,85.319497,Patan durbar square,2513,0.5293,0.4832,0.4407,0.4393
ChIJLXPN5jQY6zkRU7Mp9XWnoZU,Beers N' Cheers,27.6784332,85.3121223,Patan durbar square,1343,0.3091,0.375,0.3472,0.2348
ChIJAebuP6cZ6zkRiL-7S_IrAW0,Nepali Ghar Restaurant & Bar,27.676767,85.3246532,Patan durbar square,2422,0.3988,0.4115,0.3886,0.4234
ChIJa62kjjIY6zkR_LFhjjck9eQ,Manny's Eatery & tapas bar,27.6711925,85.31149429999999,Patan durbar square,1718,0.2751,0.4173,0.4553,0.3003
ChIJzfbcnI8Z6zkR9AV3g2dZPsI,Vinita's Lounge And Bar,27.671426200000003,85.3202125,Patan durbar square,2592,0.5386,0.4918,0.4196,0.4531
ChIJ5Z9iQVYZ6zkRPROXQqvkNFA,Brigade bar,27.6756733,85.3150979,Patan durbar square,1542,0.4771,0.5125,0.3707,0.2696
ChIJTejNBwAZ6zkR4jKEPNnGj9w,TANGERINE brunch l bar,27.6857364,85.31256929999999,Patan durbar square,1958,0.2419,0.3893,0.4549,0.3423
ChIJ1SFAe7IX6zkRZtV2wr3SmOo,"Mud House Rooftop Restro & Bar (karaoke,tattoos)",27.6576239,85.325566,Patan durbar square,429,0.0148,0.2478,0.5423,0.075
ChIJC20FUogZ6zkRM1V33yXv0p4,The Big O • Fast Casual Restaurant & Bar,27.681703,85.3108147,Patan durbar square,1412,0.1816,0.3581,0.3879,0.2469
ChIJxy-ZMwAZ6zkRYVk60NgynLM,Bar Bar,27.6785,85.311335,Patan durbar square,1448,0.2463,0.34,0.356,0.2531
ChIJLxPAdMcZ6zkRt1Tcqc1kTXg,Lakhe Bar,27.677404100000004,85.30924019999999,Patan durbar square,1576,0.2108,0.3537,0.3738,0.2755
ChIJ4aiWULwZ6zkRgGIH-VtRSNg,Rockin Jokers Lounge Bar,27.6784415,85.30991829999999,Patan durbar square,1521,0.2131,0.3804,0.3641,0.2659
ChIJp-utvskZ6zkRysiFZgdhY3U,AmPm Pub,27.6763937,85.3085096,Patan durbar square,1728,0.2112,0.3635,0.3861,0.3021
ChIJdQDA7MwZ6zkRsVtUQxRYxS4,Indie Restro & Bar,27.6742958,85.3150855,Patan durbar square,1556,0.4885,0.5134,0.388,0.272
ChIJ_WvRtXgZ6zkRWWb7yugCTs0,Dori Bar,27.6722017,85.31966010000001,Patan durbar square,2560,0.5268,0.4813,0.4252,0.4476
ChIJuXA2Qu8Z6zkRdWZWLnZStWs,South Side Wine Bar,27.677632,85.3113412,Patan durbar square,1418,0.2866,0.3709,0.358,0.2479
ChIJCf01QAAZ6zkR4cmGVxni-wk,DejaVu Bakery and Brew,27.6765759,85.3214479,Patan durbar square,2060,0.4602,0.3919,0.3798,0.3601
ChIJpRiAYfcZ6zkRGafCMRyIANg,Tumbaha Bakery & Cafe,27.674546,85.3259803,Patan durbar square,2729,0.372,0.3606,0.3905,0.4771
ChIJMXqtJUwZ6zkR9kA9Ap00UUY,Little Oven,27.6803424,85.32566779999999,Patan durbar square,1528,0.2434,0.3584,0.4885,0.2671
ChIJPY5zLLEZ6zkRmlYTSd5xJxE,Baked and Served,27.666097200000003,85.33123789999999,Patan durbar square,2241,0.271,0.4682,0.4656,0.3918
ChIJ80yHRQAZ6zkRgARcPl_WjeA,The Green Bakery,27.6750143,85.3209097,Patan durbar square,2315,0.5329,0.4399,0.3666,0.4047
ChIJZ5RhXQMZ6zkR1aUoP6ylBLs,Bagels & Co,27.6777831,85.3123464,Patan durbar square,1299,0.361,0.3778,0.3455,0.2271
ChIJ2XnOdNAZ6zkRLIyT5UuiR8Q,Dragon Bakery,27.6689262,85.3237278,Patan durbar square,2851,0.5126,0.463,0.4546,0.4984
ChIJL4t-CgAZ6zkRkBS_ooAjedY,Trisara: The Baking Factory (Kumaripati Branch),27.6715595,85.3187571,Patan durbar square,2330,0.4974,0.5302,0.4408,0.4073
ChIJU1EiIsIZ6zkRk1oN-iWWGgo,Mangalbazar Bakery & Cafe,27.6737381,85.32586719999999,Patan durbar square,2852,0.3991,0.3558,0.3908,0.4986
ChIJEURnbQAZ6zkRSnzayK8Ju2I,RnB Coffee by Enerzie Bakery,27.6697534,85.3329497,Patan durbar square,2137,0.2794,0.4141,0.5075,0.3736
ChIJyQhYlyEZ6zkRFJ7uJDVEgFE,Shreya Bakery,27.673472,85.3192483,Patan durbar square,2434,0.5686,0.5054,0.4052,0.4255
ChIJGevwGBgZ6zkRkXkE8unZ-f4,Makoo Bakery,27.6719052,85.313116,Patan durbar square,1684,0.3381,0.4345,0.4114,0.2944
ChIJe1xe5d4Z6zkRkTVv0pjKcz8,Reeva's coffee & bakery house,27.6684678,85.3163774,Patan durbar square,2117,0.3014,0.4558,0.4657,0.3701
ChIJVdJXD8kZ6zkR01xaeHUnHl8,"SHERPA BAKERY AND COFFEE SHOP, PATAN DHOKA",27.679772,85.3204441,Patan durbar square,1373,0.3399,0.4378,0.4329,0.24
ChIJ3a3VyEQZ6zkRWdBe62BxfW0,German Bakery Lalitpur,27.6757893,85.31436459999999,Patan durbar square,1477,0.4626,0.5124,0.3681,0.2582
ChIJ8WGYx_kZ6zkRRUKKILUMgr8,Saath Bakery Cafe (साथ बेकरी क्याफे),27.6650501,85.32030470000001,Patan durbar square,1900,0.2918,0.4787,0.5419,0.3322
ChIJW8AWRQAZ6zkR99RdoF-Miuw,Traditional Bakery,27.6668553,85.3135532,Patan durbar square,1559,0.1274,0.3245,0.4975,0.2726
ChIJuXZj2ckZ6zkRzwfTmMh-OgY,Fuji Bakery,27.681844,85.32043379999999,Patan durbar square,1428,0.2772,0.452,0.4418,0.2497
ChIJ_cQBm6cZ6zkRbbHHIz5W3ss,High Himalayan Bakery,27.6673772,85.3310553,Patan durbar square,2437,0.297,0.4552,0.4691,0.426
ChIJ3Q9VUDAZ6zkR96P91ftRHBI,Home Cafe & Bakery,27.6726121,85.323517,Patan durbar square,2858,0.5966,0.3993,0.3549,0.4997
ChIJT1lk3f8Z6zkRKwiV-8xFIdw,Dhokaima Bakery,27.6786669,85.3208274,Patan durbar square,1601,0.3632,0.4553,0.4138,0.2799
ChIJD97BGAAZ6zkR0KbJ0PRkd9E,Kaya's Bakery,27.6687847,85.3297947,Patan durbar square,2748,0.3475,0.4668,0.4842,0.4804
ChIJF0QB4gAZ6zkRcfpvs7rgJDc,Lady BonBon,27.6770962,85.30910879999999,Patan durbar square,1630,0.2135,0.3518,0.3741,0.285
ChIJIT28BjIY6zkRhalCG04xYus,Higher Ground Bakery & Crafts,27.670276200000004,85.3087154,Patan durbar square,1502,0.1497,0.2996,0.4721,0.2626
ChIJtyRbQ4sZ6zkR68Hz-ud1fKQ,European Bakery - Ekantakuna,27.6696016,85.30966640000001,Patan durbar square,1500,0.1516,0.3009,0.4691,0.2622
ChIJDbZUt4UX6zkRL_DnSqoODaY,Vienna Bakery Cafe,27.6769263,85.31166449999999,Patan durbar square,1344,0.3352,0.3908,0.3604,0.235
ChIJzaP8h9oZ6zkR8D9InKKcNGI,Royal Bakery,27.676429,85.3113023,Patan durbar square,1419,0.3345,0.38,0.3631,0.2481
ChIJz7p6tWIZ6zkR2aWE7UhVmHI,European Bakery - Kumaripati,27.670773,85.31988079999999,Patan durbar square,2471,0.5152,0.4709,0.4395,0.432
ChIJiaR0EpAZ6zkRchVS13kVV1M,MINI CAKERY & BAKERY,27.6605226,85.3398902,Patan durbar square,0,0.0,0.2312,0.5439,0.0
ChIJFemLUHkX6zkR1pIWcXZ7GsY,Manna Bakery and Confectionary | cake shop in lalitpur,27.6521306,85.3184261,Patan durbar square,0,0.0,0.2172,0.5069,0.0
ChIJ9dlW2hwZ6zkR2rBXtWxs6pA,Julie's Cakes & Pastries,27.6864496,85.3168494,Patan durbar square,1849,0.3321,0.4112,0.4932,0.3233
ChIJ2bGx2CkZ6zkRQCfZAZtjc8o,Gajalaxmi Bakery & Cafe,27.6745116,85.32799020000002,Patan durbar square,2545,0.3512,0.3776,0.4054,0.4449
ChIJhwoXewAZ6zkR36U7Yek9xIM,Lakuri bakery,27.6754021,85.3101327,Patan durbar square,1629,0.2841,0.3731,0.3695,0.2848
ChIJLeFXn4YZ6zkRCU65LP9YhEs,SAZzz's Bakery,27.6761702,85.32656279999999,Patan durbar square,2461,0.3585,0.3657,0.4052,0.4302
ChIJryECJdYZ6zkRRSG-Gf6UENQ,Makoo Bakery Talchikhel,27.659103,85.32058440000002,Patan durbar square,576,0.0535,0.3126,0.5209,0.1007
ChIJOzk5ucYZ6zkR9s5WXEUbzFY,Shree Seithu Bakery Shop,27.6776585,85.3282598,Patan durbar square,2020,0.2935,0.4048,0.4522,0.3531
ChIJDVChD9AZ6zkRuvliC-Qpw4Y,Delight Bakery,27.667772,85.326932,Patan durbar square,2996,0.4263,0.3863,0.4744,0.5238
ChIJUwDhmNoZ6zkRo20sLsjkOzk,MUM'S BAKERY,27.6677409,85.32650679999999,Patan durbar square,2980,0.4566,0.4311,0.4756,0.521
ChIJdWCgFQAZ6zkRwK9WwAKWOz4,Bishram Bakery,27.667972,85.3263403,Patan durbar square,3009,0.4584,0.4314,0.4806,0.526
ChIJAxC4-9IZ6zkR363k5MBxw-o,Royal Bakery Factory,27.6675767,85.32466000000001,Patan durbar square,2702,0.4946,0.4082,0.4933,0.4724
ChIJIUXwDqkZ6zkRiAsv3TWoRSM,Ageno Bakery Cafe,27.6676333,85.31622879999999,Patan durbar square,2083,0.251,0.3548,0.4803,0.3642
ChIJ5-Gsw0oY6zkR80308R-xdXE,HONG FU PASTRY,27.6836584,85.3124823,Patan durbar square,1592,0.1331,0.3287,0.4512,0.2783
ChIJv4ZtPwAX6zkRD-wAXwvTKLc,Levain Classic and Authentic Bakery,27.645209,85.3259846,Patan durbar square,0,0.0,0.1956,0.5228,0.0
ChIJdzxFTAAZ6zkROZ-eowCVSiI,Chocoffle bakery,27.6682716,85.31236469999999,Patan durbar square,1629,0.1618,0.3494,0.4822,0.2848
ChIJW6L1egAZ6zkRt63-HPm9PJs,Manna Bakery Satdoato,27.6597028,85.3239428,Patan durbar square,819,0.03,0.2787,0.5249,0.1432
ChIJce6VaugZ6zkRJhy_A0g2bvc,Bake House Bakery,27.6744551,85.2995449,Patan durbar square,227,0.016,0.2413,0.5407,0.0397
ChIJYe3FgDMZ6zkRiSZxMxSeNNw,Lavish Bakery Station,27.659453,85.3167423,Patan durbar square,378,0.0642,0.3334,0.511,0.0661
ChIJvfTvaHkX6zkRY05vuUAErzQ,The GrG Bakery,27.647974,85.3189697,Patan durbar square,0,0.0,0.2019,0.4724,0.0
ChIJP73LduUZ6zkRgkZmi0MfMSg,Cafe Manjari,27.6741803,85.3242621,Patan durbar square,2892,0.4227,0.3587,0.367,0.5056
ChIJw15StqMZ6zkROjtju5E__pU,Josh cafe,27.6744182,85.326526,Patan durbar square,2731,0.3598,0.347,0.3948,0.4774
ChIJo3GV-LgZ6zkRH8cdcV9XQe8,24 Carat Coffee,27.6718686,85.325828,Patan durbar square,3188,0.4927,0.3696,0.3895,0.5573
ChIJy_RwCyAZ6zkRYxeeW20uHSc,"San Coffee, Jhamsikhel",27.6795522,85.31018259999999,Patan durbar square,1475,0.1972,0.3771,0.3671,0.2579
ChIJn13EL2gZ6zkREPd-hyTw-NI,Sips and stories,27.6710786,85.32075689999999,Patan durbar square,2593,0.5285,0.4646,0.4185,0.4533
ChIJPcWjRsIZ6zkRO6Cx6_VEVOc,"ARABICA COFFEE, Manbhavan",27.6696794,85.3163203,Patan durbar square,2000,0.3701,0.4596,0.4577,0.3497
ChIJR6Hy4GsZ6zkR4-DVkulXXyM,Coffee Corner & Lounge,27.6737662,85.3245264,Patan durbar square,2911,0.4356,0.3565,0.3619,0.5089
ChIJwZhwfQAZ6zkRJYGo_uoPbGs,Coffee brewers academy,27.6733029,85.3236912,Patan durbar square,2841,0.5362,0.3907,0.3536,0.4967
ChIJjUCVUgAZ6zkRoVbYnh_artE,Layaku Cafe,27.6732125,85.324441,Patan durbar square,2894,0.5094,0.381,0.3667,0.5059
ChIJm55l-CEZ6zkRo_SHMTlDqlM,Himalayan Java Coffee - KGH Patan,27.6766985,85.3211735,Patan durbar square,2002,0.4532,0.4148,0.3839,0.35
ChIJtymiaAAZ6zkRBqjJMWPSxhQ,Diamas Cafe,27.674912100000004,85.33000439999999,Patan durbar square,2202,0.2412,0.3715,0.4661,0.385
ChIJu5S3uOoX6zkRVadplWOZTts,coffee Aagan,27.6766714,85.3161813,Patan durbar square,1534,0.4722,0.4134,0.3733,0.2682
ChIJrYN5ZgAZ6zkRIyCASLPr5n4,Marquie cafe,27.6741719,85.32469019999999,Patan durbar square,2854,0.4154,0.3599,0.3695,0.499
ChIJ43YsMQAZ6zkR12MXuX3swVw,The Brew Club,27.67909,85.30793400000002,Patan durbar square,1699,0.1766,0.4028,0.3891,0.297
ChIJwTDNZFYZ6zkR5PC8qyJ8kuE,Coffee Guff,27.6631234,85.3149241,Patan durbar square,1076,0.114,0.3958,0.5554,0.1881
ChIJg3GDCwAZ6zkRuD9jGo9eXMg,Roastero Coffee,27.6864519,85.3129381,Patan durbar square,1941,0.242,0.3827,0.4603,0.3393
ChIJW3JrcQAZ6zkRDwDp95aj-9Y,"Himalayan Java Coffee - Kumaripati, Lalitpur, Nepal",27.6721362,85.31633800000002,Patan durbar square,1798,0.4888,0.4865,0.4123,0.3143
ChIJKzOlUVwZ6zkRFHJ9SRSwcw4,Coffee Pathsala,27.6727294,85.3198668,Patan durbar square,2605,0.5665,0.4664,0.3975,0.4554
ChIJqYmxS0wZ6zkRQHI1kxyxd5c,Himalayan Java Coffee - Embark,27.6826875,85.31893749999999,Patan durbar square,1453,0.2824,0.4442,0.4602,0.254
ChIJmYVRc3gZ6zkR3JQ-EJBiQIc,The Baristas Coffee School (Kumaripati Branch),27.6708237,85.319704,Patan durbar square,2462,0.5154,0.4721,0.4463,0.4304
ChIJPQLKcgAZ6zkRikDSn6XDP9o,The Old Alley,27.6729571,85.3248457,Patan durbar square,2975,0.5154,0.4043,0.3779,0.5201
ChIJHWe64-cZ6zkRHePB8QIB3Lc,Himalayan Java Coffee - Jhamsikhel,27.6790906,85.3099879,Patan durbar square,1494,0.1928,0.3822,0.3649,0.2612
ChIJz7hEpzIY6zkRpjnEYVfDTdE,Himalayan Java Coffee,27.6701731,85.3126151,Patan durbar square,1770,0.2568,0.4099,0.4656,0.3094
ChIJg3ZZj8kZ6zkRmGgRBG7svpo,Crave (Central Kitchen),27.6722144,85.3169985,Patan durbar square,1918,0.5045,0.5083,0.4208,0.3353
ChIJJdLrmYoZ6zkRH9qIJZkUChI,Saayoni Cafe,27.6762708,85.3254572,Patan durbar square,2533,0.3819,0.3911,0.3917,0.4428
ChIJW5yaSAAX6zkRFMXuIPv8vd8,Arabica Speciality Coffee House,27.626497300000004,85.31849129999999,Patan durbar square,0,0.0,0.1238,0.7944,0.0
ChIJfRYn8VQZ6zkRY2x92B8VXwo,Coffee Ritual,27.6740043,85.320212,Patan durbar square,2473,0.5993,0.455,0.3716,0.4323
ChIJFyWtIgAZ6zkRJrY12mleY28,Carmandu Collectibles Cafe (C Cube),27.6754668,85.3252426,Patan durbar square,2747,0.3961,0.3772,0.3818,0.4802
ChIJiTJV4IsZ6zkRwo2YC5J-iXw,"Italian coffee house by pearl coffee, Sankamul",27.6796424,85.32965589999999,Patan durbar square,2061,0.278,0.4122,0.491,0.3603
ChIJ23MTPgAX6zkRGsW9qx8VJ-I,Chiya & Chuski,27.6579576,85.3312424,Patan durbar square,107,0.0123,0.2497,0.7824,0.0187
ChIJ44e2kugZ6zkRp_25BzN5Qf8,JUICY Coffee & Juice,27.6685238,85.3161554,Patan durbar square,2076,0.296,0.4714,0.4654,0.3629
ChIJAXhV0iUZ6zkRXbDudUw2rzM,Jojo Tea Coffee,27.673076,85.3199927,Patan durbar square,2602,0.5692,0.467,0.3904,0.4549
ChIJazHfXgAX6zkRU5cE0tSJ54Y,Riddhi Chiya Coffee Ghar,27.6509971,85.3305826,Patan durbar square,0,0.0,0.2147,0.7924,0.0
ChIJ57UfS_0b6zkRwPJGXzHaziY,Lavie Garden,27.7263941,85.3643663,Boudha stupa,2075,0.1584,0.3641,0.3697,0.3628
ChIJU0gFNQAb6zkRAXjQI1ry6u8,Namaste Restro,27.7188017,85.3604124,Boudha stupa,2404,0.2523,0.5064,0.3237,0.4203
ChIJOdBOG-Ub6zkR-BFLjt9oq2Y,MuSubi Ramen House,27.7227445,85.363062,Boudha stupa,1991,0.2152,0.4767,0.2536,0.3481
ChIJ-_cHBMUb6zkRmoBlV_TkFdc,Nirvana House,27.7226502,85.3631369,Boudha stupa,1988,0.214,0.4784,0.2499,0.3476
ChIJE2cKWAcb6zkRA8h7AjMqPGM,Moment rooftop Chinese Restaurant(时光中餐厅),27.7223807,85.36109809999999,Boudha stupa,1910,0.2229,0.4717,0.2634,0.3339
ChIJa_dJljIb6zkRLsSIuabEvBQ,Rolha Restaurant,27.720641300000004,85.3627297,Boudha stupa,2185,0.2018,0.4787,0.2667,0.382
ChIJc2EwTtob6zkRILYsUxquEro,"Roadhouse Cafe, Boudha",27.720891,85.36202759999999,Boudha stupa,2061,0.2259,0.483,0.2759,0.3603
ChIJyfSip5gb6zkR45kMAVMV2Sw,K-in Town restaurant,27.7262068,85.36477149999999,Boudha stupa,2055,0.1594,0.3628,0.3537,0.3593
ChIJl2GdQI8b6zkRxZI4R3zjvM8,MALAYA ROOFTOP,27.722678,85.36267339999999,Boudha stupa,1973,0.2065,0.4764,0.2478,0.3449
ChIJC7OwytEb6zkRg-BTYHELScU,"Pasa Deli By Roadhouse, Boudha",27.7208918,85.36198639999999,Boudha stupa,2060,0.222,0.483,0.2707,0.3601
ChIJ_--L9tob6zkRHxp6kdi8A_Q,Patio 747,27.7204519,85.3628813,Boudha stupa,2242,0.2141,0.4776,0.2634,0.392
ChIJHwtKj74b6zkR9Q3iFgD-h7I,Swad griha,27.7149492,85.36339129999999,Boudha stupa,2158,0.1479,0.424,0.5024,0.3773
ChIJT1GXxngb6zkRzYoGwaEjym0,Ohana Cafe,27.7231663,85.3591545,Boudha stupa,2016,0.2065,0.4645,0.3137,0.3524
ChIJ-W78Odob6zkRYdPy6BQewYo,Restaurant Luma,27.7204356,85.3604942,Boudha stupa,2091,0.224,0.4945,0.2928,0.3656
ChIJ-6r10FAZ6zkR8ttew4FpXIc,Jadzima Restaurant,27.7213814,85.3628681,Boudha stupa,2105,0.2085,0.4653,0.2604,0.368
ChIJC15rGocb6zkRGLG30c-OhHQ,"The Chiya Spot, Boudha",27.7247052,85.36443039999999,Boudha stupa,2059,0.2049,0.3904,0.2861,0.36
ChIJLQJn_tob6zkRU85TexyFc6I,"3 D Art Restaurant | Restaurant in Boudha, Kathmandu",27.720511100000003,85.3607865,Boudha stupa,2077,0.2208,0.4952,0.2813,0.3631
ChIJ9yugc6EZ6zkRnK8J2GsXDPs,Zest restaurant,27.7203855,85.3602106,Boudha stupa,2106,0.2194,0.4978,0.2978,0.3682
ChIJu_-pi-ob6zkR7yewLGrAn9Y,Chulha- Taste of Hyderabad,27.7201619,85.36130159999999,Boudha stupa,2129,0.2284,0.489,0.2878,0.3722
ChIJG9E_Y3sb6zkRphSyyughzOU,Ema Restaurant (Bhutanese Restaurant),27.7204282,85.364879,Boudha stupa,2174,0.2344,0.4737,0.2966,0.3801
ChIJnx0AtNcb6zkR8E0suwRlfiQ,Aema-K Restaurant Hotpot Chinese Continental,27.724463,85.364129,Boudha stupa,2065,0.2142,0.4312,0.2845,0.361
ChIJC3DP6dob6zkRKDvkAwmkO8A,Mechung Restro & Bar,27.7204527,85.36252259999999,Boudha stupa,2195,0.2371,0.4917,0.2715,0.3837
ChIJczbMnKwb6zkRXOL_s8tPeyA,Prachin Restaurant,27.728830700000003,85.3725324,Boudha stupa,1266,0.08,0.3062,0.4937,0.2213
