place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m,google_types
ChIJezaeIAAZ6zkRxld5WaOMI_Y,retail,Laxmi and rashmi kirana,convenience_store,"P8CW+VP9, Kathmandu 44600, Nepal",27.7221397,85.3468827,1484.46,"convenience_store, food_store, store, food, point_of_interest, establishment"
ChIJITdxilwZ6zkRZ8oPrRjYHYE,retail,Bibek Traders Center,home_goods_store,"P8CW+WQ2, Kathmandu 44600, Nepal",27.722256,85.3468886,1484.66,"home_goods_store, store, point_of_interest, establishment"
ChIJn78gtGUZ6zkRgw55FPerf-U,retail,Sharada Mini Market,supermarket,"P8CW+VP9, Kathmandu 44600, Nepal",27.7221553,85.3468515,1487.62,"supermarket, grocery_store, food_store, store, food, point_of_interest, establishment"
ChIJAyfrvo_IuIQRucNaHImfKvA,retail,The lords dance academy,sports_school,"Kathmandu 44600, Nepal",27.7221593,85.3468384,1488.93,"book_store, sports_school, sports_club, association_or_organization, store, point_of_interest, establishment"
ChIJt3NGSQMb6zkRAtDuO1fgJTk,retail,Pk Fancy Shop,clothing_store,"P96F+Q3M, Bagmati Bridge, Kageshwori Manohara 44600, Nepal",27.7119557,85.3726846,1489.68,"clothing_store, store, point_of_interest, establishment"
ChIJ8-PctmUZ6zkR7T78aZ3Df-M,retail,Mother Manakamana furniture showroom,furniture_store,"P8CW+RPR, गोपी कृष्ण रोड, Kathmandu 44602, Nepal",27.7221108,85.3467754,1494.83,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment"
ChIJsdN848sZ6zkRadbH7cNM5Qc,retail,Promo Decor House Pvt. Ltd.,furniture_store,"P87X+9RX, Kathmandu 44600, Nepal",27.7134983,85.34960559999999,1498.06,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment"
ChIJcwBd6J0b6zkRMcSX4Uwce5Q,school,Pure Healing Bowl Center,health,"Kathmandu 44600, Nepal",27.7213124,85.3624734,53.21,
ChIJcSNFVNob6zkRQqy7bM7Gy_4,school,TIBETAN LANGUAGE CENTER.,school,"P9C6+CXP Arab Bank, Boudha Rd, Kathmandu 44600, Nepal",27.7210836,85.362454,61.0,
ChIJR7GVXPQb6zkRx0in4T5GN78,school,Tipling Dragon House,school,"Stupa Circle, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7213372,85.3625924,64.48,
ChIJhcXZy9sb6zkR_Wb7Hs9Zpik,school,Boudha Retreats,yoga_studio,"Boudha Rd, Kathmandu 44602, Nepal",27.7211266,85.3611686,81.38,
ChIJeaZsC-ob6zkRqmIPSQbIzcI,school,Soma Hospitality Training & Institute,school,"pipalbot, 06 Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.720316900000004,85.3601383,213.75,
ChIJD-SUrdwb6zkR9wd5j-6jzoM,school,Mahendra Boudhha Higher Secondary School,school,"P9F7+8C3, Kathmandu 44600, Nepal",27.7232659,85.3635429,261.54,
ChIJodWmvdob6zkRF7mcBCa27_M,school,Nilkantha Secondary Boarding School,school,"P997+QM4, Kathmandu 44600, Nepal",27.7197959,85.3641766,282.64,
ChIJCyWgXNkb6zkRDQggk572Q98,school,Learning Tree Montessori,school,"Kathmandu 44600, Nepal",27.7231696,85.3595649,306.29,
ChIJ7UDfEtkb6zkRF1HRz-rpe5o,school,Kumari Awasiya Secondary School,school,"Kathmandu 44600, Nepal",27.7222481,85.35877459999999,325.86,
ChIJt4PytdMb6zkRNm_KeQTsgXQ,school,Tharlam Manjushree school,school,"Kathmandu 22678, Nepal",27.7228288,85.36490479999999,332.81,
ChIJi9PogaQb6zkRE3TOrJ-CeX4,school,Utpala Academy of Hospitality Management,school,"P9F6+HVF, Utpala way, Kathmandu 44600, Nepal",27.724434,85.3623677,341.09,
ChIJ-Y-LYaUb6zkRmKXcDcM794E,school,INSTITUTE OF SPANISH STUDIES,service,"Taragaon, Kathmandu 44600, Nepal",27.7212981,85.3575479,432.44,
ChIJaV65V8Eb6zkRiUS_XFIp0ow,school,Laxman Rai,school,"bagmati, Kathmandu 44660, Nepal",27.7212981,85.3575479,432.44,
ChIJaSRxM9cb6zkRAJ-U0IPFwo0,school,Buddha Pashupati Academy,secondary_school,"Dibya Marg, Kathmandu 44600, Nepal",27.717368,85.3597345,497.13,
ChIJxYkrVWcb6zkRgRKmaM_dFeQ,school,Sneha Kids Home,preschool,"Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7191481,85.36652099999999,515.24,
ChIJo6M3ud4b6zkRPfMxhwtMIUw,school,SIT Nepal: Tibetan and Himalayan Peoples,educational_institution,"P9G5+4JF, Kathmandu 44600, Nepal",27.7253134,85.3590603,520.26,
ChIJUQIRE8Ub6zkRRQ4tlhenVj4,school,Kantipur Academy High School,school,"P998+XRP, जोरपाटी जाने बाटो, Gokarneshwor 44600, Nepal",27.7201835,85.3671146,526.72,
ChIJRRcBYsUb6zkR57IzjARtB0Q,school,Children's Garden School,school,"Gokarneshwor 44602, Nepal",27.7187571,85.36648989999999,535.06,
ChIJnbflB5kb6zkRUK9rGvnl45U,school,Royalty College,university,"Jorpati Gokarneshwar 06, Kathmandu 44600, Nepal",27.718941,85.3666829,540.47,
ChIJk_plkQwb6zkRKDBOGu_vwCo,school,Royalty Secondary School,school,"Boudha, Kathmandu-6, Gokarneshwor 44600, Nepal",27.7189759,85.3668564,553.4,
ChIJ27ycYTwb6zkRpn12SdFJo54,school,Ramailo Bal Sansar School,primary_school,"P9G5+CWC, Kathmandu 44600, Nepal",27.7260678,85.3597518,562.98,
ChIJjXQbTwAb6zkRkPp74BQsurY,school,Kathmandu,school,"Ramhiti Boudha Rd, Kathmandu 44600, Nepal",27.7262577,85.363733,569.31,
ChIJ_1GxKNgb6zkRoMnTyg5d3ks,school,Mission Public School,government_office,"P994+FQ5, Kathmandu 44600, Nepal",27.718627700000003,85.35698289999999,576.57,
ChIJL-5C5MAb6zkRy3mEWFC3d3g,school,Kid's Hut Pre-school & Kindergarten,preschool,"P9G6+J73, Kathmandu 44600, Nepal",27.7265158,85.3606739,583.43,
ChIJF99BnX0Z6zkRJkd85-xa3nI,school,Shristi School,school,"P983+74M, Tusal Marg, Kathmandu 44600, Nepal",27.7187148,85.3567683,589.61,
ChIJ92DAJdgb6zkRpSdrgJ92BHc,school,Kidzee Boudha,school,"899 Tusal Marg, Kathmandu 44600, Nepal",27.7187096,85.3567589,590.7,
ChIJd6zQttkb6zkRrWh-bCgKAwo,school,Xavier International Montessori School,school,"P994+FMF, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7186885,85.3566827,598.36,
ChIJE5R2VsQb6zkREX2ibRHg3Ho,school,Lord Buddha Secondary School,school,"Kathmandu 44600, Nepal",27.7220283,85.36798329999999,599.07,
ChIJX_RF51Ib6zkRCiUMY_hdXq0,school,Mountain Kidz School & Hostel,preschool,"नयाँवस्ती सडक, Gokarneshwor 44600, Nepal",27.719513700000004,85.367651,599.62,
ChIJZ6CGJ98b6zkRuAZ89omDUGw,school,Arunima Shikshya Sadan Secondary School,school,"Boudha, Mahankal, P9G5+22R, Boudha 44600, Nepal",27.7251094,85.357528,599.7,
ChIJ0dt2uNwb6zkRV42xEjK2NL4,school,Shree Mangal Dvip Boarding School,school,"6 Boudha Rd, Kathmandu 44600, Nepal",27.7262265,85.3646583,600.68,
ChIJm1KO1gEb6zkRj6rJ8Ub83oc,school,Vedanam Pre School,school,"6 Boudha Rd, Kathmandu 44600, Nepal",27.7161799,85.3638215,608.22,
ChIJA1TDJtgb6zkRN7Mk37h70CQ,school,Kids Villa International Pre-school,preschool,"P994+CJ9, Kathmandu 44600, Nepal",27.7185307,85.3566089,613.56,
ChIJ8wM85t4b6zkReHvpyBZviGs,school,Shree Jana Kalyana Secondary School,school,"P9G5+63R, 6 Mahankal, Kathmandu 44600, Nepal",27.7259384,85.35812469999999,629.94,
ChIJH9SMfW8b6zkRxwY44QuHETY,school,Nawa Jaagriti Madhyamik Vidhyalaya,secondary_school,"P9G7+R5G, Ramhiti, Kathmandu 44600, Nepal",27.7270602,85.3629442,638.2,
ChIJ7TaO29wb6zkRQMXQ-7ADoC4,school,Manasowar Academy,preschool,"P9G7+PPW, Kathmandu 44600, Nepal",27.7268716,85.36432959999999,653.33,
ChIJOzKkWyIb6zkR7w5rQg0YJrg,school,Yummy Choice Khaja Ghar,school,"P988+WPP, Boudhanath Sadak, Gokarneshwor 44600, Nepal",27.7173238,85.3668119,659.1,
ChIJDQouTYAb6zkRXaN938k89gg,school,Aama montessori pre-school,school,"P977+P4Q, Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.715680700000004,85.3640672,668.49,
ChIJGdq8qcEb6zkRWFFskjhFiCg,school,Aarya Tara Association,preschool,"Mankal Chowk, Boudha, Kathmandu 44600, Nepal",27.7252082,85.3566781,669.71,
ChIJ0Xjz1c8b6zkRg_T8ajZFrnQ,school,Lords Light Academy (LLA),school,"44604, काठमाडौँ 44604, Nepal",27.7164221,85.3659326,677.94,
ChIJkwC7tMUb6zkRvhdLWA5Z1ow,school,Saraswati Secondary School,school,"P9C9+JHR, Boudha Rd, Kathmandu 44600, Nepal",27.721619,85.3688969,685.25,
ChIJC1ZGkMUb6zkRivbuMA0hupc,school,SARBANAM SHIKSHYALAYA,school,"गोकर्णेश्वोर नगरपालिका-०६, बाहुनधारा, जोरपाटी Gokarneshwor Municipality-06 Bahundhara, P999+JF3, Gokarneshwor 44600, Nepal",27.7195641,85.36888739999999,713.35,
ChIJX3U64CEb6zkR4wqssQ19cTY,school,Kiddie Kinder Gartain,school,"Nayabasti Boudha Rd, Kathmandu 44600, Nepal",27.7171827,85.3677818,741.3,
ChIJv696zz4b6zkRJXFs5Et4TUo,school,Progressive Secondary School,school,"P9C3+XQ3, Kathmandu 44600, Nepal",27.722377,85.3544374,746.6,
ChIJwWVbJ9cb6zkRBQfdmJDxgAs,school,Indrawati Public School,secondary_school,"P985+2J3, Kathmandu 44600, Nepal",27.7150181,85.35906179999999,763.07,
ChIJIZahlxcb6zkRHLcaKf6bruE,school,Shree Nava Jagriti School,school,"Naba Jagriti Secondary School, Kathmandu 44600, Nepal",27.7282178,85.3634812,774.22,
ChIJyfvp5cUb6zkRl-2yx_wNU5U,school,Arun Jyoti Vidya Mandir,primary_school,"P999+WXF, जोरपाटी रोड, Gokarneshwor 44600, Nepal",27.7198078,85.3699132,804.3,
ChIJlfgR4soZ6zkRl6EI5oa8rNY,school,Brewing Barista’s By (chamcha cafe and barista training centre),school,"laxmi tole, hyatt hotel, Kathmandu 44600, Nepal",27.718389100000003,85.3544819,806.4,
ChIJBYVVCN8b6zkR-4aiOKehLA8,school,Bhrikuti Secondary School,secondary_school,"P9G4+RJ7, 6 Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7270039,85.3566352,813.83,
ChIJyZNNHGIZ6zkR6Heo6UWghfM,school,Himsheela Boarding School,school,"Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7239301,85.3541363,818.41,
ChIJj8nlMzsb6zkR-smLAbORHNo,school,Ankuram Academy Preschool & Day care center,preschool,"Dibya Nagar Road, Kathmandu 44600, Nepal",27.7145429,85.3588789,818.82,
ChIJ4air3H0Z6zkRqIbyPwKyioE,school,Om Sai Montessori,school,"P984+R38, Kathmandu 44600, Nepal",27.717046000000003,85.3552145,819.5,
ChIJb4ZIJ9Yb6zkRGcIU3aVG7-E,school,Mahan Siddhartha High School,school,"7 Boudhanath Marg, Kathmandu 44600, Nepal",27.7154567,85.35690919999999,824.93,
ChIJmT8tHLQb6zkRL5xpY97Rkeo,school,Lord Buddha Institute,school,"44600, Nepal",27.7214677,85.3704448,837.19,
ChIJD_F4ct8b6zkRm1bAr11AeQc,school,Apex Life School,school,"P9G4+M7Q, Saraswatinagar Rd, Kathmandu 44602, Nepal",27.72663,85.35563479999999,851.27,
ChIJ_2SbL5gZ6zkR31xDVVk53Fc,school,Maijubahal 7 Kathmandu,school,"P993+8FJ Riviera International Academy, Kathmandu 44600, Nepal",27.718233,85.354033,853.82,
ChIJxaThpcMb6zkR5t4zn10vq9U,school,Manjushree Montessori & Day Care Centre,school,"P9G9+M7G, Sahid Park Rd, Kathmandu 44602, Nepal",27.726698,85.3682089,853.88,
ChIJ9YKf89gb6zkRO_J6EJbh5PU,school,kids haven kindergarten school,school,"P977+F3Q, Kathmandu 44600, Nepal",27.7137227,85.3627479,856.27,
ChIJ8WSqWH0Z6zkRV5B1J2PeRXM,school,Shram Rashtriya Secondary School,secondary_school,"P983+RVP, Tusal Marg, Kathmandu 44600, Nepal",27.7170829,85.3547,858.64,
ChIJRSQJk0sb6zkRNeNTihZX4Xg,school,Bishnu Bimala Kunja,school,"P989+743 sarveshwor mahadev, Gokarneshwor 44600, Nepal",27.7156303,85.3678099,862.57,
ChIJj-Y19TIb6zkRj77rvmtedbI,school,Sahara Montessori Pre-School,school,"Unnamed Road, काठमाडौँ 44600, Nepal",27.7290376,85.36366,867.06,
ChIJpaOTK58b6zkRo1OH2u-pAkg,school,Kids' Cosmos English Preschool and Day Care,school,"Saraswati Nagar Marga, Kathmandu 44600, Nepal",27.726379,85.3551572,868.03,
ChIJXfPq9GEZ6zkRunWWC5BFch4,school,Holy Spirit Pre Primary School,preschool,"Saraswatinagar Rd, 44600, Nepal",27.7243615,85.3537595,870.37,
ChIJuwt7xcIb6zkRUiaOlJuyCRY,school,Srongtsen Bhrikuti Boarding High School,school,"44602, काठमाडौँ 44602, Nepal",27.72801,85.3667227,873.77,
ChIJL4Ow6sMb6zkR47SwHI2vI1c,school,Genesis Academy,school,"P9G9+CM6, Bhuwaldand Road, Kathmandu 44602, Nepal",27.7260278,85.36912919999999,875.61,
ChIJoy5QUuQb6zkRvhocB__SVGQ,school,CITY HEART SCHOOL,primary_school,"Shanti Park, Kathmandu 44600, Nepal",27.7136886,85.3638383,876.51,
ChIJBb9oNX0Z6zkRc6AQW9C1e0U,school,Rivera International Academy,school,"P993+8FP, Kathmandu 44600, Nepal",27.7183266,85.3536993,879.78,
ChIJoU6jjogZ6zkREmVP7Q_YWaM,school,"Eurostar Montessori Chuchchepati, Chabahil",school,"P993+M8W, Kathmandu 44600, Nepal",27.7192386,85.35333,880.62,
ChIJO8fQTc8b6zkRAgX0t2dxekU,school,Buddha Academy Boarding School,school,"P99C+74V, नया बस्ति सडक, Gokarneshwor 44600, Nepal",27.7182495,85.3702993,893.87,
ChIJtVhJ054Z6zkRq01hnk5aZLI,school,Sumeru Akademiya,secondary_school,"P9G3+8P2, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7257644,85.3542796,897.29,
ChIJMzL6qcYb6zkRsKL8wRi-4so,school,Manjushree Community School,school,"P9FC+P62, Road, Kathmandu 44602, Nepal",27.7242503,85.3705239,902.8,
ChIJbUz8NdYb6zkR15OflSzv1dc,school,Aakash Ganga International Academy,school,"P974+XFW, बौद्धवार मार्ग, Kathmandu 44600, Nepal",27.7149905,85.3562161,907.64,
ChIJyRRYCcwb6zkRLmuKFSi02FI,school,bal bagaicha,primary_school,"Nayabasti Boudha Rd, Kathmandu 44600, Nepal",27.7158825,85.3688166,912.81,
ChIJj8LYYgAZ6zkRzju9Tocp2m0,school,Sagarmatha Educational Academy secondary block,school,"P9G3+6HF, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.725554,85.3539342,913.97,
ChIJtSdvKwAZ6zkRY7tdrDR_yWA,school,St. Julian School,school,"P9G3+6HF, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.725554,85.3539342,913.97,
ChIJl0B_xGEZ6zkRXXJ5_CWnxC8,school,Golden Peak High School,school,"Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7259588,85.3541726,917.94,
ChIJDSSUqxYZ6zkRErHFUeTYrV8,school,Grace Montessori School,preschool,"Laxmitole, Kathmandu 44600, Nepal",27.7177481,85.35354889999999,919.9,
ChIJ67r4ynwb6zkRjlno5L7adn4,school,Manjushree Montessori and daycare centre,preschool,"Boudha, Tinchuli Chowk, काठमाडौँ 44600, Nepal",27.7269623,85.368933,926.12,
ChIJx0LqZ30Z6zkRYhzGWUoLYxA,school,New Kids Home Preschool,preschool,"Kumarigal, Chabahil-7, Kathmandu 44600, Nepal",27.7165612,85.35418039999999,933.65,
ChIJD_cVZt0b6zkRuDKBTAuEn70,school,Boudha Children Heaven Boarding School,school,"P9H7+W37, Kathmandu 44600, Nepal",27.7297897,85.36265999999999,936.69,
ChIJvTr2lsYb6zkRFIo73s4ELPw,school,Kessang Primary School,primary_school,"P9FC+5G7, चामुण्डा मार्ग, Kathmandu 44600, Nepal",27.7229029,85.3713052,937.05,
ChIJhSrQbcYb6zkRNajUea64rU8,school,"Centennial High School,Jorpati, Kathmandu",government_office,"Boudha Rd, Gokarneshwor 20612, Nepal",27.7210573,85.37147999999999,939.77,
ChIJ07riNGIZ6zkRkBHsC2asBJQ,school,Kathmandu Vidya Mandir (KVM),school,"27°43'22. 85°21'09., 0 Alameda Nepal, Kathmandu 44600, Nepal",27.722774,85.3524967,942.17,
ChIJtc4tdAAb6zkR76Vpe0mwQ9g,school,Gyanmala English High School (Old building),school,"P9H8+P67, Kathmandu 44600, Nepal",27.7292751,85.3655538,946.19,
ChIJq6qqan0Z6zkRfgzC_Rnkka4,school,Capital Montessori Training Center,school,"shree chandra binayak, chabahil/kathmandu 44600, Nepal",27.7167798,85.3536735,961.72,
ChIJY73DBS8b6zkR_g3onCUhRB0,school,Nesting Preschool,school,"Guheshwori, Kathmandu 44600, Nepal",27.7134604,85.358037,961.8,
ChIJnb9oanYZ6zkRwZseEhboecI,school,Aadim Gurukul School,preschool,"Chuchepati, Kathmandu 44600, Nepal",27.7190766,85.3524517,968.74,
ChIJkYZnHTgb6zkRZPValCYMIPI,school,Ritamvara Pre Montessori School,preschool,"Naya Basti Youth Club Chowk, Gokarneshwor 44600, Nepal",27.7171276,85.3705585,971.77,
ChIJSaugqGMZ6zkRdarxFweHXrE,school,Elite Grand School,primary_school,"Pashupati Marga, Kathmandu 44600, Nepal",27.7212452,85.3520556,973.07,
ChIJiX1fzT0Z6zkRYKNi-MKrVlI,school,Little Wonders School,preschool,"P9H4+644, Budhanilkantha 44600, Nepal",27.7280181,85.3553202,983.74,
ChIJJfPa9M4b6zkROblCEB6XcLs,school,Charles Darwin Academy,school,"P979+X7F, Bagmati Bridge, Gokarneshwor 44600, Nepal",27.7143867,85.3680718,985.26,
ChIJqxyIi3wZ6zkR1u7jHUrVb-c,school,Prerana English Boarding Higher School,school,"P983+4R7, Kathmandu 44600, Nepal",27.7152935,85.35453919999999,995.12,
ChIJN0o1PsYb6zkRgxy3CB3kMaI,school,Bidhya Sagar English Boarding School,school,"P9CC+2QQ, जोरपाटी सडक, Gokarneshwor 44600, Nepal",27.7200856,85.3719868,999.51,
ChIJkyU1kw4b6zkRqDf_dpsrjl4,school,Shram School Chowk,school,"Kumarigaal 7, काठमाडौँ 44600, Nepal",27.7139404,85.3562565,999.58,
ChIJ5dPRg_Mb6zkR4ME5WOlDriU,school,Swasthani Academy Kathmandu,school,"P9CC+HR5, Gokarneshwor 44600, Nepal",27.7213761,85.37211889999999,1001.93,
ChIJ7X9V_XsZ6zkR1-4I2IznJ-c,school,Supreme International High School,school,"P993+52J, Kathmandu 44600, Nepal",27.7179527,85.35252,1002.93,
ChIJy9n6l-MZ6zkR5pfLOLhEtbw,school,Aarogya pre school,school,"Kumarigal 7, maijubahal Kumarigal 7, काठमाडौँ 44600, Nepal",27.7162594,85.3534671,1010.48,
ChIJkzdEfnYb6zkRZH5fVTsiY8I,school,Sinko Int’l Academy Pvt.Ltd. Jorpati,school,"Boudha Jorpati sadak, Kathmandu 44600, Nepal",27.7213757,85.37228189999999,1017.97,
ChIJCyIMWsYb6zkROV40FkhQ_Ig,school,Galaxy Institute,educational_institution,"सडक In front of chamunda gate way to nayabasti bahundhara, Gokarneshwor 44600, Nepal",27.721312500000003,85.37231249999999,1021.02,
ChIJYYq2i3sZ6zkRSSN7JLEFuYw,school,Hilary English High School,secondary_school,"P992+7V6, गौरीघाट मार्ग, Kathmandu 44600, Nepal",27.7181733,85.3521284,1029.9,
ChIJyx7EXGMZ6zkRiKAnDJY3a60,school,Samurai Education Foundation (Japanese Language School),consultant,"Chadani Chowk, Pasupatinath Marg, Kathmandu 44600, Nepal",27.7221172,85.3515019,1030.62,
ChIJXa_INR4b6zkR3X3lWmBMmkI,school,Sambotta High School,secondary_school,"P9H9+CCP, Kathmandu 44600, Nepal",27.7285897,85.3685817,1033.58,
ChIJjxi1tA8b6zkRRwrLm1spOBs,school,Mother’s Day care,primary_school,"Tinchuli Chowk, Kathmandu 44600, Nepal",27.7268052,85.3705284,1037.88,
ChIJkwc_SU0Z6zkRg0gtT9BiCn8,school,Aadim National College,educational_institution,"Chuchepati, Kathmandu 44600, Nepal",27.7187538,85.3517894,1041.27,
ChIJNRs14WAZ6zkR2fFkfwHYfi0,school,Sagarmatha Educational Academy(Primary Wings),primary_school,"P9G3+J6P, Kathmandu 44600, Nepal",27.7265783,85.3530743,1046.11,
ChIJDVI813wZ6zkR81UKBYHtGlc,school,Riviera Primary Block,school,"P992+2VF, Kathmandu 44600, Nepal",27.7175702,85.3521873,1049.76,
ChIJOzplxGUZ6zkRXFtSHmHxL8o,school,Creative Kids Pre-School,school,"P9G2+4VX, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7253732,85.35224439999999,1052.11,
ChIJAQBAZsEb6zkREjuuYwoFmmg,school,Porong Monastery School,university,"P9GC+HCR, Kathmandu 44600, Nepal",27.726411,85.3710255,1054.25,
ChIJAQAA8d8b6zkRwjlq5cs3fug,school,Princeton Academy,school,"P9H4+M72, Milan Chowk Galli, Budhanilkantha 44600, Nepal",27.7291414,85.3556414,1061.72,
ChIJjcltBH0Z6zkR7M2QRQJyhVY,school,S. S. Academy an English Medium High School,secondary_school,"Kumarigal Naya Marga, Kathmandu 44600, Nepal",27.7170005,85.35223859999999,1072.45,
ChIJMQtjpOAb6zkR0xq4svdohJ0,school,Prashanti Academy,school,"Budhanilkantha 44600, Nepal",27.7306431,85.35883319999999,1073.38,
ChIJFfi7fs4b6zkRmuHVnsGwKow,school,First Step School,preschool,"Gokarneshwor .nayabasti, Kathmandu 44600, Nepal",27.713080700000003,85.3676248,1080.2,
ChIJGzdF4HwZ6zkRx5nERFBDQPU,school,New English Secondary School,secondary_school,"P982+RQ9, Kathmandu 44600, Nepal",27.7170255,85.3519821,1093.76,
ChIJe3jxdWMZ6zkR_g_jAGxOjmk,school,Nirman Nepal Residential School (Lollipops),primary_school,"Kathmandu 44600, Nepal",27.7210891,85.3508178,1095.29,
ChIJVQwjo8cZ6zkRPopgRdm4dtU,school,Mine home,school,"P9H3+HW2, Budhanilkantha 44600, Nepal",27.7288639,85.3546034,1100.97,
ChIJRavvR2MZ6zkRIOxGe7Dtkoo,school,Disneyland Pre-School,preschool,"Boudhanath Sadak, Kathmandu 44600, Nepal",27.718943,85.351041,1106.79,
ChIJn2n8CI4b6zkRKTHxdGdqWKs,school,Ekatajames College,school,"P98C+98R, Gokarneshwor 44600, Nepal",27.7156421,85.3711788,1111.55,
ChIJ5fYeln0Z6zkRzm4eV_R6z28,school,Elixir Academy,school,"एका टिका सदन, 8 Tusal Marg, Kathmandu 44600, Nepal",27.7141762,85.3540616,1115.73,
ChIJm8cNL8kb6zkRBA7jd524iE8,school,Susanskar Academy,school,"नयाँ बस्ती मार्ग, Kathmandu 44600, Nepal",27.7153406,85.37103730000001,1119.99,
ChIJO8n5LM8b6zkRTS1Js9V5rWA,school,एकता जेम्स इङ्गलीस एकेडेमी,school,"Kathmandu 44600, Nepal",27.7155625,85.3713125,1127.4,
ChIJYxG4VIwZ6zkR88xbpvMorUM,school,Little Wonderland Pre School,preschool,"Gokarneshwor- 05, Kathmandu 44600, Nepal",27.7143574,85.3702113,1128.9,
ChIJdf0gOHwZ6zkRMIyMJyhR1nA,school,Mokshada School,secondary_school,"P974+654, Kathmandu 44621, Nepal",27.7130145,85.355448,1129.48,
ChIJIdraTwAb6zkRclPlBzZNtoc,school,Gyanmala School New Building ज्ञान माला स्कुल नया बिल्डिङ,school,"P9J8+8J2, Kathmandu 44600, Nepal",27.7307523,85.3665195,1134.43,
ChIJOXExFMEb6zkRbjkWqs1mDz8,school,Wits Academy,secondary_school,"P9GC+HQ5, Tinchuli Road, Kathmandu 44602, Nepal",27.726381900000003,85.3719971,1134.92,
ChIJ-39MCn0b6zkRPHoxSyezbkI,school,Ritamvara Boarding School,school,"Gokarneshwor 44600, Nepal",27.7175676,85.3726377,1135.56,
ChIJyYdrTIcZ6zkRQCIWTXO_8VA,school,Bhavishya pre primary school,preschool,"Chuchepati, P992+R6R, काठमाडौँ 44600, Nepal",27.7196171,85.350529,1140.39,
ChIJJwA0YccZ6zkRmMzzL9aQzYg,school,Wee Kids Preschool,preschool,"899, 06 टुसाल मार्ग, काठमाडौँ 44600, Nepal",27.7157267,85.352239,1143.86,
ChIJ54Gj4-cb6zkRDtN3wm_-HLI,school,Kailash Bodhi Sec. School,secondary_school,"P9J7+GXX, Kathmandu 44600, Nepal",27.7313505,85.3649889,1147.49,
ChIJL1plC-Ab6zkRTtCF4Mrv-8o,school,Bal Uddhar Secondary School,school,"10 Milan Chowk Galli, Budhanilkantha 44600, Nepal",27.7302981,85.3560143,1149.5,
ChIJ0TzGJMkb6zkRF5I5TO3GGBQ,school,Merryland English School,school,"P98C+3GQ, जोरपाटी सडक, Gokarneshwor 44600, Nepal",27.7152224,85.3713471,1152.29,
ChIJKXpKBwwb6zkRZ3wfOCd9kL0,school,Ekata james school junior,primary_school,"Unnamed Road, Kathmandu 44600, गोकर्णेश्वर 44600, Nepal",27.7129575,85.3688573,1158.8,
ChIJq-EcBWAZ6zkRgRmKk-9igJg,school,Joseph High School,secondary_school,"Kathmandu 44622, Nepal",27.729587100000003,85.3546142,1162.21,
ChIJ06p4N8kb6zkRJStjTOawhac,school,Timeline International Academy,secondary_school,"Nayabasti, P97C+VCW, Jorpati, काठमाडौँ 44600, Nepal",27.714733,85.37108599999999,1165.52,
ChIJF1W9QgAZ6zkRx13ZaUqToXM,school,Manaslu World School,school,"P992+G5R, Boudhanath Marg, Kathmandu 44600, Nepal",27.7188883,85.3504244,1167.15,
ChIJpRaCeWEZ6zkRWBfS1DQNcXM,school,Elite Kids' Zone,school,"Saraswatinagar Rd, 44600, Nepal",27.7257611,85.35105349999999,1176.64,
ChIJN0e5CQAZ6zkRoW0ZgixuhzY,school,Aarambhik Preschool,preschool,"P9C2+X2V, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7224828,85.3500484,1176.8,
ChIJwadbp4cb6zkRnUJJlaYLRr8,school,Upsilon National School,school,"Kathmandu NP, Kimal Sarbeshwor Marg, गोकर्णेश्वर 6, Nepal",27.712604700000004,85.3688741,1191.72,
ChIJg2IN0ysb6zkRppMsekzyh5s,school,Gokarneshwor World School,preschool,"P9CF+FJC, Stupa College Rd, Gokarneshwor 44600, Nepal",27.7211769,85.3740572,1192.96,
ChIJH5ytoOcb6zkRufXhXOVR7l0,school,Kapan Tabala School,educational_institution,"Bu Na Pa -12, Faika chok, Kathmandu 44600, Nepal",27.7321262,85.3625692,1195.42,
ChIJYQdqUmMZ6zkRpgVenwqTuTA,school,Praxis International Academy,school,"P992+94C, Chuchepati, Kathmandu 44600, Nepal",27.7184361,85.3502603,1195.67,
ChIJ_ZRQNnsZ6zkRFpkHx9J6NYE,school,Zenith Zone Kinder Garten,preschool,"Kathmandu 44600, Nepal",27.7215816,85.34965179999999,1209.74,
