place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m
ChIJ7V8o54_4i2AR9pyvyiIgk8A,school,Hotelogy Academy Kumaripati,school,"Yala Sadak, Lalitpur 44600, Nepal",27.6697515,85.3217032,519.61
ChIJfZE8lsgZ6zkR9GI_jkoNyWc,school,New Sumnima secondary school,school,"M8HF+476, Lalitpur 44700, Nepal",27.6777818,85.32313169999999,520.81
ChIJPQDzf7MZ6zkRGgZjm1Oppa4,school,Nirvana Montessori,school,"M8CC+H28, Lalitpur 44600, Nepal",27.6714006,85.3200669,534.25
ChIJr7QQxscZ6zkRpHYmguktfkk,school,Ouzo Bakery School,school,"Mahalaxmisthan Rd, Lalitpur 44700, Nepal",27.6693153,85.3221336,534.77
ChIJgcMiMBoZ6zkREXNrUGODKbU,school,V. S. P School (Vidhya Sagar Public School),school,"M8GJ+42M, Lalitpur 44600, Nepal",27.6753328,85.3300501,541.76
ChIJYUC-bccZ6zkRs3LhQh04jLs,school,Ni-laa Montessori V. S. P School,school,"M8GJ+234, Lalitpur 44600, Nepal",27.6750119,85.33021269999999,543.71
ChIJV9jINtAZ6zkRL1DvTOdwujU,school,Pragati Adarsh English School,school,"Lagankhel Road, Lalitpur 44600, Nepal",27.6692135,85.3217925,562.56
ChIJJZxOFZkZ6zkRYF1zUcqbQBs,school,Lalitpur Swopna Sansar School,primary_school,"Khalan Marg, Lalitpur 44600, Nepal",27.6765772,85.3295151,567.89
ChIJRzuoCvUZ6zkRDMQJKw8zDNg,school,Boost Stride Academy,,"Prayag Pokhary, Kathmandu 44700, Nepal",27.6682821,85.3248788,569.21
ChIJr2jXc8gZ6zkR3TqwwXii8m8,school,Mitra School,school,"Lalitpur 44700, Nepal",27.6785976,85.32466289999999,578.9
ChIJUTJyGc4Z6zkR4AOqEI6Y46M,school,Testing,educational_institution,"Lalitpur 44600, Nepal",27.6708125,85.3198125,586.3
ChIJBfMfn84Z6zkRv8ALKcS2aFQ,school,Lotus Academic College,school,"M8F9+RM3, Patan Dhoka-Madan Smarak Road, Lalitpur 44700, Nepal",27.6745234,85.31916869999999,587.67
